Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 2 15  46  22.00   3.10   1.50                     
 2 15  46  23.00   3.30   1.50                     
 2 15  46   0.00   3.50   1.50                     
 2 15  46   1.00   3.30   1.50                     
 2 15  46   2.00   3.30   1.50                     
 2 15  46   3.00   3.70                            
 2 15  46   4.00   4.30                            
 2 15  46   5.00   5.30          1.90              
 2 15  46   6.00   6.20          2.25              
 2 15  46   7.00   5.60          2.40              
 2 15  46   8.00   5.10                            
 2 15  46   9.00   5.60                            
 2 15  46  10.00   6.00          2.60              
 2 15  46  11.00   6.00          2.30              
 2 15  46  12.00   5.60          2.10              
 2 15  46  13.00   4.80   2.00   1.70              
 2 15  46  14.00   4.80                            
 2 15  46  15.00   5.00   1.50                     
 2 15  46  16.00   4.00   1.50                     
 2 15  46  17.00   3.00   1.50                     
 2 15  46  18.00   2.70   1.50                     
 2 15  46  19.00   2.70   1.50                     
 2 15  46  20.00   2.80                            
 2 15  46  21.00   3.00   1.50                     
