Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  9   9  23.00   3.20   1.60                     
 1  9   9   0.00   3.30   1.50                     
 1  9   9   1.00   3.50   1.50                     
 1  9   9   2.00   3.30   1.50                     
 1  9   9   6.00   5.10   4.60                     
 1  9   9   7.00   5.60   3.60                     
 1  9   9   8.00   5.70   2.80   2.05              
 1  9   9   9.00   5.90          2.25              
 1  9   9  10.00   6.10   5.00   2.20              
 1  9   9  11.00   6.00   4.70   2.00              
 1  9   9  12.00   4.80   2.30                     
 1  9   9  13.00   4.30   2.30                     
 1  9   9  19.00   2.70   1.50                     
 1  9   9  20.00   2.60                            
 1  9   9  21.00   3.20   1.60                     
