mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 26  57  0.00  4.01  0.00  0.00 213.1   0.0   0.0  2.24  25.2  40.1  3.83  0.00
 2 26  57  0.25  4.26  0.00  0.00 214.7   0.0   0.0  2.64  25.7  47.4  2.18  0.00
 2 26  57  0.50  4.73  0.00  0.00 208.6   0.0   0.0  2.74  21.3  35.5  2.85  0.00
 2 26  57  0.75  4.74  0.00  0.00 212.0   0.0   0.0  3.41  26.8  45.8  2.69  0.00
 2 26  57  1.00  4.89  0.00  0.00 212.2   0.0   0.0  3.33  23.9  38.4  3.32  0.00
 2 26  57  1.25  5.38  3.08  0.00 210.9 176.3   0.0  3.81  23.7  35.4  3.93  0.50
 2 26  57  1.50  5.29  3.08  2.10 208.3 157.5 100.6  4.59  29.8  57.2  1.86  0.50
 2 26  57  1.75  5.61  3.32  2.18 211.7 166.6 102.0  4.86  27.8  50.5  2.03  0.50
 2 26  57  2.00  5.96  3.54  2.34 208.6 167.0 100.5  5.43  27.7  42.8  3.07  0.57
 2 26  57  2.25  5.54  3.45  2.42 195.1 155.4 102.1  4.54  26.8  42.7  2.74  0.58
 2 26  57  2.50  5.38  3.48  2.50 208.9 151.2 101.8  5.99  38.4  73.3  1.95  0.50
 2 26  57  2.75  5.30  3.64  2.50 203.9 155.9 102.2  5.46  35.9  62.6  2.21  0.50
 2 26  57  3.00  5.22  3.72  2.58 211.2 173.9 102.3  4.78  31.5  51.5  2.43  0.50
 2 26  57  3.25  5.40  3.72  2.58 206.1 159.0 101.9  5.58  35.0  60.3  2.15  0.50
 2 26  57  3.50  5.46  3.80  2.66 200.2 156.3 102.2  5.39  32.9  58.1  1.97  0.52
 2 26  57  3.75  5.22  3.80  0.00 206.2 159.8   0.0  5.57  37.7  66.3  2.21  0.50
 2 26  57  4.00  5.24  3.88  2.66 212.5 159.5 102.7  6.51  44.4  77.0  2.28  0.50
 2 26  57  4.25  5.22  3.80  2.66 206.0 158.7 103.8  5.63  38.1  67.9  2.03  0.50
 2 26  57  4.50  5.16  3.80  2.66 214.0 154.8 100.5  6.88  48.9  86.0  2.28  0.50
 2 26  57  4.75  5.30  3.80  2.74 203.1 155.7 101.2  5.61  36.5  64.8  1.86  0.56
 2 26  57  5.00  5.30  3.80  2.74 207.2 155.4 101.2  6.06  39.8  74.2  1.82  0.50
 2 26  57  5.25  5.14  3.88  2.74 208.5 160.0 102.5  6.07  42.8  73.4  2.22  0.50
 2 26  57  5.50  5.08  3.88  2.74 219.2 167.8 102.1  6.37  45.9  81.8  2.08  0.50
 2 26  57  5.75  5.22  3.88  2.74 209.0 168.4 101.3  5.35  35.4  61.7  1.83  0.50
 2 26  57  6.00  5.08  3.96  2.74 214.8 169.5 100.0  6.07  43.6  72.8  2.29  0.50
 2 26  57  6.25  5.00  3.88  2.74 223.9 163.6 101.8  7.31  55.6  92.0  2.76  0.50
 2 26  57  6.50  5.08  3.80  2.66 219.5 163.4 100.4  6.66  48.4  84.5  2.22  0.50
 2 26  57  6.75  5.08  3.80  2.66 210.2 161.4 102.3  5.85  42.0  72.6  2.11  0.50
 2 26  57  7.00  5.14  3.88  2.58 216.7 175.5 103.8  5.42  37.2  64.7  1.92  0.50
 2 26  57  7.25  5.14  3.72  2.58 210.9 175.1 103.8  4.63  31.2  50.0  2.25  0.50
 2 26  57  7.50  4.90  3.56  0.00 219.0 181.3   0.0  4.37  32.0  55.8  1.97  0.50
 2 26  57  8.00  4.82  3.56  2.50 213.5 169.3 105.8  4.69  36.5  67.8  1.78  0.50
 2 26  57  8.25  4.68  0.00  2.42 219.3   0.0 105.8  5.31  43.9  78.7  2.30  0.00
 2 26  57  8.50  4.84  3.32  2.34 219.1 165.5 106.0  5.09  40.1  68.8  2.41  0.50
 2 26  57  8.75  5.08  0.00  2.34 259.0   0.0 106.7  9.01  66.0 140.5  2.02  0.00
 2 26  57  9.00  5.08  3.14  2.26 218.9 170.9 107.8  4.50  31.4  53.0  2.41  0.50
 2 26  57  9.25  4.90  3.10  2.18 204.8 165.0 109.8  3.67  27.4  45.7  2.50  0.50
 2 26  57  9.50  4.42  0.00  0.00 202.7   0.0   0.0  2.87  25.0  52.0  1.52  0.00
 2 26  57  9.75  4.26  0.00  1.86 209.7   0.0 110.0  3.05  29.4  54.2  2.10  0.00
 2 26  57 10.00  4.26  0.00  0.00 213.3   0.0   0.0  2.97  29.0  51.9  2.35  0.00
 2 26  57 10.25  4.18  0.00  0.00 213.6   0.0   0.0  2.44  24.4  42.8  2.47  0.00
 2 26  57 10.50  4.01  0.00  0.00 217.3   0.0   0.0  2.19  24.3  40.2  3.29  0.00
 2 26  57 10.75  3.76  0.00  0.00 220.7   0.0   0.0  2.07  26.8  45.8  3.02  0.00
 2 26  57 11.00  3.52  0.00  0.00 255.2   0.0   0.0  2.84  43.7  76.5  2.97  0.00
 2 26  57 11.25  3.44  0.00  0.00 240.1   0.0   0.0  1.58  25.2  42.2  3.36  0.00
 2 26  57 11.50  3.28  0.00  0.00 243.9   0.0   0.0  1.58  28.2  47.0  3.51  0.00
 2 26  57 11.75  3.12  0.00  0.00 242.9   0.0   0.0  1.37  27.1  44.2  3.86  0.00
 2 26  57 12.00  3.04  0.00  0.00 256.3   0.0   0.0  1.67  34.9  63.2  2.53  0.00
 2 26  57 12.25  3.04  0.00  0.00 273.8   0.0   0.0  1.75  36.6  66.9  2.45  0.00
 2 26  57 12.50  3.04  0.00  0.00 280.9   0.0   0.0  1.87  39.1  71.2  2.49  0.00
 2 26  57 12.75  3.04  0.00  0.00 261.2   0.0   0.0  1.55  32.4  58.9  2.48  0.00
 2 26  57 13.00  2.88  0.00  0.00 249.4   0.0   0.0  0.95  22.1  36.7  3.49  0.00
 2 26  57 13.25  2.96  0.00  0.00 253.6   0.0   0.0  1.10  24.3  40.8  3.45  0.00
 2 26  57 13.50  2.96  0.00  0.00 252.8   0.0   0.0  1.25  27.7  46.4  3.47  0.00
 2 26  57 13.75  2.96  0.00  0.00 253.1   0.0   0.0  1.25  27.6  46.0  3.53  0.00
 2 26  57 14.00  2.96  0.00  0.00 266.9   0.0   0.0  1.50  33.6  55.2  3.77  0.00
 2 26  57 14.25  2.96  0.00  0.00 262.5   0.0   0.0  1.40  31.2  51.8  3.62  0.00
 2 26  57 14.50  2.96  0.00  0.00 267.3   0.0   0.0  1.31  29.2  45.6  4.81  0.00
 2 26  57 14.75  2.88  0.00  0.00 277.2   0.0   0.0  1.61  37.4  68.2  2.48  0.00
 2 26  57 15.00  2.88  0.00  0.00 269.9   0.0   0.0  1.17  27.2  45.6  3.42  0.00
 2 26  57 15.25  2.88  0.00  0.00 258.4   0.0   0.0  1.13  26.3  42.6  4.00  0.00
 2 26  57 15.50  2.88  0.00  0.00 250.8   0.0   0.0  1.17  27.5  45.2  3.76  0.00
 2 26  57 15.75  2.80  0.00  0.00 260.1   0.0   0.0  1.40  34.4  62.5  2.51  0.00
 2 26  57 16.00  2.72  0.00  0.00 249.2   0.0   0.0  0.95  25.0  40.5  3.97  0.00
 2 26  57 16.25  2.96  0.00  0.00 277.7   0.0   0.0  1.28  28.3  46.5  3.74  0.00
 2 26  57 16.50  2.88  0.00  0.00 269.9   0.0   0.0  1.21  28.2  48.3  3.11  0.00
 2 26  57 16.75  2.96  0.00  0.00 266.7   0.0   0.0  1.31  29.0  49.2  3.29  0.00
 2 26  57 17.00  2.96  0.00  0.00 262.6   0.0   0.0  1.14  25.3  41.0  3.96  0.00
 2 26  57 17.25  2.96  0.00  0.00 275.5   0.0   0.0  1.46  32.1  58.5  2.45  0.00
 2 26  57 17.50  2.88  0.00  0.00 272.5   0.0   0.0  1.63  37.9  68.9  2.50  0.00
 2 26  57 17.75  2.88  0.00  0.00 266.6   0.0   0.0  1.23  28.7  49.6  3.03  0.00
 2 26  57 18.00  2.96  0.00  0.00 308.9   0.0   0.0  1.98  43.7  79.4  2.49  0.00
 2 26  57 18.25  2.96  0.00  0.00 301.2   0.0   0.0  1.96  43.3  78.7  2.49  0.00
 2 26  57 18.50  2.96  0.00  0.00 285.1   0.0   0.0  1.70  38.2  60.3  4.56  0.00
 2 26  57 18.75  2.96  0.00  0.00 282.1   0.0   0.0  1.43  31.6  53.2  3.40  0.00
 2 26  57 19.00  3.04  0.00  0.00 291.1   0.0   0.0  1.67  35.2  57.0  4.05  0.00
 2 26  57 19.25  3.04  0.00  0.00 293.9   0.0   0.0  1.52  31.9  53.8  3.32  0.00
 2 26  57 19.50  3.04  0.00  0.00 294.4   0.0   0.0  1.33  27.2  51.0  2.24  0.00
 2 26  57 19.75  3.04  0.00  0.00 294.0   0.0   0.0  1.34  27.7  50.9  2.38  0.00
 2 26  57 20.00  3.04  0.00  0.00 286.7   0.0   0.0  1.23  25.4  46.2  2.47  0.00
 2 26  57 20.25  3.20  0.00  0.00 296.4   0.0   0.0  1.58  29.6  51.2  2.94  0.00
 2 26  57 20.50  3.20  0.00  0.00 291.7   0.0   0.0  1.53  28.8  49.6  3.04  0.00
 2 26  57 20.75  3.28  0.00  0.00 290.6   0.0   0.0  1.76  31.9  50.8  4.30  0.00
 2 26  57 21.00  3.12  0.00  0.00 273.9   0.0   0.0  1.33  26.6  44.0  3.60  0.00
 2 26  57 21.25  3.12  0.00  0.00 279.2   0.0   0.0  1.43  28.5  47.8  3.34  0.00
 2 26  57 21.50  3.20  0.00  0.00 283.7   0.0   0.0  1.67  31.9  52.1  3.82  0.00
 2 26  57 21.75  3.20  0.00  0.00 271.4   0.0   0.0  1.34  25.3  43.2  3.14  0.00
 2 26  57 22.00  3.20  0.00  0.00 268.3   0.0   0.0  1.37  25.9  42.4  3.72  0.00
 2 26  57 22.25  3.28  0.00  0.00 266.2   0.0   0.0  1.65  30.1  46.3  5.12  0.00
 2 26  57 22.50  3.12  0.00  0.00 255.0   0.0   0.0  1.56  31.3  50.6  4.04  0.00
 2 26  57 22.75  2.96  0.00  0.00 238.3   0.0   0.0  1.11  24.3  41.0  3.38  0.00
 2 26  57 23.00  2.88  0.00  0.00 259.2   0.0   0.0  1.38  31.7  52.1  3.70  0.00
