mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 29  89  0.00  3.72  2.92  2.10 235.1 177.4 112.2  3.97  53.7  89.1  3.05  0.50
 3 29  89  0.25  3.72  3.16  2.18 237.6 179.2 109.3  4.54  62.4 104.2  3.25  0.50
 3 29  89  0.50  3.88  3.32  2.26 230.7 171.1 104.9  5.05  64.5 108.2  3.27  0.50
 3 29  89  0.75  3.84  3.40  2.34 213.1 178.8 108.1  3.82  48.1  93.4  1.66  0.50
 3 29  89  1.00  4.04  3.64  2.42 240.0 187.2 103.5  6.11  72.2 110.8  3.11  0.50
 3 29  89  1.25  4.20  3.64  2.50 230.8 179.1 105.5  5.78  62.5 107.8  2.38  0.50
 3 29  89  1.50  4.28  3.72  2.58 235.8 177.7 100.6  6.74  70.9 124.4  2.28  0.50
 3 29  89  1.75  4.32  3.88  2.66 238.6 206.4 103.4  5.24  51.2  87.7  1.85  0.50
 3 29  89  2.00  4.52  3.88  2.66 240.2 184.6 105.7  7.04  65.7 115.0  2.22  0.50
 3 29  89  2.25  4.76  3.88  2.74 241.0 172.9 102.9  8.07  68.1 124.2  2.03  0.50
 3 29  89  2.50  4.92  3.96  2.74 239.7 175.3 102.3  8.26  65.2 106.2  2.49  0.50
 3 29  89  2.75  5.00  4.04  2.82 246.1 174.2 107.3  9.23  71.1 117.4  2.75  0.50
 3 29  89  3.00  5.00  4.12  2.82 237.7 173.6 101.6  8.79  67.6 112.6  2.51  0.50
 3 29  89  3.25  5.16  4.20  2.82 242.5 174.7  99.8  9.66  69.9 111.3  2.71  0.50
 3 29  89  3.50  5.32  4.20  2.90 238.5 171.1 101.4  9.66  65.4 104.6  2.68  0.50
 3 29  89  3.75  5.46  4.20  2.90 231.7 167.7 101.3  9.12  58.0  98.3  2.22  0.50
 3 29  89  4.00  5.62  4.20  2.90 237.6 167.0 100.7  9.85  59.0 103.1  2.05  0.57
 3 29  89  4.25  5.86  4.20  2.98 234.7 163.6 100.5 10.11  55.4  94.2  2.17  0.70
 3 29  89  4.50  5.85  4.20  2.98 226.8 165.2 102.2  8.90  48.3  81.9  2.05  0.70
 3 29  89  4.75  5.94  4.20  2.98 231.0 159.9  98.3 10.09  53.8  91.6  2.19  0.69
 3 29  89  5.00  5.86  4.28  2.98 230.5 165.0  99.3  9.92  54.5  88.8  2.46  0.56
