mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 22  22  0.00  2.40  0.00  0.00 267.4   0.0   0.0  1.31  43.6  75.3  3.13  0.00
 1 22  22  0.25  2.32  0.00  0.00 254.6   0.0   0.0  1.39  49.2  82.4  3.68  0.00
 1 22  22  0.50  2.56  0.00  0.00 262.6   0.0   0.0  1.78  51.6  86.0  3.74  0.00
 1 22  22  0.75  3.20  0.00  0.00 250.0   0.0   0.0  2.74  50.8  86.2  3.41  0.00
 1 22  22  1.00  3.60  0.00  0.00 226.2   0.0   0.0  2.28  31.9  50.6  3.83  0.00
 1 22  22  1.50  4.48  0.00  0.00 233.3   0.0   0.0  5.33  51.4  69.8  6.00  0.00
 1 22  22  1.75  4.56  0.00  0.00 237.1   0.0   0.0  6.25  58.4  80.1  6.00  0.00
 1 22  22  2.00  4.80  0.00  0.00 236.1   0.0   0.0  7.21  60.9  88.2  6.00  0.00
 1 22  22  2.25  4.80  0.00  0.00 231.7   0.0   0.0  6.84  57.2  80.3  6.00  0.00
 1 22  22  2.50  4.80  0.00  0.00 226.2   0.0   0.0  6.92  58.1  82.7  6.00  0.00
 1 22  22  2.75  5.04  0.00  0.00 203.1   0.0   0.0  3.95  27.2  55.4  1.59  0.00
 1 22  22  3.00  4.96  0.00  0.00 213.8   0.0   0.0  5.58  42.0  68.2  3.44  0.00
 1 22  22  3.25  5.04  0.00  0.00 213.9   0.0   0.0  5.26  37.5  71.4  2.04  0.00
 1 22  22  3.50  5.36  0.00  0.00 211.7   0.0   0.0  5.62  35.3  71.7  1.76  0.00
 1 22  22  3.75  5.28  0.00  0.00 209.8   0.0   0.0  5.81  38.2  68.2  2.43  0.00
 1 22  22  4.00  5.28  0.00  0.00 222.7   0.0   0.0  6.64  43.8  78.8  2.36  0.00
 1 22  22  4.25  5.13  3.40  0.00 214.8 175.0   0.0  4.53  31.1  47.0  3.42  0.50
 1 22  22  4.50  5.21  3.40  0.00 204.8 163.7   0.0  4.50  30.0  47.4  2.90  0.50
 1 22  22  4.75  5.04  0.00  0.00 209.4   0.0   0.0  5.78  41.9  70.4  3.00  0.00
 1 22  22  5.00  5.06  3.48  0.00 226.3 161.1   0.0  6.74  49.9  81.2  3.24  0.50
 1 22  22  5.25  5.54  3.48  0.00 217.8 165.8   0.0  6.11  36.8  56.4  3.35  0.60
 1 22  22  5.50  5.52  0.00  0.00 217.3   0.0   0.0  8.21  51.6  72.4  6.00  0.00
 1 22  22  5.75  5.68  0.00  0.00 222.9   0.0   0.0  7.05  39.7  77.8  1.89  0.00
 1 22  22  6.00  5.76  0.00  0.00 210.3   0.0   0.0  6.03  32.5  67.2  1.60  0.00
 1 22  22  6.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 22  22  6.50  5.44  0.00  0.00 214.9   0.0   0.0  6.12  37.4  81.5  1.55  0.00
 1 22  22  6.75  5.76  0.00  0.00 206.5   0.0   0.0  5.92  32.1  67.4  1.65  0.00
 1 22  22  7.00  5.60  0.00  0.00 225.9   0.0   0.0  9.32  57.7  84.0  6.00  0.00
 1 22  22  7.25  5.53  3.72  0.00 211.7 172.8   0.0  4.85  28.6  46.7  2.46  0.50
 1 22  22  7.50  5.04  0.00  0.00 223.0   0.0   0.0  7.21  54.4  77.3  6.00  0.00
 1 22  22  7.75  4.80  0.00  0.00 203.6   0.0   0.0  4.27  33.3  64.3  2.00  0.00
 1 22  22  8.00  4.88  0.00  0.00 230.8   0.0   0.0  7.06  56.9  82.6  6.00  0.00
 1 22  22  8.25  4.72  0.00  0.00 206.4   0.0   0.0  3.67  29.1  57.0  1.77  0.00
 1 22  22  8.50  4.72  0.00  0.00 214.1   0.0   0.0  4.44  36.7  62.8  2.87  0.00
 1 22  22  8.75  4.64  0.00  0.00 217.9   0.0   0.0  5.08  45.2  63.8  6.00  0.00
 1 22  22  9.00  4.72  0.00  0.00 241.9   0.0   0.0  6.53  56.9  81.4  6.00  0.00
 1 22  22  9.25  4.72  0.00  0.00 228.4   0.0   0.0  5.60  49.2  67.9  6.00  0.00
 1 22  22  9.50  4.16  0.00  0.00 220.5   0.0   0.0  3.44  37.5  64.7  3.17  0.00
 1 22  22  9.75  3.68  0.00  0.00 231.3   0.0   0.0  2.86  40.0  69.5  3.04  0.00
 1 22  22 10.00  3.28  0.00  0.00 264.0   0.0   0.0  2.86  51.1  87.8  3.23  0.00
 1 22  22 10.25  3.28  0.00  0.00 275.1   0.0   0.0  2.75  49.3  87.2  2.81  0.00
 1 22  22 10.50  3.28  0.00  0.00 253.4   0.0   0.0  2.21  39.6  70.3  2.78  0.00
 1 22  22 10.75  3.04  0.00  0.00 291.4   0.0   0.0  2.44  51.3  91.9  2.65  0.00
 1 22  22 11.00  2.80  0.00  0.00 260.9   0.0   0.0  1.87  46.4  82.4  2.77  0.00
 1 22  22 11.25  2.40  0.00  0.00 279.0   0.0   0.0  1.21  40.6  73.1  2.61  0.00
 1 22  22 11.50  2.40  0.00  0.00 295.8   0.0   0.0  1.35  45.2  81.5  2.59  0.00
 1 22  22 11.75  2.32  0.00  0.00 284.6   0.0   0.0  1.39  50.1  89.5  2.69  0.00
 1 22  22 12.00  2.32  0.00  0.00 290.3   0.0   0.0  1.31  47.1  84.5  2.63  0.00
 1 22  22 12.25  2.40  0.00  0.00 276.4   0.0   0.0  1.11  37.2  67.2  2.57  0.00
 1 22  22 12.50  2.40  0.00  0.00 300.9   0.0   0.0  1.39  46.6  84.1  2.58  0.00
 1 22  22 12.75  2.48  0.00  0.00 303.2   0.0   0.0  1.46  45.8  82.8  2.56  0.00
 1 22  22 13.00  2.32  0.00  0.00 304.8   0.0   0.0  1.24  44.5  80.3  2.58  0.00
 1 22  22 13.25  2.32  0.00  0.00 300.6   0.0   0.0  1.41  50.6  90.5  2.69  0.00
 1 22  22 13.50  2.48  0.00  0.00 296.8   0.0   0.0  1.64  51.7  92.6  2.67  0.00
 1 22  22 13.75  2.48  0.00  0.00 302.0   0.0   0.0  1.58  49.8  89.7  2.59  0.00
 1 22  22 14.00  2.48  0.00  0.00 288.7   0.0   0.0  1.20  37.4  67.8  2.53  0.00
 1 22  22 14.25  2.56  0.00  0.00 293.4   0.0   0.0  1.48  43.8  78.8  2.60  0.00
 1 22  22 14.50  2.88  0.00  0.00 305.7   0.0   0.0  2.05  47.8  86.5  2.55  0.00
 1 22  22 14.75  3.20  0.00  0.00 305.3   0.0   0.0  2.45  46.4  84.5  2.47  0.00
 1 22  22 15.00  3.20  0.00  0.00 300.3   0.0   0.0  2.55  48.3  88.0  2.48  0.00
 1 22  22 15.25  3.28  0.00  0.00 291.5   0.0   0.0  2.49  44.9  81.8  2.46  0.00
 1 22  22 15.50  3.36  0.00  0.00 288.8   0.0   0.0  2.40  41.0  75.1  2.42  0.00
 1 22  22 15.75  3.36  0.00  0.00 283.8   0.0   0.0  2.29  39.2  71.8  2.42  0.00
 1 22  22 16.00  3.44  0.00  0.00 274.8   0.0   0.0  2.24  36.7  67.2  2.42  0.00
 1 22  22 16.25  3.52  0.00  0.00 285.1   0.0   0.0  2.55  39.8  73.0  2.41  0.00
 1 22  22 16.50  3.44  0.00  0.00 286.4   0.0   0.0  2.36  38.5  70.5  2.43  0.00
 1 22  22 16.75  3.36  0.00  0.00 285.7   0.0   0.0  2.14  36.7  66.8  2.48  0.00
 1 22  22 17.00  3.60  0.00  0.00 301.2   0.0   0.0  2.56  38.2  70.0  2.42  0.00
 1 22  22 17.25  3.60  0.00  0.00 284.4   0.0   0.0  2.17  32.4  59.4  2.39  0.00
