mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  4   4  0.00  1.92  0.00  0.00 292.1   0.0   0.0  1.05  54.8  94.9  3.11  0.00
 1  4   4  0.25  2.08  0.00  0.00 295.4   0.0   0.0  1.39  61.9 107.5  3.12  0.00
 1  4   4  0.50  2.24  0.00  0.00 276.5   0.0   0.0  1.47  55.7  93.4  3.66  0.00
 1  4   4  0.75  2.48  0.00  0.00 264.5   0.0   0.0  1.79  55.1  90.7  4.01  0.00
 1  4   4  1.00  2.80  0.00  0.00 224.6   0.0   0.0  1.30  29.4  48.3  3.29  0.00
 1  4   4  1.25  3.36  0.00  0.00 239.2   0.0   0.0  3.12  53.1  73.1  6.00  0.00
 1  4   4  1.50  3.84  0.00  0.00 238.1   0.0   0.0  4.06  52.2  95.2  2.67  0.00
 1  4   4  1.75  3.85  0.00  0.00 223.5   0.0   0.0  2.62  31.7  43.8  6.00  0.00
 1  4   4  2.00  4.02  2.60  0.00 228.5 168.9   0.0  3.72  43.6  68.1  3.82  0.50
 1  4   4  2.25  4.73  3.08  0.00 223.2 189.9   0.0  3.24  25.9  37.8  3.86  0.50
 1  4   4  2.50  4.96  0.00  0.00 234.3   0.0   0.0  5.94  44.9  74.7  3.15  0.00
 1  4   4  2.75  5.36  0.00  0.00 213.4   0.0   0.0  4.19  25.5  48.5  1.81  0.00
 1  4   4  3.00  5.13  3.00  0.00 208.1 167.6   0.0  3.95  27.4  42.8  3.58  0.50
 1  4   4  3.25  5.20  0.00  0.00 208.7   0.0   0.0  3.89  24.6  55.9  1.16  0.00
 1  4   4  3.50  4.82  3.24  0.00 215.3 166.9   0.0  4.94  40.1  56.8  5.14  0.50
 1  4   4  3.75  4.84  3.00  2.18 221.7 154.7 103.8  5.99  49.0  72.1  4.43  0.52
 1  4   4  4.25  4.80  0.00  2.26 209.5   0.0 106.7  4.68  36.4  74.7  1.73  0.00
 1  4   4  4.50  4.89  0.00  2.34 209.9   0.0 107.6  4.44  32.7  59.7  2.04  0.00
 1  4   4  4.75  5.06  3.24  0.00 231.3 159.4   0.0  7.15  53.6  78.4  6.00  0.50
 1  4   4  5.00  5.12  0.00  0.00 209.5   0.0   0.0  4.14  26.9  66.8  1.00  0.00
 1  4   4  5.25  5.04  0.00  2.34 203.1   0.0 108.1  4.25  29.3  58.4  1.56  0.00
 1  4   4  5.50  5.04  0.00  2.26 213.7   0.0 102.8  4.48  30.6  63.3  1.50  0.00
 1  4   4  5.75  4.74  3.16  2.26 197.7 164.0 110.3  3.31  26.5  38.9  4.00  0.50
 1  4   4  6.00  4.80  0.00  2.26 205.4   0.0 106.8  3.80  28.2  64.7  1.20  0.00
 1  4   4  6.25  4.64  0.00  0.00 198.7   0.0   0.0  3.79  31.1  63.9  1.64  0.00
 1  4   4  6.50  4.40  0.00  2.18 198.3   0.0 104.4  3.53  32.2  61.9  1.85  0.00
 1  4   4  7.00  4.56  0.00  0.00 210.5   0.0   0.0  4.04  34.6  67.0  1.87  0.00
 1  4   4  7.25  4.89  3.32  0.00 244.1 189.3   0.0  5.36  41.5  76.7  2.37  0.50
 1  4   4  7.50  5.36  0.00  2.02 227.5   0.0  93.1  6.03  37.8  73.0  1.84  0.00
 1  4   4  7.75  5.37  2.68  0.00 216.2 174.2   0.0  3.52  21.6  39.1  1.95  0.50
 1  4   4  8.00  5.20  0.00  0.00 215.2   0.0   0.0  4.21  27.8  51.3  2.03  0.00
 1  4   4  8.25  4.72  0.00  0.00 214.2   0.0   0.0  2.84  22.1  33.0  4.36  0.00
 1  4   4  8.50  4.56  0.00  0.00 205.6   0.0   0.0  2.80  24.1  38.2  3.56  0.00
 1  4   4  8.75  3.84  0.00  0.00 206.3   0.0   0.0  2.36  29.0  46.6  3.74  0.00
 1  4   4  9.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  4   4  9.25  2.88  0.00  0.00 256.0   0.0   0.0  2.59  59.4 110.2  2.69  0.00
 1  4   4  9.75  2.88  0.00  0.00 263.1   0.0   0.0  1.56  35.3  56.9  3.83  0.00
 1  4   4 10.00  2.80  0.00  0.00 273.5   0.0   0.0  1.78  43.5  76.8  2.83  0.00
 1  4   4 10.25  2.64  0.00  0.00 285.7   0.0   0.0  1.66  45.7  81.6  2.70  0.00
 1  4   4 10.50  2.72  0.00  0.00 261.9   0.0   0.0  1.34  34.9  62.6  2.64  0.00
 1  4   4 10.75  2.64  0.00  0.00 271.2   0.0   0.0  1.37  38.1  68.5  2.60  0.00
 1  4   4 11.00  2.56  0.00  0.00 259.2   0.0   0.0  1.18  34.7  62.6  2.58  0.00
 1  4   4 11.25  2.40  0.00  0.00 278.5   0.0   0.0  1.35  45.5  81.9  2.61  0.00
 1  4   4 11.50  2.16  0.00  0.00 272.3   0.0   0.0  1.01  42.0  75.0  2.69  0.00
