mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3  9  68  0.00  4.24  0.00  0.00 240.9   0.0   0.0  3.61  35.8  69.3  2.12  0.00
 3  9  68  0.25  4.64  0.00  1.70 229.6   0.0 105.9  4.22  35.3  67.3  1.93  0.00
 3  9  68  0.50  4.89  2.92  1.86 214.4 178.0 106.3  3.43  25.9  38.0  3.86  0.50
 3  9  68  0.75  5.00  2.84  2.02 225.7 165.8 105.0  5.29  39.7  60.6  3.93  0.53
 3  9  68  1.00  4.90  3.24  2.10 210.2 171.8 103.5  4.09  31.2  43.6  4.20  0.50
 3  9  68  1.25  4.65  3.32  2.18 201.8 166.9 101.5  3.58  30.1  44.5  3.39  0.50
 3  9  68  1.50  4.50  3.24  2.26 201.7 157.8 102.7  4.13  38.3  56.6  4.14  0.50
 3  9  68  1.75  4.90  3.72  2.34 218.2 170.9 104.4  5.52  42.9  68.8  2.73  0.50
 3  9  68  2.00  4.90  3.46  2.42 212.0 156.5 100.9  5.59  43.8  72.1  2.78  0.50
 3  9  68  2.25  5.04  3.64  2.50 233.4 158.5 102.8  7.44  55.2 121.8  1.56  0.00
 3  9  68  2.50  5.38  3.80  2.50 225.1 167.4 101.3  7.07  45.6  73.5  2.58  0.53
 3  9  68  2.75  5.45  3.80  2.58 211.5 163.8 100.6  6.15  38.2  60.3  2.69  0.51
 3  9  68  3.00  5.08  3.80  2.58 220.0 157.4  99.6  7.39  55.0  85.2  3.47  0.50
 3  9  68  3.25  5.85  4.12  2.66 241.3 171.0  99.5  9.28  50.0  93.2  1.61  1.00
 3  9  68  3.50  6.16  3.96  2.66 213.1 169.6 101.8  6.35  29.7  45.7  2.34  1.00
 3  9  68  3.75  5.85  3.96  2.74 208.9 160.0 100.5  6.83  36.7  58.0  2.49  1.00
 3  9  68  4.00  5.69  3.96  2.74 209.9 165.2 101.2  6.35  35.7  55.5  2.38  1.00
 3  9  68  4.25  5.53  4.04  2.74 220.7 165.3 102.3  7.64  46.8  77.5  2.46  0.50
 3  9  68  4.50  5.69  4.04  2.82 212.8 164.0 101.4  6.90  39.2  62.8  2.35  0.60
 3  9  68  4.75  5.69  4.04  2.82 207.8 159.3 102.5  6.95  39.9  60.4  2.78  0.70
 3  9  68  5.00  5.22  4.04  2.82 206.6 156.0 100.2  6.90  48.3  72.6  3.36  0.50
 3  9  68  5.25  5.22  4.04  2.82 223.5 156.1 100.2  8.35  58.7 108.4  2.17  0.50
 3  9  68  5.50  5.22  4.04  2.82 213.7 163.5 101.1  7.04  48.8  72.1  3.14  0.50
 3  9  68  5.75  5.08  4.04  2.82 217.9 156.5  99.7  7.89  58.9  96.5  2.79  0.50
 3  9  68  6.00  5.30  3.96  2.74 224.4 158.3 101.0  8.21  55.7  94.6  2.44  0.50
 3  9  68  6.25  5.37  3.96  2.74 214.5 158.3 101.0  7.09  46.1  81.5  2.05  0.50
 3  9  68  6.50  5.30  3.88  2.74 215.5 154.2  99.5  7.56  51.2  81.8  2.86  0.50
 3  9  68  6.75  5.22  3.88  2.74 216.0 158.1  99.8  7.10  49.2  83.0  2.42  0.50
 3  9  68  7.00  5.22  3.96  2.74 214.7 162.2 103.1  6.80  46.9  77.9  2.40  0.50
 3  9  68  7.25  5.29  3.80  2.66 211.4 160.6 100.9  6.19  40.9  68.5  2.18  0.60
 3  9  68  7.50  5.16  3.68  2.66 231.8 153.8 103.2  8.78  63.9  98.0  3.82  0.50
 3  9  68  7.75  5.13  3.64  2.58 212.4 157.1 104.5  5.96  42.1  74.1  2.19  0.50
 3  9  68  8.00  4.81  3.44  2.58 205.7 148.4 102.4  5.41  44.0  77.7  2.33  0.50
 3  9  68  8.25  4.89  3.37  2.50 212.0 151.5 103.5  5.58  43.6  77.1  2.28  0.50
 3  9  68  8.50  5.05  3.40  2.42 215.4 160.7 104.7  5.47  39.6  68.4  2.31  0.50
 3  9  68  8.75  4.89  3.29  2.34 214.9 164.8 105.7  4.78  36.7  61.0  2.54  0.50
 3  9  68  9.00  5.05  3.40  2.26 220.0 171.9 103.3  4.88  34.7  61.9  2.06  0.50
 3  9  68  9.25  4.89  3.08  2.18 218.1 170.6 103.2  4.26  32.2  55.0  2.34  0.50
 3  9  68  9.50  4.72  0.00  2.10 213.1   0.0 105.8  4.00  31.3  60.4  1.77  0.00
 3  9  68  9.75  4.72  0.00  2.02 213.9   0.0 109.3  3.83  30.1  59.0  1.74  0.00
 3  9  68 10.00  4.41  0.00  1.86 218.8   0.0 108.4  3.77  34.9  58.9  2.83  0.00
 3  9  68 10.25  4.24  0.00  1.78 212.1   0.0 110.0  3.04  29.8  49.9  2.90  0.00
 3  9  68 10.50  4.02  0.00  0.00 221.1   0.0   0.0  2.71  29.9  48.6  3.32  0.00
 3  9  68 10.75  3.92  0.00  0.00 230.4   0.0   0.0  2.96  35.4  57.0  3.79  0.00
 3  9  68 11.00  3.85  0.00  0.00 241.1   0.0   0.0  3.03  38.6  58.5  5.04  0.00
 3  9  68 11.25  3.68  0.00  0.00 253.3   0.0   0.0  3.20  45.3  78.5  3.08  0.00
 3  9  68 11.50  3.44  0.00  0.00 274.1   0.0   0.0  3.14  51.2  90.0  2.91  0.00
 3  9  68 11.75  3.20  0.00  0.00 284.6   0.0   0.0  2.92  55.3  99.1  2.68  0.00
 3  9  68 12.00  3.04  0.00  0.00 285.7   0.0   0.0  2.31  48.5  86.9  2.66  0.00
 3  9  68 12.25  3.04  0.00  0.00 294.8   0.0   0.0  2.25  47.2  85.3  2.57  0.00
 3  9  68 12.50  3.12  0.00  0.00 291.6   0.0   0.0  2.18  43.3  78.8  2.48  0.00
 3  9  68 12.75  3.20  0.00  0.00 285.3   0.0   0.0  2.32  43.9  79.9  2.49  0.00
 3  9  68 13.00  3.04  0.00  0.00 285.3   0.0   0.0  2.09  43.9  79.4  2.54  0.00
 3  9  68 13.25  2.96  0.00  0.00 287.1   0.0   0.0  2.14  47.5  86.0  2.54  0.00
 3  9  68 13.50  3.04  0.00  0.00 283.0   0.0   0.0  1.92  40.2  73.1  2.50  0.00
 3  9  68 13.75  3.04  0.00  0.00 292.8   0.0   0.0  2.33  48.9  88.6  2.52  0.00
 3  9  68 14.00  3.12  0.00  0.00 294.7   0.0   0.0  2.31  46.0  83.8  2.47  0.00
 3  9  68 14.25  3.28  0.00  0.00 286.1   0.0   0.0  2.33  41.9  76.5  2.45  0.00
 3  9  68 14.50  3.36  0.00  0.00 286.1   0.0   0.0  2.58  44.2  80.6  2.47  0.00
 3  9  68 14.75  3.36  0.00  0.00 287.3   0.0   0.0  2.56  43.9  80.3  2.44  0.00
 3  9  68 15.00  3.28  0.00  0.00 295.2   0.0   0.0  2.58  46.5  84.8  2.46  0.00
 3  9  68 15.25  3.36  0.00  0.00 293.7   0.0   0.0  2.46  42.2  76.9  2.47  0.00
 3  9  68 15.50  3.36  0.00  0.00 290.4   0.0   0.0  2.71  46.7  84.9  2.49  0.00
 3  9  68 15.75  3.36  0.00  0.00 290.2   0.0   0.0  2.38  40.8  74.7  2.42  0.00
 3  9  68 16.00  3.28  0.00  0.00 290.1   0.0   0.0  2.49  44.8  81.8  2.46  0.00
 3  9  68 16.25  3.28  0.00  0.00 293.9   0.0   0.0  2.36  42.5  77.7  2.44  0.00
 3  9  68 16.50  3.36  0.00  0.00 291.4   0.0   0.0  2.47  42.4  77.6  2.43  0.00
 3  9  68 16.75  3.28  0.00  0.00 293.8   0.0   0.0  2.41  43.3  79.2  2.44  0.00
 3  9  68 17.00  3.28  0.00  0.00 305.0   0.0   0.0  2.55  45.8  83.7  2.44  0.00
 3  9  68 17.25  3.36  0.00  0.00 297.7   0.0   0.0  2.64  45.3  82.8  2.44  0.00
 3  9  68 17.50  3.36  0.00  0.00 298.8   0.0   0.0  2.49  42.6  78.0  2.42  0.00
 3  9  68 17.75  3.44  0.00  0.00 292.3   0.0   0.0  2.47  40.4  74.1  2.42  0.00
 3  9  68 18.00  3.28  0.00  0.00 293.2   0.0   0.0  2.28  41.0  75.1  2.42  0.00
 3  9  68 18.25  3.36  0.00  0.00 301.7   0.0   0.0  2.56  43.8  80.3  2.42  0.00
 3  9  68 18.50  3.28  0.00  0.00 296.5   0.0   0.0  2.31  41.5  75.9  2.44  0.00
 3  9  68 18.75  3.36  0.00  0.00 308.9   0.0   0.0  2.66  45.6  83.4  2.43  0.00
 3  9  68 19.00  3.36  0.00  0.00 301.3   0.0   0.0  2.96  52.6  76.9  6.00  0.00
 3  9  68 19.25  3.36  0.00  0.00 301.7   0.0   0.0  2.58  44.3  81.0  2.43  0.00
 3  9  68 19.50  3.28  0.00  0.00 301.0   0.0   0.0  2.44  43.9  80.4  2.42  0.00
 3  9  68 19.75  3.36  0.00  0.00 305.9   0.0   0.0  2.65  45.5  83.4  2.41  0.00
 3  9  68 20.00  3.36  0.00  0.00 292.4   0.0   0.0  2.39  40.9  74.9  2.42  0.00
 3  9  68 20.25  3.36  0.00  0.00 292.4   0.0   0.0  2.48  42.5  77.7  2.42  0.00
 3  9  68 20.50  3.36  0.00  0.00 295.7   0.0   0.0  2.47  42.4  77.6  2.42  0.00
 3  9  68 20.75  3.44  0.00  0.00 306.7   0.0   0.0  2.72  44.6  81.4  2.46  0.00
 3  9  68 21.00  3.36  0.00  0.00 283.0   0.0   0.0  2.48  44.0  65.0  6.00  0.00
 3  9  68 21.25  3.36  0.00  0.00 286.0   0.0   0.0  2.49  42.7  78.1  2.44  0.00
 3  9  68 21.50  3.36  0.00  0.00 286.8   0.0   0.0  2.53  44.7  67.0  6.00  0.00
 3  9  68 21.75  3.36  0.00  0.00 289.9   0.0   0.0  2.53  43.5  79.4  2.45  0.00
 3  9  68 22.00  3.28  0.00  0.00 283.1   0.0   0.0  2.31  41.6  75.7  2.49  0.00
 3  9  68 22.25  3.28  0.00  0.00 291.9   0.0   0.0  2.62  47.2  85.3  2.56  0.00
 3  9  68 22.50  3.20  0.00  0.00 290.0   0.0   0.0  2.49  47.1  84.8  2.60  0.00
 3  9  68 22.75  3.20  0.00  0.00 287.6   0.0   0.0  2.67  50.3  89.4  2.74  0.00
 3  9  68 23.00  3.20  0.00  0.00 269.6   0.0   0.0  2.58  48.4  84.6  2.96  0.00
 3  9  68 23.25  3.36  0.00  0.00 256.6   0.0   0.0  2.83  47.7  83.0  3.03  0.00
 3  9  68 23.50  3.60  0.00  0.00 230.1   0.0   0.0  1.97  27.0  44.3  3.22  0.00
 3  9  68 23.75  4.00  0.00  0.00 225.9   0.0   0.0  2.56  28.7  45.1  3.91  0.00
