LT f02
 0  34
 1  32
 2  32
 3  30
 4  31
 5  32
 6  28
 7  23
 8  38
 9  50
10  48
11  50
12  64
13  67
14  56
15  54
16  54
17  42
18  38
19  29
20  26
21  22
22  21
23  24
