LT f02
 0  36
 1  39
 2  37
 3  38
 4  38
 5  42
 6  46
 7  35
 8  38
 9  51
10  59
11  56
12  59
13  63
14  52
15  53
16  46
17  34
18  27
19  24
20   0
21   0
22  37
23  39
