mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3  2  62  0.00  3.20  0.00  0.00 243.1   0.0   0.0  2.75  49.1  80.4  3.28  0.00
 3  2  62  0.25  3.56  0.00  0.00 235.8   0.0   0.0  3.04  43.7  70.9  3.40  0.00
 3  2  62  0.75  3.88  0.00  0.00 230.8   0.0   0.0  3.78  45.2  82.9  2.28  0.00
 3  2  62  1.00  4.28  3.16  0.00 239.5 202.4   0.0  3.51  33.7  53.4  2.52  0.50
 3  2  62  1.25  4.40  0.00  2.18 209.1   0.0 103.8  3.75  33.7  79.0  1.22  0.00
 3  2  62  1.50  4.44  3.32  2.26 214.7 169.8 104.4  4.21  39.2  67.1  2.36  0.50
 3  2  62  1.75  4.44  3.26  0.00 212.7 165.8   0.0  4.06  37.4  70.9  1.81  0.50
 3  2  62  2.00  4.42  0.00  2.42 210.9   0.0 104.0  4.44  40.4  91.7  1.40  0.00
 3  2  62  2.25  4.60  3.46  2.50 225.5 166.8 105.4  5.59  49.2  91.0  2.06  0.50
 3  2  62  2.50  4.82  3.48  2.50 223.4 164.7 106.2  5.48  43.1  91.3  1.40  0.50
 3  2  62  3.00  4.92  3.80  2.58 228.2 175.3 101.8  6.45  49.5  84.6  2.06  0.50
 3  2  62  3.25  5.14  3.80  2.66 223.9 174.0 104.5  6.27  43.5  71.2  2.07  0.65
 3  2  62  3.50  5.22  3.82  2.66 220.9 170.6 102.9  6.22  41.7  73.9  1.78  0.55
 3  2  62  3.75  5.38  3.80  0.00 220.2 172.7   0.0  5.91  36.7  62.6  1.92  0.60
 3  2  62  4.00  5.56  3.96  0.00 228.7 176.5   0.0  7.17  42.4  69.2  2.28  0.60
 3  2  62  4.25  5.54  3.80  0.00 215.8 168.1   0.0  5.93  34.6  58.3  1.99  1.00
 3  2  62  4.50  5.30  3.80  0.00 208.0 163.9   0.0  5.37  34.4  61.0  1.82  0.54
