mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3  1  60  0.00  3.69  0.00  0.00 218.8   0.0   0.0  2.09  27.4  42.2  4.18  0.00
 3  1  60  0.25  4.02  0.00  0.00 225.1   0.0   0.0  3.19  36.2  54.5  4.86  0.00
 3  1  60  0.50  4.32  0.00  1.70 208.8   0.0 105.8  2.67  24.7  43.6  2.22  0.00
 3  1  60  0.75  4.42  0.00  1.86 205.9   0.0 100.6  3.28  29.7  53.8  2.13  0.00
 3  1  60  1.00  5.13  3.16  2.02 214.2 169.1 104.2  4.29  29.6  50.2  2.47  0.50
 3  1  60  1.25  5.21  3.08  2.10 204.2 164.0 102.6  3.93  26.1  43.8  2.57  0.50
 3  1  60  1.50  5.21  3.24  2.18 202.5 157.8 102.3  4.73  32.4  48.2  4.06  0.50
 3  1  60  1.75  5.29  3.28  2.26 199.5 159.8 102.5  3.79  23.9  43.5  1.95  0.50
 3  1  60  2.00  5.46  3.20  2.34 217.4 148.3 101.0  7.27  46.6  71.3  4.66  0.50
 3  1  60  2.25  5.61  3.40  2.42 191.7 151.2 102.4  4.29  24.4  40.5  2.30  1.00
 3  1  60  2.50  4.89  3.48  2.50 188.2 148.4 101.1  4.31  33.6  49.5  3.63  0.50
 3  1  60  2.75  5.38  3.80  2.50 209.6 161.8 101.8  6.06  39.2  61.0  3.22  0.50
 3  1  60  3.00  5.93  3.72  2.50 238.3 148.4 101.0  9.91  53.1 128.3  1.31  0.00
 3  1  60  3.25  6.17  3.88  2.58 210.9 165.5 103.3  6.39  30.3  49.2  2.32  1.00
 3  1  60  3.50  5.93  3.80  2.58 212.2 172.7 104.9  5.96  30.9  42.6  4.09  0.50
 3  1  60  3.75  5.86  3.88  2.66 201.0 159.1 102.6  5.53  29.0  54.4  1.84  0.50
 3  1  60  4.00  6.01  3.80  2.66 234.6 151.1 101.4  9.47  48.9 109.2  1.38  0.07
 3  1  60  4.25  6.25  4.04  2.66 223.7 168.4 100.4  7.95  37.1  62.3  2.22  0.70
 3  1  60  4.50  6.49  3.85  2.66 216.5 158.0  98.9  8.06  35.0  59.1  2.27  1.00
 3  1  60  4.75  6.41  3.88  2.74 220.1 157.9  99.7  8.58  38.5  67.2  2.17  0.70
 3  1  60  5.25  5.93  3.96  2.74 212.2 164.7 101.3  6.73  34.9  57.6  2.34  0.50
 3  1  60  5.50  5.69  3.96  2.74 216.3 165.4 103.0  7.05  40.4  65.6  2.69  0.50
 3  1  60  5.75  5.77  3.93  2.74 213.2 160.5 102.2  6.94  38.3  63.9  2.27  0.60
 3  1  60  6.00  5.61  3.96  2.74 211.9 161.7 103.7  6.93  41.0  63.1  3.01  0.50
 3  1  60  6.25  5.61  3.88  2.66 205.1 160.6  99.9  5.90  34.3  54.1  2.45  0.60
 3  1  60  6.50  5.52  3.72  2.66 215.9 153.8 100.9  7.04  43.0  84.7  1.78  0.50
 3  1  60  6.75  5.53  3.72  2.66 212.9 153.0  99.5  6.85  41.6  75.4  2.07  0.50
 3  1  60  7.00  5.30  3.64  2.66 207.3 155.5 100.8  6.02  39.9  62.6  2.82  0.53
 3  1  60  7.25  5.21  3.72  2.58 203.8 161.6 103.2  5.18  35.1  55.4  2.76  0.50
 3  1  60  7.50  4.98  3.48  2.58 211.6 151.2 101.3  6.11  46.5  82.4  2.46  0.50
 3  1  60  7.75  4.90  3.40  2.50 217.0 151.3 102.6  6.17  48.6  87.3  2.39  0.50
 3  1  60  8.00  5.06  3.40  2.50 228.7 154.3 105.5  6.98  51.4  99.0  2.01  0.50
 3  1  60  8.25  4.89  3.20  2.42 211.1 153.0 104.2  5.14  39.8  69.3  2.39  0.50
 3  1  60  8.50  5.13  3.40  2.34 212.2 164.3 102.9  4.82  33.2  57.3  2.18  0.50
 3  1  60  8.75  5.08  0.00  2.26 251.7   0.0 103.9  8.57  62.8 138.5  2.04  0.00
 3  1  60  9.00  5.14  3.08  2.18 225.4 169.3 108.2  5.13  35.5  62.0  2.38  0.50
 3  1  60  9.25  5.14  0.00  2.10 223.8   0.0 106.6  5.52  38.1  64.1  2.78  0.00
 3  1  60  9.75  4.65  0.00  1.86 215.9   0.0 105.7  4.26  36.2  55.4  4.30  0.00
 3  1  60 10.00  4.26  0.00  0.00 236.7   0.0   0.0  4.24  43.4  62.0  6.00  0.00
 3  1  60 10.25  4.01  0.00  0.00 224.3   0.0   0.0  2.89  32.4  49.7  4.39  0.00
