mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 22 356  0.00  2.56  0.00  0.00 274.1   0.0   0.0  1.44  42.3  74.6  2.86  0.00
12 22 356  0.25  2.97  0.00  0.00 245.7   0.0   0.0  1.00  21.1  33.8  3.92  0.00
12 22 356  0.50  2.96  0.00  0.00 226.7   0.0   0.0  1.17  24.7  39.3  4.16  0.00
12 22 356  0.75  3.61  0.00  0.00 213.4   0.0   0.0  1.40  19.5  30.4  4.84  0.00
12 22 356  1.00  3.54  0.00  0.00 226.2   0.0   0.0  1.96  28.3  46.5  3.53  0.00
12 22 356  1.25  3.37  0.00  1.38 195.1   0.0 120.1  1.31  19.4  27.9  6.00  0.00
12 22 356  1.50  4.00  0.00  1.54 220.6   0.0 106.5  2.59  27.6  67.9  1.20  0.00
12 22 356  1.75  4.48  0.00  0.00 208.0   0.0   0.0  2.83  24.5  46.6  1.95  0.00
12 22 356  2.00  4.32  0.00  1.78 209.1   0.0 102.6  3.84  37.9  58.2  4.84  0.00
12 22 356  2.25  4.80  0.00  0.00 238.3   0.0   0.0  5.19  40.4  90.7  1.45  0.00
12 22 356  2.50  4.96  0.00  0.00 202.2   0.0   0.0  3.75  26.7  53.4  1.75  0.00
12 22 356  2.75  5.22  3.24  2.10 223.0 172.8 104.6  5.12  34.4  55.9  2.82  0.50
12 22 356  3.00  6.01  3.08  0.00 205.4 170.5   0.0  3.87  18.6  32.4  2.02  0.69
12 22 356  3.25  5.44  0.00  2.18 220.8   0.0 107.3  5.52  33.1  69.2  1.61  0.00
12 22 356  3.50  5.78  3.08  2.26 217.6 160.7 106.1  5.62  30.5  59.0  1.83  0.50
12 22 356  3.75  5.32  3.11  0.00 204.5 172.0   0.0  3.66  22.7  33.8  3.69  0.50
12 22 356  4.00  4.74  3.20  2.34 217.1 185.4 103.6  3.68  28.9  37.3  5.16  0.50
12 22 356  4.25  5.30  3.26  0.00 212.6 159.7   0.0  5.25  34.3  59.7  2.41  0.50
12 22 356  4.50  4.72  0.00  0.00 192.0   0.0   0.0  3.29  24.6  60.0  1.09  0.00
12 22 356  4.75  5.14  3.48  0.00 197.8 166.8   0.0  3.59  23.8  37.0  2.66  0.50
