mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 27  58  0.00  4.00  0.00  0.00 225.7   0.0   0.0  2.71  30.7  55.0  2.42  0.00
 2 27  58  0.25  4.48  0.00  0.00 214.7   0.0   0.0  2.87  25.3  46.2  2.18  0.00
 2 27  58  0.50  4.92  0.00  0.00 215.5   0.0   0.0  3.26  23.7  41.0  2.44  0.00
 2 27  58  0.75  5.05  0.00  0.00 207.7   0.0   0.0  3.52  24.3  43.9  2.17  0.00
 2 27  58  1.00  5.06  2.76  0.00 201.4 162.6   0.0  3.23  22.6  39.5  2.31  0.50
 2 27  58  1.25  5.30  3.08  2.10 197.4 160.8 102.6  3.50  22.1  40.0  2.01  0.50
 2 27  58  1.50  5.46  3.11  2.18 205.7 156.6 102.0  4.55  27.5  53.3  1.76  0.50
 2 27  58  1.75  5.16  3.26  2.26 197.2 154.3 101.3  4.19  28.6  50.1  2.24  0.50
 2 27  58  2.00  5.14  3.32  2.34 197.3 155.9 101.8  4.17  28.6  49.5  2.28  0.50
 2 27  58  2.25  5.06  3.40  2.42 193.1 151.6  99.6  4.12  29.1  52.4  1.99  0.50
 2 27  58  2.50  5.22  3.56  2.50 198.8 155.9 100.4  4.59  30.4  56.7  1.79  0.50
 2 27  58  2.75  5.00  3.64  2.50 212.6 157.4 100.7  6.17  46.8  72.9  3.33  0.50
 2 27  58  3.00  5.24  3.54  2.58 200.7 152.3 100.5  4.82  31.5  69.5  1.24  0.50
 2 27  58  3.25  4.82  0.00  0.00 193.8   0.0   0.0  4.06  30.4  73.3  1.22  0.00
 2 27  58  3.50  5.21  3.72  2.66 209.8 155.0 101.9  5.68  38.1  93.8  1.13  0.50
 2 27  58  3.75  5.40  3.80  0.00 211.6 163.1   0.0  6.07  38.4  62.8  2.54  0.50
 2 27  58  4.00  5.13  3.72  0.00 206.3 157.5   0.0  5.21  36.0  81.1  1.34  0.50
 2 27  58  4.25  5.22  3.88  2.66 203.2 161.9 100.5  5.46  36.8  57.3  2.28  0.67
 2 27  58  4.50  4.88  3.88  2.74 197.6 159.3 102.6  4.70  35.9  78.8  1.32  0.50
 2 27  58  4.75  5.22  3.96  2.74 227.2 172.9 101.4  6.77  45.7  96.9  1.42  0.50
 2 27  58  5.00  5.40  3.88  2.74 209.8 166.3 101.3  5.58  34.3  65.5  1.45  0.50
 2 27  58  5.25  5.14  3.88  2.74 205.9 168.1 101.3  5.06  34.4  58.9  1.73  0.50
 2 27  58  5.50  5.16  3.88  2.74 204.1 164.4 100.4  5.27  36.0  59.6  2.02  0.50
 2 27  58  5.75  4.90  3.85  2.74 197.0 159.3  99.4  4.77  36.4  64.8  1.78  0.50
 2 27  58  6.00  4.92  3.96  2.74 211.7 162.7 100.8  6.25  48.7  85.4  2.23  0.50
 2 27  58  6.25  5.16  3.96  2.74 220.2 171.4 102.8  6.50  45.2  76.2  2.20  0.50
 2 27  58  6.50  5.32  3.88  0.00 231.2 171.8   0.0  7.27  47.7  86.1  2.11  0.50
 2 27  58  6.75  5.32  3.88  0.00 217.2 177.1   0.0  5.34  33.7  57.2  2.09  0.50
 2 27  58  7.00  5.40  3.80  2.66 220.3 179.2 102.8  5.51  33.7  54.8  2.26  0.50
 2 27  58  7.25  4.98  3.72  2.58 204.2 159.2 100.7  5.14  38.2  70.3  1.87  0.50
 2 27  58  7.50  5.14  3.56  2.50 214.3 167.4 100.3  5.22  35.9  60.7  2.23  0.50
 2 27  58  7.75  4.92  3.56  0.00 218.8 163.7   0.0  5.78  44.6  77.1  2.51  0.50
 2 27  58  8.00  5.06  3.56  2.50 214.5 163.7 102.3  5.26  37.4  72.6  1.65  0.50
 2 27  58  8.25  4.88  0.00  0.00 220.4   0.0   0.0  5.51  41.8  78.6  2.04  0.00
 2 27  58  8.50  5.16  3.24  0.00 217.2 163.1   0.0  5.10  34.9  62.3  2.18  0.50
 2 27  58  8.75  4.96  0.00  0.00 213.8   0.0   0.0  4.90  35.6  69.2  1.87  0.00
 2 27  58  9.00  4.72  0.00  0.00 212.6   0.0   0.0  4.28  33.9  70.7  1.61  0.00
 2 27  58  9.25  4.56  0.00  0.00 205.2   0.0   0.0  3.61  30.4  63.7  1.56  0.00
 2 27  58  9.50  4.58  0.00  2.02 219.6   0.0 112.3  3.88  32.5  59.8  2.09  0.00
 2 27  58  9.75  4.52  0.00  1.94 223.9   0.0 112.1  4.07  35.5  66.6  2.10  0.00
 2 27  58 10.00  4.64  0.00  0.00 225.0   0.0   0.0  4.09  34.6  58.9  2.73  0.00
 2 27  58 10.25  4.32  0.00  0.00 206.9   0.0   0.0  2.53  23.8  44.1  2.07  0.00
 2 27  58 10.50  4.00  0.00  0.00 220.9   0.0   0.0  2.80  32.1  53.8  3.24  0.00
 2 27  58 10.75  3.92  0.00  0.00 219.0   0.0   0.0  1.90  22.0  41.0  2.13  0.00
 2 27  58 11.00  3.68  0.00  0.00 259.6   0.0   0.0  3.44  48.8  84.9  3.04  0.00
 2 27  58 11.25  3.44  0.00  0.00 230.7   0.0   0.0  1.34  21.1  36.8  2.90  0.00
 2 27  58 11.50  2.88  0.00  0.00 236.3   0.0   0.0  1.40  32.1  57.1  2.75  0.00
 2 27  58 11.75  2.80  0.00  0.00 263.7   0.0   0.0  1.10  26.6  44.5  3.32  0.00
 2 27  58 12.00  2.80  0.00  0.00 283.8   0.0   0.0  1.62  39.8  72.1  2.55  0.00
 2 27  58 12.25  2.80  0.00  0.00 284.6   0.0   0.0  1.57  38.7  70.3  2.51  0.00
 2 27  58 12.50  2.88  0.00  0.00 275.4   0.0   0.0  1.40  33.0  52.6  4.39  0.00
 2 27  58 12.75  2.80  0.00  0.00 268.6   0.0   0.0  1.19  29.7  47.7  4.10  0.00
 2 27  58 13.00  2.88  0.00  0.00 276.0   0.0   0.0  1.41  33.4  53.1  4.41  0.00
 2 27  58 13.25  2.80  0.00  0.00 266.9   0.0   0.0  1.13  27.9  46.1  3.66  0.00
 2 27  58 13.50  2.72  0.00  0.00 261.7   0.0   0.0  0.97  25.2  41.7  3.64  0.00
 2 27  58 13.75  2.72  0.00  0.00 284.9   0.0   0.0  1.31  34.5  56.2  3.89  0.00
 2 27  58 14.00  2.72  0.00  0.00 288.4   0.0   0.0  1.25  33.0  51.8  4.60  0.00
 2 27  58 14.25  2.72  0.00  0.00 286.8   0.0   0.0  1.28  33.7  53.8  4.28  0.00
 2 27  58 14.50  2.80  0.00  0.00 288.4   0.0   0.0  1.32  32.7  54.3  3.60  0.00
 2 27  58 14.75  3.04  0.00  0.00 286.7   0.0   0.0  1.55  32.5  54.3  3.46  0.00
 2 27  58 15.00  3.36  0.00  0.00 293.4   0.0   0.0  1.91  33.2  52.2  4.64  0.00
 2 27  58 15.25  3.44  0.00  0.00 291.2   0.0   0.0  2.17  35.9  59.5  3.65  0.00
 2 27  58 15.50  3.52  0.00  0.00 274.2   0.0   0.0  1.91  30.0  49.3  3.75  0.00
 2 27  58 15.75  3.52  0.00  0.00 277.2   0.0   0.0  2.14  33.9  53.7  4.48  0.00
 2 27  58 16.25  3.52  0.00  0.00 271.8   0.0   0.0  1.68  26.1  45.9  2.79  0.00
 2 27  58 16.50  3.44  0.00  0.00 323.6   0.0   0.0  2.80  46.7  70.0  6.00  0.00
 2 27  58 16.75  3.52  0.00  0.00 306.8   0.0   0.0  2.15  33.6  57.4  3.09  0.00
 2 27  58 17.00  3.60  0.00  0.00 286.4   0.0   0.0  1.90  28.3  50.0  2.75  0.00
 2 27  58 17.25  3.84  0.00  0.00 296.1   0.0   0.0  2.37  31.1  53.2  3.08  0.00
 2 27  58 17.50  3.76  0.00  0.00 286.0   0.0   0.0  2.31  31.8  53.5  3.34  0.00
 2 27  58 17.75  3.76  0.00  0.00 294.2   0.0   0.0  2.22  30.1  55.1  2.44  0.00
 2 27  58 18.00  3.60  0.00  0.00 289.4   0.0   0.0  1.78  26.4  48.1  2.45  0.00
 2 27  58 18.25  3.52  0.00  0.00 270.9   0.0   0.0  1.62  25.1  44.5  2.71  0.00
 2 27  58 18.50  3.76  0.00  0.00 262.0   0.0   0.0  1.72  23.4  41.5  2.69  0.00
 2 27  58 18.75  3.76  0.00  0.00 258.2   0.0   0.0  1.99  27.6  44.8  3.93  0.00
 2 27  58 19.00  3.52  0.00  0.00 263.3   0.0   0.0  1.74  27.1  47.6  2.82  0.00
 2 27  58 19.25  3.52  0.00  0.00 255.5   0.0   0.0  1.77  28.0  44.5  4.33  0.00
 2 27  58 19.50  3.44  0.00  0.00 284.7   0.0   0.0  2.44  40.4  66.6  3.73  0.00
 2 27  58 19.75  3.52  0.00  0.00 292.9   0.0   0.0  1.81  28.2  46.6  3.54  0.00
 2 27  58 20.00  3.44  0.00  0.00 305.9   0.0   0.0  2.08  34.1  58.3  3.12  0.00
 2 27  58 20.25  3.44  0.00  0.00 309.6   0.0   0.0  1.96  31.7  57.2  2.48  0.00
 2 27  58 20.50  3.36  0.00  0.00 300.2   0.0   0.0  1.73  29.3  52.9  2.50  0.00
 2 27  58 20.75  3.36  0.00  0.00 301.5   0.0   0.0  1.90  32.3  58.5  2.52  0.00
 2 27  58 21.00  3.44  0.00  0.00 298.4   0.0   0.0  1.94  31.7  54.1  3.11  0.00
 2 27  58 21.25  3.36  0.00  0.00 288.4   0.0   0.0  1.89  32.6  54.4  3.52  0.00
 2 27  58 21.50  3.28  0.00  0.00 289.1   0.0   0.0  1.77  32.0  53.9  3.38  0.00
 2 27  58 21.75  3.28  0.00  0.00 289.7   0.0   0.0  1.58  28.1  51.3  2.41  0.00
 2 27  58 22.00  3.28  0.00  0.00 316.1   0.0   0.0  2.12  37.7  68.3  2.47  0.00
 2 27  58 22.25  2.96  0.00  0.00 311.6   0.0   0.0  1.88  41.5  72.1  2.92  0.00
 2 27  58 22.50  2.80  0.00  0.00 306.4   0.0   0.0  1.59  38.8  70.3  2.47  0.00
 2 27  58 22.75  2.88  0.00  0.00 274.9   0.0   0.0  1.22  27.5  51.6  2.19  0.00
 2 27  58 23.00  2.88  0.00  0.00 274.5   0.0   0.0  1.56  35.9  57.4  4.07  0.00
 2 27  58 23.25  2.80  0.00  0.00 266.9   0.0   0.0  1.44  34.1  62.0  2.44  0.00
 2 27  58 23.50  2.88  0.00  0.00 255.3   0.0   0.0  1.52  33.1  61.0  2.29  0.00
 2 27  58 23.75  3.22  0.00  0.00 242.9   0.0   0.0  1.75  29.6  56.2  2.08  0.00
