LT f02
 0  31
 1  31
 2  33
 3  34
 4  37
 5  35
 6  31
 7  42
 8  56
 9  65
10  61
11  69
12  65
13  62
14  64
15  58
16  54
17  52
18  51
19  42
20  34
21  33
22  30
23  32
