mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2  3  34  0.00  2.00  0.00  0.00 275.2   0.0   0.0  0.90  40.8  74.3  2.36  0.00
 2  3  34  0.25  2.41  0.00  0.00 239.1   0.0   0.0  1.10  34.8  51.2  6.00  0.00
 2  3  34  0.50  2.80  0.00  0.00 219.2   0.0   0.0  1.26  28.6  46.7  3.57  0.00
 2  3  34  0.75  3.28  0.00  0.00 209.9   0.0   0.0  1.68  27.7  42.5  4.55  0.00
 2  3  34  1.00  3.69  0.00  0.00 215.1   0.0   0.0  2.36  31.3  49.1  4.11  0.00
 2  3  34  1.25  4.09  0.00  1.62 205.1   0.0 106.3  2.60  27.6  46.0  2.99  0.00
 2  3  34  1.50  4.32  0.00  1.78 197.9   0.0 106.2  2.49  22.7  43.5  1.82  0.00
 2  3  34  1.75  4.49  0.00  1.86 203.6   0.0 104.1  3.13  27.4  44.7  2.95  0.00
 2  3  34  2.00  4.49  0.00  1.94 198.4   0.0 101.5  3.11  27.0  52.3  1.76  0.00
 2  3  34  2.25  4.57  0.00  2.02 203.9   0.0 100.7  3.74  31.9  60.5  1.92  0.00
 2  3  34  2.50  4.57  0.00  2.10 207.2   0.0 101.7  3.99  34.3  57.7  2.65  0.00
 2  3  34  2.75  4.74  3.00  2.18 216.6 157.1 102.2  4.97  41.4  68.1  2.97  0.50
 2  3  34  3.00  4.82  3.24  2.26 214.0 160.5 100.9  5.05  40.7  64.1  3.21  0.50
 2  3  34  3.25  4.82  3.40  2.34 211.2 158.8 101.3  5.19  41.9  66.8  3.07  0.50
 2  3  34  3.50  4.81  3.48  2.34 210.3 166.5 103.8  4.67  37.3  57.2  3.23  0.50
 2  3  34  4.00  4.76  3.48  2.42 221.4 156.5 103.0  6.44  54.5  85.5  3.55  0.50
 2  3  34  4.25  4.60  3.48  2.42 210.1 157.4 101.5  5.16  46.1  76.2  2.82  0.50
 2  3  34  4.50  4.68  3.53  2.50 215.3 157.1 100.7  5.81  50.3  83.8  2.70  0.50
 2  3  34  4.75  4.66  3.56  2.50 210.3 157.1  99.6  5.47  47.6  80.0  2.63  0.50
 2  3  34  5.00  4.76  3.72  2.50 222.6 169.3 101.2  6.17  51.7  79.4  3.48  0.50
 2  3  34  5.25  4.74  3.64  2.50 210.2 161.3  99.1  5.35  44.6  73.3  2.63  0.50
 2  3  34  5.75  4.74  3.64  2.50 209.3 159.7 100.0  5.46  45.9  71.3  3.09  0.50
 2  3  34  6.00  4.68  3.54  2.50 211.2 156.7 101.5  5.59  48.5  76.3  3.25  0.50
 2  3  34  6.25  4.60  3.48  2.50 201.4 154.6 102.5  4.73  42.0  65.5  3.18  0.50
 2  3  34  6.50  4.44  3.48  2.42 215.0 157.7 104.0  5.56  54.3  87.6  3.60  0.50
 2  3  34  6.75  4.28  3.40  2.42 214.5 153.9 101.4  5.54  58.6  96.1  3.51  0.00
 2  3  34  7.00  4.26  3.12  2.42 197.6 148.5 104.6  3.83  39.2  69.9  2.38  0.50
 2  3  34  7.25  4.33  0.00  2.34 198.1   0.0 101.2  3.89  37.0  72.1  1.94  0.00
 2  3  34  7.50  4.26  0.00  2.26 205.5   0.0 100.0  4.01  39.8  65.8  2.84  0.00
 2  3  34  7.75  4.17  0.00  2.18 201.1   0.0 104.9  3.42  34.8  65.4  2.05  0.00
 2  3  34  8.00  4.25  0.00  2.18 210.6   0.0 105.9  3.62  35.2  62.1  2.26  0.00
 2  3  34  8.25  4.01  0.00  2.10 203.4   0.0 103.8  3.04  32.8  61.1  1.96  0.00
 2  3  34  8.50  4.09  0.00  0.00 206.6   0.0   0.0  2.92  30.2  55.5  1.93  0.00
 2  3  34  8.75  3.93  0.00  0.00 209.0   0.0   0.0  2.72  30.6  52.5  2.35  0.00
 2  3  34  9.00  3.85  0.00  0.00 202.1   0.0   0.0  2.39  27.9  50.6  2.13  0.00
 2  3  34  9.25  3.53  0.00  0.00 211.8   0.0   0.0  2.35  33.3  51.7  3.93  0.00
