mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 26  86  0.00  4.41  0.00  2.02 209.6   0.0 103.8  3.31  29.5  58.3  1.65  0.00
 3 26  86  0.25  4.73  3.16  2.18 215.4 165.6 104.4  4.47  36.8  61.1  2.72  0.50
 3 26  86  0.50  4.68  3.40  2.26 217.3 166.2 102.9  4.99  42.6  70.9  2.80  0.50
 3 26  86  0.75  4.90  3.48  2.34 232.2 169.4 104.1  6.39  50.2  82.3  2.95  0.50
 3 26  86  1.00  5.05  3.62  2.42 216.1 167.2 102.4  5.36  38.5  69.2  2.01  0.50
 3 26  86  1.25  5.13  3.64  2.50 214.7 162.2 100.4  5.76  40.4  72.0  2.04  0.50
 3 26  86  1.50  5.21  3.72  2.58 209.2 161.4 101.5  5.51  37.1  65.3  1.99  0.50
 3 26  86  1.75  5.16  3.88  2.58 224.9 167.8 100.0  7.12  50.5  82.2  2.80  0.50
 3 26  86  2.00  5.30  3.96  2.66 223.1 165.6 101.6  7.26  48.4  86.2  2.09  0.50
 3 26  86  2.25  5.56  4.04  2.74 239.8 164.7 100.5  9.85  60.7 103.8  2.47  0.50
 3 26  86  2.50  5.94  4.04  2.74 229.4 164.8 100.4  8.78  46.2  78.3  2.20  0.69
 3 26  86  2.75  6.02  4.04  2.82 219.7 163.9 100.1  7.78  39.2  66.3  2.05  1.00
 3 26  86  3.00  6.01  4.12  2.82 218.3 162.9 101.4  8.14  41.7  70.3  2.27  0.55
 3 26  86  3.25  6.02  4.20  2.82 232.8 167.0 100.7  9.62  49.6  85.1  2.22  0.55
 3 26  86  3.50  6.32  4.12  2.90 222.9 162.5  98.4  8.73  39.8  67.4  2.06  1.00
 3 26  86  3.75  6.33  4.20  2.90 219.3 161.3 100.6  8.81  40.5  67.6  2.25  0.70
 3 26  86  4.00  6.50  4.20  2.90 230.1 164.8 100.9  9.82  42.7  76.1  1.95  0.70
 3 26  86  4.25  6.50  4.12  2.98 218.8 156.7 100.9  8.81  37.9  69.4  1.78  1.00
 3 26  86  4.50  6.57  4.20  2.98 219.8 161.3 100.8  9.08  38.5  64.7  2.19  1.00
 3 26  86  4.75  6.33  4.28  2.98 219.8 162.6  99.3  9.05  41.6  71.9  2.06  0.60
 3 26  86  5.00  6.34  4.28  2.98 225.9 161.0  98.9 10.26  47.7  80.0  2.32  0.68
 3 26  86  5.25  6.49  4.20  2.98 228.3 157.0  99.1 10.44  46.0  82.8  1.99  0.70
 3 26  86  5.50  6.50  4.20  2.98 224.9 158.6 100.6  9.98  43.7  74.5  2.19  1.00
 3 26  86  5.75  6.34  4.20  2.98 215.8 157.9  99.6  8.58  39.1  70.6  1.82  1.00
 3 26  86  6.00  6.26  4.20  2.98 214.4 158.4 100.6  8.21  38.2  68.8  1.79  1.00
 3 26  86  6.25  6.10  4.20  2.98 214.9 159.6 100.5  8.39  41.8  70.2  2.20  0.65
 3 26  86  6.50  5.85  4.17  2.90 221.2 156.1 100.1  8.95  49.1  92.3  1.88  0.50
 3 26  86  6.75  5.96  4.12  2.90 226.6 160.6 100.5  9.12  47.9  86.4  2.00  0.50
 3 26  86  7.00  5.86  4.12  2.82 222.5 160.5  98.8  8.71  47.5  80.3  2.29  0.56
 3 26  86  7.25  5.86  4.20  2.82 231.0 165.0  98.6  9.46  51.7  92.8  2.01  0.50
 3 26  86  7.50  5.86  4.04  2.82 230.4 164.3 102.6  9.05  49.3  84.7  2.27  0.52
 3 26  86  7.75  5.86  4.04  2.74 229.9 168.4  99.4  8.53  46.1  79.2  2.17  0.50
 3 26  86  8.00  5.85  4.04  2.74 227.6 168.6 101.7  8.18  44.2  75.4  2.19  0.53
 3 26  86  8.25  6.01  3.94  2.66 234.2 169.6 101.5  8.57  43.7  77.9  2.04  0.53
 3 26  86  8.50  6.01  3.80  2.58 226.6 168.7 102.6  7.24  36.1  69.7  1.65  0.52
 3 26  86  8.75  6.01  3.72  2.58 234.9 168.4 104.3  8.37  42.8  76.8  2.13  0.50
 3 26  86  9.00  6.08  3.64  2.50 232.5 167.3 102.4  7.69  37.7  76.5  1.58  0.50
 3 26  86  9.25  6.32  3.54  2.42 236.3 168.4 105.6  8.21  37.5  71.7  1.83  0.50
 3 26  86  9.50  6.49  3.40  2.34 229.7 170.6 107.8  7.23  31.1  58.6  1.84  0.55
 3 26  86  9.75  6.17  3.20  2.26 222.5 168.0 108.1  5.86  27.6  53.6  1.72  0.50
 3 26  86 10.00  5.93  3.08  2.18 228.1 166.4 107.1  6.24  32.3  62.7  1.83  0.50
 3 26  86 10.25  5.93  2.80  2.02 235.9 165.3 105.9  6.70  35.2  65.5  2.05  0.50
 3 26  86 10.50  5.93  0.00  1.94 232.4   0.0 108.9  6.33  32.8  58.1  2.37  0.00
 3 26  86 10.75  5.77  0.00  1.78 233.9   0.0 108.7  6.16  34.3  54.0  3.88  0.00
 3 26  86 11.00  5.37  0.00  1.62 236.7   0.0 109.1  5.46  35.1  58.0  3.39  0.00
 3 26  86 11.25  4.89  0.00  0.00 235.3   0.0   0.0  4.11  32.0  51.4  3.85  0.00
 3 26  86 11.50  4.64  0.00  0.00 245.7   0.0   0.0  4.08  35.5  59.3  3.28  0.00
 3 26  86 11.75  4.64  0.00  0.00 290.6   0.0   0.0  6.68  60.0 113.9  2.27  0.00
 3 26  86 12.00  4.73  0.00  0.00 280.0   0.0   0.0  4.71  40.6  70.4  2.97  0.00
 3 26  86 12.25  4.72  0.00  0.00 285.7   0.0   0.0  4.12  35.6  62.5  2.80  0.00
 3 26  86 12.50  4.56  0.00  0.00 304.5   0.0   0.0  4.04  37.2  68.4  2.36  0.00
 3 26  86 12.75  4.88  0.00  0.00 314.9   0.0   0.0  4.85  39.4  68.9  2.78  0.00
 3 26  86 13.00  5.04  0.00  0.00 306.9   0.0   0.0  6.56  51.6  77.5  6.00  0.00
 3 26  86 13.25  4.88  0.00  0.00 305.1   0.0   0.0  5.74  46.7  86.1  2.36  0.00
 3 26  86 13.50  4.80  0.00  0.00 310.3   0.0   0.0  5.80  48.8  89.9  2.37  0.00
 3 26  86 13.75  4.72  0.00  0.00 300.2   0.0   0.0  5.81  52.3  78.1  6.00  0.00
 3 26  86 14.00  4.56  0.00  0.00 288.8   0.0   0.0  4.50  41.9  77.3  2.36  0.00
 3 26  86 14.25  4.24  0.00  0.00 291.2   0.0   0.0  4.42  47.8  87.4  2.42  0.00
 3 26  86 14.50  4.00  0.00  0.00 282.1   0.0   0.0  3.04  37.0  64.6  2.90  0.00
 3 26  86 14.75  4.00  0.00  0.00 314.7   0.0   0.0  4.29  52.0  95.4  2.40  0.00
 3 26  86 15.00  3.92  0.00  0.00 291.5   0.0   0.0  2.80  35.5  60.8  3.13  0.00
 3 26  86 15.25  3.84  0.00  0.00 288.6   0.0   0.0  2.67  35.2  62.6  2.71  0.00
 3 26  86 15.50  3.84  0.00  0.00 293.0   0.0   0.0  2.76  36.5  62.0  3.27  0.00
 3 26  86 15.75  3.84  0.00  0.00 301.7   0.0   0.0  3.44  45.1  82.8  2.40  0.00
 3 26  86 16.00  3.76  0.00  0.00 285.3   0.0   0.0  2.63  36.3  60.6  3.49  0.00
 3 26  86 16.25  3.68  0.00  0.00 307.8   0.0   0.0  3.32  47.6  87.0  2.44  0.00
 3 26  86 16.50  3.60  0.00  0.00 299.9   0.0   0.0  2.63  39.6  67.9  3.13  0.00
 3 26  86 16.75  3.60  0.00  0.00 293.7   0.0   0.0  1.98  29.3  53.9  2.37  0.00
 3 26  86 17.00  3.52  0.00  0.00 325.4   0.0   0.0  3.49  55.5  91.4  3.71  0.00
 3 26  86 17.25  3.36  0.00  0.00 339.1   0.0   0.0  2.50  42.5  77.6  2.41  0.00
 3 26  86 17.50  3.36  0.00  0.00 334.2   0.0   0.0  2.56  44.0  74.6  3.20  0.00
 3 26  86 17.75  3.20  0.00  0.00 335.0   0.0   0.0  2.89  56.0  83.5  6.00  0.00
 3 26  86 18.00  3.28  0.00  0.00 312.1   0.0   0.0  1.94  34.7  59.6  2.99  0.00
 3 26  86 18.25  3.20  0.00  0.00 313.5   0.0   0.0  1.99  37.6  64.0  3.17  0.00
 3 26  86 18.50  3.36  0.00  0.00 347.9   0.0   0.0  3.27  56.7  96.5  3.28  0.00
 3 26  86 18.75  3.20  0.00  0.00 322.5   0.0   0.0  1.98  36.9  67.4  2.40  0.00
 3 26  86 19.00  3.28  0.00  0.00 314.0   0.0   0.0  2.00  35.8  64.0  2.59  0.00
 3 26  86 19.25  3.44  0.00  0.00 318.4   0.0   0.0  2.83  46.3  84.9  2.41  0.00
 3 26  86 19.50  3.36  0.00  0.00 296.6   0.0   0.0  2.30  39.4  71.4  2.57  0.00
 3 26  86 19.75  3.28  0.00  0.00 299.4   0.0   0.0  1.94  35.0  58.6  3.40  0.00
 3 26  86 20.00  3.36  0.00  0.00 284.7   0.0   0.0  1.87  31.9  56.2  2.78  0.00
 3 26  86 20.25  3.36  0.00  0.00 314.5   0.0   0.0  3.02  51.9  94.6  2.47  0.00
 3 26  86 20.50  3.20  0.00  0.00 302.0   0.0   0.0  2.41  45.6  83.4  2.44  0.00
 3 26  86 20.75  3.12  0.00  0.00 315.7   0.0   0.0  2.78  57.0  84.6  6.00  0.00
 3 26  86 21.00  3.12  0.00  0.00 303.8   0.0   0.0  2.26  44.9  82.0  2.46  0.00
 3 26  86 21.25  3.04  0.00  0.00 312.4   0.0   0.0  2.40  50.1  91.4  2.47  0.00
 3 26  86 21.50  2.96  0.00  0.00 295.0   0.0   0.0  2.07  45.6  82.7  2.53  0.00
 3 26  86 21.75  3.04  0.00  0.00 294.0   0.0   0.0  2.54  53.3  95.0  2.72  0.00
 3 26  86 22.00  2.81  0.00  0.00 246.5   0.0   0.0  1.27  30.3  53.8  2.64  0.00
 3 26  86 22.25  2.81  0.00  0.00 265.7   0.0   0.0  1.53  36.0  61.4  3.10  0.00
 3 26  86 22.50  3.13  0.00  0.00 268.1   0.0   0.0  2.20  41.8  69.0  3.51  0.00
 3 26  86 22.75  3.28  0.00  0.00 255.5   0.0   0.0  2.78  48.4  74.0  4.43  0.00
 3 26  86 23.00  3.37  0.00  1.38 240.9   0.0 110.6  2.47  38.6  66.1  2.77  0.00
 3 26  86 23.25  3.53  0.00  0.00 220.9   0.0   0.0  2.50  35.6  63.7  2.32  0.00
 3 26  86 23.50  3.64  2.48  1.62 240.6 170.1 105.6  3.84  55.5  84.1  4.17  0.50
 3 26  86 23.75  4.09  2.74  1.86 237.5 169.7 109.7  4.31  48.3  85.7  2.44  0.50
