mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 14  73  0.00  3.92  0.00  0.00 203.3   0.0   0.0  2.41  27.2  49.3  2.19  0.00
 3 14  73  0.25  3.85  0.00  0.00 203.9   0.0   0.0  2.89  34.9  59.4  2.82  0.00
 3 14  73  0.50  4.25  2.68  0.00 210.1 157.0   0.0  3.49  35.6  62.4  2.52  0.50
 3 14  73  0.75  4.56  2.88  2.10 223.7 150.8 103.6  5.07  45.5  98.3  1.63  0.10
 3 14  73  1.00  4.57  3.22  2.18 215.2 160.6 104.8  4.72  42.3  69.6  2.72  0.50
 3 14  73  1.25  4.81  3.32  2.26 208.5 164.8 107.6  4.25  33.6  55.4  2.46  0.50
 3 14  73  1.50  4.68  3.16  2.34 221.0 153.0 105.0  6.03  52.8  80.4  3.91  0.50
 3 14  73  1.75  4.68  3.64  2.42 226.1 165.4 100.6  6.44  56.0  91.9  2.76  0.50
 3 14  73  2.00  4.98  3.64  2.50 229.8 163.7 101.8  7.05  53.7  91.7  2.44  0.50
 3 14  73  2.25  5.21  3.72  2.50 220.6 165.9 101.6  6.36  43.4  72.5  2.25  0.57
 3 14  73  2.50  5.22  3.80  2.58 226.6 165.9 102.7  7.28  50.3  83.3  2.58  0.50
 3 14  73  2.75  5.22  3.88  2.58 226.0 167.1  99.1  7.39  51.2  85.1  2.55  0.50
 3 14  73  3.00  5.22  3.96  2.66 237.0 170.0 102.3  8.31  57.6 101.6  2.15  0.50
 3 14  73  3.25  5.64  3.96  2.66 245.1 167.3  97.8 10.36  62.1  97.1  2.96  0.66
 3 14  73  3.50  5.93  3.88  2.74 227.3 163.5  99.1  8.13  42.3  71.4  2.10  1.00
 3 14  73  3.75  6.10  3.96  2.74 225.4 164.6 101.3  8.46  41.9  67.5  2.44  1.00
 3 14  73  4.00  6.01  4.04  2.74 224.2 165.8 101.8  8.58  44.2  68.3  2.81  1.00
 3 14  73  4.25  5.85  3.96  2.74 221.7 166.3 100.9  7.62  41.0  64.3  2.52  0.70
 3 14  73  4.50  5.69  3.96  2.82 223.0 163.4 101.1  7.96  45.8  75.3  2.45  0.51
 3 14  73  4.75  5.46  3.96  2.82 222.6 162.3 101.5  7.92  49.9  81.8  2.45  0.56
 3 14  73  5.00  5.86  4.04  2.82 237.5 160.5 100.6  9.99  54.6 106.6  1.76  0.50
 3 14  73  5.25  6.01  4.04  2.82 216.6 167.7 101.9  7.19  36.0  56.1  2.35  1.00
 3 14  73  5.50  5.69  4.04  2.82 221.4 172.2 102.2  7.33  41.9  60.5  3.49  0.50
 3 14  73  5.75  6.12  3.88  2.82 254.4 161.4 101.2 12.29  62.3 102.5  2.79  1.00
 3 14  73  6.00  6.24  3.96  2.82 229.2 161.4 101.3  8.56  39.8  91.8  1.22  0.50
 3 14  73  6.25  6.08  4.04  2.82 207.5 165.3 100.1  6.37  30.7  48.3  2.18  1.00
 3 14  73  6.50  5.70  3.96  2.74 215.4 163.9 101.5  7.18  41.0  64.9  2.68  0.55
 3 14  73  6.75  5.56  3.98  2.74 219.0 157.8  97.8  8.37  51.5  78.6  3.20  0.55
 3 14  73  7.00  5.46  3.88  2.74 230.1 161.8 100.4  8.53  54.2  95.8  2.39  0.50
 3 14  73  7.25  5.54  3.88  2.74 220.0 161.3 103.6  7.43  45.2  74.9  2.47  0.51
 3 14  73  7.50  5.21  3.72  2.66 201.7 152.1 101.1  5.80  40.0  65.1  2.68  0.50
 3 14  73  7.75  5.30  3.80  2.58 224.5 159.1  99.7  7.67  51.7  90.0  2.34  0.50
 3 14  73  8.00  5.21  3.72  2.58 229.7 173.8 103.4  6.58  44.8  76.9  2.29  0.50
 3 14  73  8.25  5.61  3.64  2.50 236.5 165.5 101.3  7.92  46.6  87.9  1.91  0.50
 3 14  73  8.50  5.69  3.46  2.50 219.1 161.7 106.7  6.32  35.6  60.4  2.34  1.00
 3 14  73  8.75  5.56  3.48  2.42 253.1 161.0 106.5 10.69  67.0  99.4  5.39  0.50
 3 14  73  9.00  5.68  3.56  2.34 232.8 190.1 106.7  5.30  28.8  48.5  2.21  0.50
 3 14  73  9.25  5.29  3.24  2.26 221.6 172.0 104.3  5.20  33.9  54.7  2.89  0.50
 3 14  73  9.50  5.05  0.00  2.18 227.0   0.0 107.9  5.30  36.8  67.7  2.11  0.00
 3 14  73  9.75  5.12  0.00  2.10 219.3   0.0 110.3  4.39  28.8  61.1  1.43  0.00
 3 14  73 10.00  4.80  0.00  1.94 219.8   0.0 110.9  4.25  33.1  55.2  2.93  0.00
 3 14  73 10.25  4.72  0.00  1.86 219.8   0.0 111.7  3.71  29.4  51.5  2.40  0.00
 3 14  73 10.50  4.56  0.00  1.70 231.3   0.0 119.2  3.81  32.9  55.8  3.00  0.00
 3 14  73 10.75  4.25  0.00  0.00 235.7   0.0   0.0  3.71  38.1  58.2  4.84  0.00
 3 14  73 11.00  4.17  0.00  0.00 242.9   0.0   0.0  3.70  40.0  66.7  3.39  0.00
 3 14  73 11.25  4.00  0.00  0.00 237.7   0.0   0.0  2.82  33.1  52.1  4.34  0.00
 3 14  73 11.50  3.76  0.00  0.00 278.9   0.0   0.0  3.89  53.1  94.3  2.76  0.00
 3 14  73 11.75  3.84  0.00  0.00 286.7   0.0   0.0  3.72  48.8  87.6  2.63  0.00
 3 14  73 12.00  3.92  0.00  0.00 301.1   0.0   0.0  4.01  50.6  91.6  2.53  0.00
 3 14  73 12.25  3.92  0.00  0.00 286.7   0.0   0.0  3.33  42.0  76.7  2.44  0.00
 3 14  73 12.50  3.92  0.00  0.00 268.5   0.0   0.0  2.31  29.1  50.8  2.91  0.00
 3 14  73 12.75  3.92  0.00  0.00 294.5   0.0   0.0  3.55  44.8  81.9  2.43  0.00
 3 14  73 13.00  3.92  0.00  0.00 285.4   0.0   0.0  3.30  41.7  76.5  2.40  0.00
 3 14  73 13.25  3.76  0.00  0.00 290.2   0.0   0.0  3.45  47.4  86.5  2.45  0.00
 3 14  73 13.50  3.52  0.00  0.00 289.7   0.0   0.0  2.77  43.3  79.2  2.43  0.00
 3 14  73 13.75  3.60  0.00  0.00 285.8   0.0   0.0  2.56  38.1  70.0  2.39  0.00
 3 14  73 14.00  3.52  0.00  0.00 297.3   0.0   0.0  2.96  46.3  84.7  2.43  0.00
 3 14  73 14.25  3.36  0.00  0.00 295.8   0.0   0.0  2.69  46.2  84.4  2.44  0.00
 3 14  73 14.50  3.28  0.00  0.00 305.9   0.0   0.0  2.69  48.4  88.3  2.45  0.00
 3 14  73 14.75  3.12  0.00  0.00 303.8   0.0   0.0  2.47  49.3  89.4  2.53  0.00
 3 14  73 15.00  3.04  0.00  0.00 297.5   0.0   0.0  2.08  43.7  79.4  2.50  0.00
 3 14  73 15.25  3.04  0.00  0.00 304.1   0.0   0.0  2.29  47.9  87.2  2.49  0.00
 3 14  73 15.50  3.04  0.00  0.00 313.2   0.0   0.0  2.45  51.4  93.2  2.51  0.00
 3 14  73 15.75  3.04  0.00  0.00 311.8   0.0   0.0  2.20  46.1  83.8  2.49  0.00
 3 14  73 16.00  3.04  0.00  0.00 316.8   0.0   0.0  2.43  51.0  92.8  2.49  0.00
 3 14  73 16.25  3.12  0.00  0.00 306.2   0.0   0.0  2.16  42.8  78.5  2.42  0.00
 3 14  73 16.50  3.20  0.00  0.00 294.3   0.0   0.0  1.76  33.5  54.6  3.90  0.00
 3 14  73 16.75  3.12  0.00  0.00 307.4   0.0   0.0  2.21  43.8  80.1  2.44  0.00
 3 14  73 17.00  3.12  0.00  0.00 307.2   0.0   0.0  2.22  44.2  80.7  2.44  0.00
 3 14  73 17.25  3.04  0.00  0.00 293.6   0.0   0.0  1.61  33.9  55.0  4.00  0.00
 3 14  73 17.50  3.12  0.00  0.00 319.2   0.0   0.0  2.66  53.0  96.3  2.49  0.00
 3 14  73 17.75  3.20  0.00  0.00 315.6   0.0   0.0  2.37  44.8  82.0  2.43  0.00
 3 14  73 18.00  3.12  0.00  0.00 311.0   0.0   0.0  2.62  52.1  94.9  2.48  0.00
 3 14  73 18.25  3.12  0.00  0.00 328.4   0.0   0.0  2.88  57.4 104.3  2.50  0.00
 3 14  73 18.50  3.20  0.00  0.00 330.0   0.0   0.0  2.97  57.9  85.6  6.00  0.00
 3 14  73 18.75  3.28  0.00  0.00 324.1   0.0   0.0  2.62  47.0  86.2  2.41  0.00
 3 14  73 19.00  3.28  0.00  0.00 307.5   0.0   0.0  2.76  49.7  90.5  2.48  0.00
 3 14  73 19.25  3.20  0.00  0.00 305.7   0.0   0.0  2.56  48.5  88.6  2.45  0.00
 3 14  73 19.50  3.04  0.00  0.00 305.6   0.0   0.0  2.18  45.7  83.1  2.50  0.00
 3 14  73 19.75  3.04  0.00  0.00 304.6   0.0   0.0  2.13  44.7  81.1  2.51  0.00
 3 14  73 20.00  3.20  0.00  0.00 307.3   0.0   0.0  2.40  45.5  82.8  2.48  0.00
 3 14  73 20.25  3.20  0.00  0.00 298.2   0.0   0.0  2.80  53.1  96.8  2.48  0.00
 3 14  73 20.50  3.12  0.00  0.00 312.5   0.0   0.0  2.60  51.8  94.5  2.46  0.00
 3 14  73 20.75  3.12  0.00  0.00 302.7   0.0   0.0  2.37  47.2  86.1  2.46  0.00
 3 14  73 21.00  3.44  0.00  0.00 329.3   0.0   0.0  3.61  59.1 109.6  2.33  0.00
 3 14  73 21.25  3.36  0.00  0.00 336.6   0.0   0.0  3.58  61.6 114.5  2.31  0.00
 3 14  73 21.50  3.20  0.00  0.00 287.7   0.0   0.0  1.80  33.9  68.5  2.07  0.00
 3 14  73 21.75  3.20  0.00  0.00 317.5   0.0   0.0  2.92  55.4 100.7  2.49  0.00
 3 14  73 22.00  3.36  0.00  0.00 315.0   0.0   0.0  3.45  60.3 101.7  3.56  0.00
 3 14  73 22.25  3.28  0.00  0.00 312.4   0.0   0.0  3.42  62.8 105.7  3.59  0.00
 3 14  73 22.50  3.12  0.00  0.00 302.4   0.0   0.0  2.87  57.0 102.6  2.63  0.00
 3 14  73 22.75  3.13  0.00  0.00 259.0   0.0   0.0  1.88  36.5  60.5  3.52  0.00
 3 14  73 23.00  3.12  0.00  0.00 263.9   0.0   0.0  2.63  51.6  88.7  3.21  0.00
 3 14  73 23.25  3.13  0.00  0.00 231.7   0.0   0.0  1.79  33.2  51.5  4.19  0.00
 3 14  73 23.50  3.22  2.20  0.00 229.1 175.8   0.0  2.22  40.1  65.5  3.31  0.12
 3 14  73 23.75  3.32  2.24  1.54 234.4 165.3 106.7  3.06  53.1  81.2  4.18  0.18
