mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 19  79  0.00  4.40  0.00  1.94 205.5   0.0 105.2  3.28  29.8  52.7  2.26  0.00
 3 19  79  0.25  4.32  0.00  2.02 198.4   0.0 102.6  3.02  28.0  56.8  1.57  0.00
 3 19  79  0.50  4.33  2.76  2.10 199.5 156.3 105.8  3.26  32.0  48.1  3.73  0.50
 3 19  79  0.75  4.57  3.12  2.26 208.7 156.3 105.0  4.36  38.7  67.3  2.50  0.50
 3 19  79  1.00  4.73  3.12  2.34 206.8 151.7 104.7  4.65  38.7  66.2  2.58  0.50
 3 19  79  1.25  4.65  3.32  2.34 207.2 155.9 104.4  4.60  39.6  72.0  2.24  0.50
 3 19  79  1.50  4.74  3.64  2.42 211.9 162.7 105.6  5.24  43.7  76.4  2.31  0.50
 3 19  79  1.75  4.74  3.56  2.50 197.1 153.3 101.6  4.46  36.7  67.6  1.96  0.50
 3 19  79  2.00  4.76  3.64  2.58 204.7 149.3 103.5  5.60  46.9  84.2  2.26  0.50
 3 19  79  2.25  4.82  3.80  2.66 216.8 159.0 106.1  6.46  52.9  93.0  2.31  0.50
 3 19  79  2.50  4.90  3.88  2.66 210.1 161.1 100.4  5.97  46.8  80.8  2.21  0.50
 3 19  79  2.75  4.98  3.88  2.74 211.0 153.3 103.1  6.45  49.1  96.6  1.75  0.50
 3 19  79  3.00  5.30  3.99  2.74 219.1 163.2 104.9  7.35  49.1  83.6  2.11  0.65
 3 19  79  3.25  5.22  3.94  2.82 208.8 156.0 103.3  6.53  44.9  75.2  2.24  0.60
 3 19  79  3.50  5.46  3.96  2.82 219.4 158.0 102.7  7.79  49.0  81.5  2.24  1.00
 3 19  79  3.75  5.62  3.96  2.82 216.8 154.1 100.2  7.86  46.5  79.3  2.12  1.00
 3 19  79  4.00  5.54  3.96  2.90 221.9 172.3 102.8  7.06  42.3  62.0  2.87  0.50
 3 19  79  4.25  5.53  4.04  2.90 208.1 160.7 103.4  6.61  39.7  65.4  2.01  1.00
 3 19  79  4.50  5.40  3.96  0.00 217.3 159.2   0.0  7.62  49.4  76.8  3.02  0.53
 3 19  79  4.75  5.30  4.12  2.90 214.9 160.9 101.6  7.42  49.9  84.1  2.34  0.50
 3 19  79  5.00  5.22  4.04  2.90 215.2 164.2 101.4  6.90  47.4  80.2  2.16  0.50
 3 19  79  5.25  5.30  4.12  2.90 224.1 162.1 103.8  8.33  56.4  96.1  2.31  0.50
 3 19  79  5.50  5.54  4.04  0.00 225.8 166.2   0.0  7.83  47.2  79.6  2.07  1.00
 3 19  79  5.75  5.54  3.96  2.90 224.8 156.4 102.4  8.64  53.2  90.1  2.33  0.60
 3 19  79  6.00  5.53  3.96  0.00 219.7 165.6   0.0  7.07  42.5  71.5  2.11  0.68
 3 19  79  6.25  5.38  3.96  0.00 222.2 161.8   0.0  7.67  49.8  83.6  2.45  0.50
 3 19  79  6.50  5.30  3.88  0.00 220.0 162.4   0.0  6.89  45.5  79.5  2.10  0.50
 3 19  79  6.75  5.38  3.80  2.82 228.6 156.6 101.0  8.32  54.3  94.8  2.23  0.52
 3 19  79  7.00  5.61  3.88  2.82 224.7 162.0 103.6  7.66  44.9  80.0  1.95  0.60
 3 19  79  7.25  5.62  3.86  2.82 220.0 161.4 102.7  7.29  42.5  73.0  2.11  0.60
 3 19  79  7.50  5.56  3.96  2.74 235.5 163.9  99.7  9.53  58.8  92.0  3.15  0.50
 3 19  79  7.75  5.53  3.80  2.66 216.1 161.5 100.4  6.47  38.5  70.7  1.74  0.60
 3 19  79  8.00  5.45  3.80  2.66 216.9 162.5 102.6  6.68  41.5  70.5  2.22  0.56
 3 19  79  8.25  5.38  3.72  2.58 219.3 167.0 101.9  6.39  40.7  66.6  2.47  0.50
 3 19  79  8.50  5.30  3.64  2.58 206.4 162.4 102.7  5.02  32.1  54.9  1.99  0.60
 3 19  79  8.75  5.06  3.45  2.50 215.9 158.7 105.4  5.80  42.2  71.7  2.50  0.50
 3 19  79  9.00  5.06  3.37  2.42 213.7 159.6 104.4  5.20  37.2  65.7  2.16  0.50
 3 19  79  9.25  4.92  3.16  2.34 211.1 156.7 103.1  4.80  36.4  65.1  2.16  0.50
 3 19  79  9.50  4.89  3.13  2.26 217.1 158.9 102.0  5.07  39.2  68.2  2.36  0.50
 3 19  79  9.75  4.88  0.00  0.00 224.7   0.0   0.0  5.20  39.4  72.9  2.12  0.00
 3 19  79 10.00  4.81  0.00  2.02 223.2   0.0 102.0  4.59  35.6  63.8  2.17  0.00
 3 19  79 10.25  4.72  0.00  1.94 219.2   0.0 104.0  4.03  31.9  59.9  1.95  0.00
 3 19  79 10.50  4.72  0.00  1.78 228.3   0.0 116.0  4.09  32.9  56.8  2.67  0.00
 3 19  79 10.75  4.64  0.00  0.00 229.1   0.0   0.0  3.78  31.6  54.6  2.68  0.00
 3 19  79 11.00  4.48  0.00  0.00 232.9   0.0   0.0  3.71  33.9  57.9  2.92  0.00
 3 19  79 11.25  4.48  0.00  0.00 242.3   0.0   0.0  3.37  31.0  51.0  3.42  0.00
 3 19  79 11.50  4.40  0.00  0.00 261.2   0.0   0.0  5.07  50.5  89.8  2.76  0.00
 3 19  79 11.75  4.24  0.00  0.00 250.2   0.0   0.0  2.89  30.7  50.8  3.42  0.00
 3 19  79 12.00  4.16  0.00  0.00 279.4   0.0   0.0  4.44  49.7  89.3  2.62  0.00
 3 19  79 12.25  4.08  0.00  0.00 281.1   0.0   0.0  4.24  49.5  89.2  2.60  0.00
 3 19  79 12.50  3.76  0.00  0.00 274.2   0.0   0.0  3.35  46.1  83.4  2.54  0.00
 3 19  79 12.75  3.60  0.00  0.00 292.2   0.0   0.0  3.06  45.7  83.4  2.46  0.00
 3 19  79 13.00  3.44  0.00  0.00 292.4   0.0   0.0  2.72  44.5  81.3  2.43  0.00
 3 19  79 13.25  3.36  0.00  0.00 301.8   0.0   0.0  2.70  46.3  84.7  2.43  0.00
