LT f02
 0  30
 1  29
 2  31
 3  33
 4  31
 5  29
 6  24
 7  19
 8  32
 9  47
10  50
11  56
12  62
13  62
14  63
15  54
16  48
17  40
18  25
19  22
20  15
21  20
22  23
23  26
