mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 31  90  0.00  4.73  0.00  2.02 228.9   0.0 103.8  4.83  39.0  69.4  2.45  0.00
 3 31  90  0.25  4.57  3.22  2.18 215.3 170.4 107.8  4.15  36.5  57.0  3.28  0.50
 3 31  90  0.50  4.58  3.48  2.26 219.4 171.8 106.2  4.88  43.6  66.8  3.45  0.50
 3 31  90  0.75  4.88  0.00  2.34 217.0   0.0 103.0  5.57  42.4  93.9  1.52  0.00
 3 31  90  1.00  4.89  3.56  2.42 204.7 166.4 104.2  4.42  33.7  50.1  2.89  0.51
 3 31  90  1.25  4.74  3.72  2.50 217.8 166.7 104.1  5.90  49.7  75.9  3.20  0.50
 3 31  90  1.50  4.74  3.64  2.58 209.2 157.0 104.0  5.65  47.7  76.1  3.13  0.50
 3 31  90  1.75  4.73  3.72  2.58 218.3 158.9 101.9  6.17  52.1 111.6  1.63  0.50
 3 31  90  2.00  4.82  3.88  2.66 209.6 160.7 103.3  6.10  50.0  77.2  3.15  0.50
 3 31  90  2.25  4.82  3.88  2.66 233.7 172.3 101.3  7.26  59.4 110.2  2.11  0.50
 3 31  90  2.50  4.92  3.96  2.74 230.7 165.2 101.5  7.89  62.5 112.7  2.28  0.50
 3 31  90  2.75  5.14  4.04  2.82 227.9 171.3 101.2  7.87  56.3  86.0  2.42  1.00
 3 31  90  3.00  5.14  4.04  2.82 226.4 169.3 101.3  7.82  56.0  88.3  2.44  0.57
 3 31  90  3.25  5.37  4.04  2.82 224.2 172.2 100.2  7.36  47.4  71.9  2.45  0.66
 3 31  90  3.50  5.30  4.04  2.82 217.0 164.5 100.4  7.47  50.2  72.4  3.00  0.70
 3 31  90  3.75  5.08  4.12  2.90 227.5 161.9 101.8  8.80  66.1 105.3  3.14  0.50
 3 31  90  4.00  5.24  4.20  2.90 229.9 169.5  98.7  8.72  60.5  99.2  2.29  0.51
 3 31  90  4.25  5.38  4.12  2.90 223.3 166.4  97.8  8.39  55.0  80.9  2.88  0.68
