mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 27  86  0.00  4.56  0.00  1.94 222.4   0.0 107.2  4.48  39.0  75.3  1.97  0.00
 3 27  86  0.25  4.72  0.00  2.02 253.2   0.0 106.1  7.63  65.3  95.0  5.73  0.00
 3 27  86  0.50  4.72  0.00  2.18 212.0   0.0 105.5  4.26  33.8  69.3  1.61  0.00
 3 27  86  0.75  4.97  3.40  2.26 225.9 180.7 102.9  4.80  35.2  57.0  2.60  0.50
 3 27  86  1.00  5.13  3.56  2.34 222.2 182.0 103.8  4.91  33.8  49.1  3.56  0.50
 3 27  86  1.25  4.90  3.56  2.42 210.5 176.8 104.9  4.05  30.1  45.1  3.19  0.50
 3 27  86  1.50  4.90  3.72  2.50 215.2 160.9 102.4  6.07  47.7  82.4  2.44  0.50
 3 27  86  1.75  4.84  3.64  2.58 230.1 162.0 107.9  7.05  57.5 101.1  2.65  0.50
 3 27  86  2.00  5.14  3.90  2.58 223.5 167.1 100.1  6.95  49.3  86.8  2.02  0.50
 3 27  86  2.25  5.40  3.96  2.66 229.3 170.4 101.7  7.65  49.0  81.9  2.33  0.50
 3 27  86  2.50  5.38  4.04  2.74 223.1 164.0 102.7  7.80  50.7  89.1  2.13  0.50
 3 27  86  2.75  5.62  4.12  2.74 237.1 172.6 101.5  8.85  52.3  93.0  1.97  0.50
 3 27  86  3.00  5.93  4.04  2.82 230.3 169.1 100.8  8.51  44.5  74.8  2.12  0.79
 3 27  86  3.25  5.69  4.04  2.82 224.8 162.6 102.4  8.40  48.6  82.5  2.24  0.58
 3 27  86  3.50  6.01  4.12  2.82 230.7 169.3 100.4  8.83  44.9  76.4  1.97  1.00
 3 27  86  3.75  6.02  4.20  2.90 243.7 168.3 101.3 10.89  56.4  98.1  2.12  0.60
 3 27  86  4.00  6.49  4.04  2.90 229.0 166.3 100.5  8.67  36.9  66.2  1.66  1.17
 3 27  86  4.25  6.57  4.12  2.90 231.1 171.2 101.4  9.32  39.3  63.5  2.32  1.00
 3 27  86  4.50  6.50  4.20  2.90 236.2 166.7  98.6 11.01  48.5  77.6  2.58  1.00
 3 27  86  4.75  6.49  4.12  2.90 236.5 163.5 101.0 10.61  46.5  80.8  2.07  1.00
 3 27  86  5.00  6.73  4.20  2.90 236.5 167.6 100.1 10.52  42.4  75.7  1.88  1.00
 3 27  86  5.25  6.96  4.12  2.90 228.5 164.3 100.3  9.69  35.9  68.1  1.60  1.00
 3 27  86  5.50  6.89  4.04  2.90 229.4 172.3  99.2  8.91  33.7  56.3  2.14  0.50
 3 27  86  5.75  6.49  4.12  2.90 227.5 161.9 100.2  9.78  42.8  75.3  2.05  1.00
 3 27  86  6.00  6.50  4.23  2.90 222.9 166.6 101.7  9.54  41.8  64.9  2.69  1.00
 3 27  86  6.25  6.09  4.12  2.90 217.4 163.9 100.6  7.92  39.1  64.1  2.24  0.68
 3 27  86  6.50  5.86  4.12  2.90 226.4 163.7 101.1  9.12  49.9  81.4  2.53  0.55
 3 27  86  6.75  5.94  4.04  2.90 228.2 155.4 101.2  9.99  53.7  87.7  2.71  0.60
 3 27  86  7.00  5.70  3.96  2.82 214.3 159.4 101.5  7.43  42.6  65.6  2.73  0.70
 3 27  86  7.25  5.38  4.04  2.82 223.8 158.3  99.8  8.57  56.6  95.3  2.62  0.50
 3 27  86  7.50  5.54  3.96  2.74 223.3 159.0  98.8  8.01  49.0  90.0  1.97  0.50
