mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
12 23 358  0.00  2.88  0.00  0.00 266.3   0.0   0.0  1.87  43.7  77.2  2.84  0.00
12 23 358  0.25  2.88  0.00  0.00 249.9   0.0   0.0  1.95  45.4  79.0  3.07  0.00
12 23 358  0.50  2.88  0.00  0.00 253.2   0.0   0.0  2.06  47.6  81.4  3.31  0.00
12 23 358  0.75  2.88  0.00  0.00 258.3   0.0   0.0  2.33  53.8  90.0  3.72  0.00
12 23 358  1.00  3.28  0.00  0.00 244.1   0.0   0.0  2.73  48.1  81.3  3.48  0.00
12 23 358  1.25  3.76  0.00  0.00 215.8   0.0   0.0  2.20  28.4  42.2  5.47  0.00
12 23 358  1.50  4.25  0.00  0.00 212.0   0.0   0.0  2.66  26.7  41.9  4.20  0.00
12 23 358  1.75  4.48  0.00  0.00 216.5   0.0   0.0  3.41  31.0  48.7  4.06  0.00
12 23 358  2.00  4.64  0.00  0.00 213.5   0.0   0.0  3.95  33.8  53.6  3.85  0.00
12 23 358  2.25  5.64  0.00  0.00 252.1   0.0   0.0  9.30  56.4  83.8  6.00  0.00
12 23 358  2.50  6.00  0.00  0.00 207.5   0.0   0.0  4.33  20.9  41.0  1.68  0.00
12 23 358  2.75  5.76  0.00  0.00 193.7   0.0   0.0  3.95  21.0  37.9  2.09  0.00
12 23 358  3.00  4.88  0.00  0.00 213.1   0.0   0.0  5.75  46.0  63.3  6.00  0.00
12 23 358  3.25  4.97  3.00  0.00 208.5 157.5   0.0  4.58  34.7  55.2  3.44  0.50
12 23 358  3.50  5.28  0.00  0.00 212.1   0.0   0.0  4.95  31.6  63.8  1.70  0.00
12 23 358  3.75  5.76  0.00  0.00 213.2   0.0   0.0  5.11  26.7  60.6  1.28  0.00
12 23 358  4.00  5.85  3.24  2.26 214.4 162.9 103.1  5.96  32.2  51.9  3.04  0.55
12 23 358  4.25  6.08  3.40  2.26 202.9 167.8 102.9  4.46  21.3  34.1  2.59  0.60
12 23 358  4.50  5.72  3.26  0.00 218.0 156.5   0.0  7.70  45.5  64.7  6.00  0.50
12 23 358  4.75  5.76  3.24  2.26 207.3 163.0 103.0  5.24  29.0  44.4  3.71  0.50
12 23 358  5.00  5.68  3.04  2.34 194.9 146.0 104.6  4.89  27.9  46.5  2.77  0.60
12 23 358  5.25  5.92  0.00  2.34 222.8   0.0 104.3  8.49  45.6  69.6  4.46  0.00
12 23 358  5.50  5.85  3.16  2.34 188.0 148.8 104.2  4.06  21.2  38.8  1.96  0.54
12 23 358  5.75  5.44  0.00  0.00 191.7   0.0   0.0  4.18  24.8  49.6  1.78  0.00
12 23 358  6.00  4.96  0.00  0.00 193.1   0.0   0.0  3.67  26.0  47.5  2.10  0.00
12 23 358  6.50  4.72  0.00  2.18 201.8   0.0 102.9  4.32  35.0  66.0  2.05  0.00
12 23 358  6.75  4.80  0.00  2.18 212.7   0.0 103.3  5.35  42.8  69.5  3.37  0.00
12 23 358  7.00  4.80  0.00  2.10 229.3   0.0 104.1  7.30  61.1 109.2  3.64  0.00
12 23 358  7.25  5.36  0.00  0.00 223.2   0.0   0.0  5.62  35.5  67.9  1.97  0.00
12 23 358  7.50  5.36  0.00  0.00 210.7   0.0   0.0  4.40  27.5  45.5  3.02  0.00
12 23 358  7.75  5.44  0.00  0.00 210.6   0.0   0.0  3.86  22.6  45.5  1.74  0.00
12 23 358  8.00  4.88  0.00  0.00 209.7   0.0   0.0  3.75  28.4  47.2  3.18  0.00
12 23 358  8.25  4.72  0.00  0.00 227.0   0.0   0.0  5.48  47.4  65.5  6.00  0.00
12 23 358  8.50  4.56  0.00  0.00 218.6   0.0   0.0  3.58  31.6  54.1  2.97  0.00
12 23 358  8.75  4.40  0.00  0.00 236.2   0.0   0.0  4.76  47.8  65.7  6.00  0.00
12 23 358  9.00  3.84  0.00  0.00 235.8   0.0   0.0  3.29  42.2  73.3  3.06  0.00
12 23 358  9.25  3.76  0.00  0.00 234.7   0.0   0.0  2.86  38.5  66.4  3.19  0.00
12 23 358  9.50  3.76  0.00  0.00 251.7   0.0   0.0  3.13  43.6  62.2  6.00  0.00
12 23 358  9.75  3.12  0.00  0.00 231.5   0.0   0.0  1.74  34.1  60.2  2.84  0.00
12 23 358 10.00  2.48  0.00  0.00 236.4   0.0   0.0  1.22  38.0  66.0  3.07  0.00
12 23 358 10.25  2.32  0.00  0.00 253.2   0.0   0.0  1.25  44.8  78.1  3.05  0.00
12 23 358 10.50  2.16  0.00  0.00 312.1   0.0   0.0  1.35  55.7  99.7  2.66  0.00
12 23 358 10.75  2.16  0.00  0.00 298.2   0.0   0.0  1.16  47.7  85.5  2.65  0.00
12 23 358 11.00  2.16  0.00  0.00 299.3   0.0   0.0  1.13  46.9  84.2  2.63  0.00
12 23 358 11.50  2.16  0.00  0.00 321.9   0.0   0.0  1.35  55.8 100.4  2.61  0.00
12 23 358 11.75  2.24  0.00  0.00 326.5   0.0   0.0  1.43  55.1  99.8  2.54  0.00
12 23 358 12.00  2.40  0.00  0.00 316.0   0.0   0.0  1.47  49.1  89.1  2.52  0.00
12 23 358 12.25  2.40  0.00  0.00 310.7   0.0   0.0  1.40  46.9  84.8  2.55  0.00
12 23 358 12.50  2.32  0.00  0.00 318.2   0.0   0.0  1.49  54.9  79.9  6.00  0.00
12 23 358 12.75  2.32  0.00  0.00 313.5   0.0   0.0  1.32  47.3  85.5  2.55  0.00
12 23 358 13.00  2.40  0.00  0.00 303.2   0.0   0.0  1.26  42.1  76.1  2.55  0.00
12 23 358 13.25  2.16  0.00  0.00 249.8   0.0   0.0  0.74  30.4  54.6  2.64  0.00
12 23 358 13.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
12 23 358 13.75  2.08  0.00  0.00 333.6   0.0   0.0  1.35  61.7  90.4  6.00  0.00
12 23 358 14.00  2.16  0.00  0.00 312.7   0.0   0.0  1.18  48.8  87.5  2.66  0.00
12 23 358 14.25  2.32  0.00  0.00 332.8   0.0   0.0  1.52  54.7  98.8  2.56  0.00
12 23 358 14.50  2.48  0.00  0.00 326.7   0.0   0.0  1.47  46.5  72.1  4.76  0.00
12 23 358 14.75  2.56  0.00  0.00 317.7   0.0   0.0  1.55  45.6  82.8  2.51  0.00
12 23 358 15.00  2.64  0.00  0.00 300.9   0.0   0.0  1.64  45.4  82.0  2.58  0.00
12 23 358 15.25  2.88  0.00  0.00 313.3   0.0   0.0  1.98  46.1  83.6  2.51  0.00
12 23 358 15.50  2.96  0.00  0.00 306.3   0.0   0.0  1.99  43.8  80.0  2.46  0.00
12 23 358 15.75  3.28  0.00  0.00 308.8   0.0   0.0  2.57  46.2  84.5  2.44  0.00
12 23 358 16.00  3.36  0.00  0.00 306.5   0.0   0.0  2.55  43.6  79.9  2.42  0.00
12 23 358 16.25  3.44  0.00  0.00 311.4   0.0   0.0  2.97  48.6  88.9  2.44  0.00
12 23 358 16.50  3.36  0.00  0.00 307.1   0.0   0.0  2.56  43.9  80.4  2.43  0.00
12 23 358 16.75  3.60  0.00  0.00 302.4   0.0   0.0  3.05  45.6  83.5  2.43  0.00
12 23 358 17.00  3.84  0.00  0.00 274.3   0.0   0.0  3.27  43.0  78.4  2.47  0.00
12 23 358 17.25  3.36  0.00  0.00 271.4   0.0   0.0  2.60  44.6  81.3  2.48  0.00
12 23 358 17.50  3.20  0.00  0.00 306.4   0.0   0.0  2.72  51.5  93.9  2.47  0.00
12 23 358 17.75  3.36  0.00  0.00 302.2   0.0   0.0  2.58  44.2  81.0  2.42  0.00
12 23 358 18.00  3.52  0.00  0.00 297.4   0.0   0.0  2.83  44.2  80.8  2.44  0.00
12 23 358 18.25  3.52  0.00  0.00 310.3   0.0   0.0  3.10  48.5  88.7  2.44  0.00
12 23 358 18.50  3.52  0.00  0.00 309.1   0.0   0.0  2.94  45.9  84.0  2.43  0.00
12 23 358 18.75  3.52  0.00  0.00 307.6   0.0   0.0  2.99  46.8  85.5  2.45  0.00
12 23 358 19.00  3.52  0.00  0.00 307.0   0.0   0.0  3.15  49.3  90.0  2.45  0.00
12 23 358 19.25  3.44  0.00  0.00 304.4   0.0   0.0  2.94  48.2  88.0  2.46  0.00
12 23 358 19.50  3.44  0.00  0.00 295.9   0.0   0.0  2.65  43.3  79.3  2.43  0.00
12 23 358 19.75  3.28  0.00  0.00 296.2   0.0   0.0  2.46  44.2  80.8  2.44  0.00
12 23 358 20.00  3.36  0.00  0.00 301.1   0.0   0.0  2.86  49.2  89.7  2.47  0.00
12 23 358 20.25  3.36  0.00  0.00 321.6   0.0   0.0  2.90  49.7  90.9  2.44  0.00
12 23 358 20.50  3.36  0.00  0.00 297.4   0.0   0.0  2.64  45.4  82.8  2.46  0.00
