mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3  7  66  0.00  3.78  0.00  1.54 219.3   0.0 108.0  2.66  33.4  51.1  4.21  0.00
 3  7  66  0.25  3.93  0.00  1.70 212.1   0.0 107.1  2.79  32.0  58.5  2.12  0.00
 3  7  66  0.50  4.26  0.00  1.86 206.3   0.0 105.6  2.54  23.6  41.3  2.09  0.00
 3  7  66  0.75  4.18  0.00  1.94 216.9   0.0 102.9  3.27  32.8  54.9  2.50  0.00
 3  7  66  1.00  4.33  0.00  2.10 199.2   0.0 102.2  3.24  30.1  58.6  1.75  0.00
 3  7  66  1.25  4.82  0.00  2.18 230.0   0.0 102.1  6.54  52.7 117.0  1.78  0.00
 3  7  66  1.50  4.89  0.00  2.26 208.2   0.0 102.3  4.49  33.1  82.6  1.16  0.00
 3  7  66  1.75  4.84  3.36  2.34 211.8 160.5 102.8  5.15  41.2  61.4  3.57  0.50
 3  7  66  2.00  4.60  3.64  2.42 208.4 160.5 102.3  5.15  46.3  73.6  3.48  0.50
 3  7  66  2.25  4.96  3.72  2.42 212.9 161.6 100.7  5.37  40.1  91.4  1.33  0.50
 3  7  66  2.50  4.84  3.80  2.50 199.7 161.0 104.2  4.80  38.2  59.9  2.74  0.50
 3  7  66  2.75  4.68  3.88  2.58 205.5 164.6 101.1  5.06  43.4  68.5  3.20  0.50
 3  7  66  3.00  4.64  0.00  2.58 198.5   0.0  99.7  4.98  42.2  96.0  1.45  0.00
 3  7  66  3.25  5.24  3.80  2.66 230.4 155.5 100.9  8.29  57.5 106.7  2.10  0.50
 3  7  66  3.50  5.54  3.96  2.66 209.9 163.4 100.2  6.16  36.4  57.3  2.07  1.00
 3  7  66  3.75  5.29  3.80  2.74 198.1 152.4 103.3  5.43  35.7  60.3  2.12  0.66
 3  7  66  4.00  5.24  3.96  2.74 235.5 161.4 103.4  8.77  60.9 120.1  1.93  0.50
 3  7  66  4.25  5.38  3.92  2.82 214.9 161.6 101.8  6.75  43.3  69.7  2.46  0.56
 3  7  66  4.50  5.08  3.96  2.82 211.0 152.9 103.9  7.22  53.8  86.0  3.14  0.50
 3  7  66  4.75  5.48  3.96  2.82 260.2 158.0 102.4 11.76  75.1 162.6  1.62  0.00
 3  7  66  5.00  5.77  3.96  2.82 227.0 173.1 104.5  7.08  38.2  66.9  1.75  1.00
 3  7  66  5.25  5.62  3.92  2.82 220.0 170.2 102.7  6.75  38.9  60.8  2.42  0.56
 3  7  66  5.50  5.56  3.96  2.82 238.9 162.2 104.0  9.52  58.1 107.0  2.02  0.50
 3  7  66  5.75  5.78  3.96  2.82 223.8 173.4  99.7  7.24  39.4  58.4  2.64  0.78
 3  7  66  6.00  5.46  3.86  2.74 209.4 158.7  99.6  6.34  39.1  64.9  2.18  0.60
 3  7  66  6.25  5.14  3.96  2.74 217.3 164.7 101.5  6.73  47.5  84.0  1.88  0.50
 3  7  66  6.50  5.30  3.96  2.74 218.9 168.6  99.3  6.84  45.2  70.4  2.46  0.55
 3  7  66  6.75  5.30  3.88  2.74 221.9 174.9 104.4  6.40  41.8  61.6  2.73  0.60
 3  7  66  7.00  5.21  3.88  2.66 211.9 166.5  99.6  6.00  40.8  64.4  2.48  0.50
 3  7  66  7.25  4.98  3.72  2.66 207.1 159.7 104.5  5.50  41.2  67.7  2.47  0.50
 3  7  66  7.50  5.00  3.72  2.58 215.0 160.4 101.1  6.39  48.3  73.2  3.26  0.50
 3  7  66  7.75  4.92  3.86  2.50 221.2 166.2 100.7  6.68  52.6  82.5  3.24  0.50
 3  7  66  8.00  4.97  3.64  2.50 218.1 183.4 102.7  4.43  31.8  46.6  2.85  0.50
 3  7  66  8.25  4.65  3.32  2.50 196.2 153.4 107.0  3.92  33.1  59.1  2.14  0.50
 3  7  66  8.50  4.44  3.72  2.42 207.2 164.1 100.3  4.96  47.9  75.6  3.31  0.50
 3  7  66  8.75  4.42  0.00  2.34 204.0   0.0 100.5  4.36  40.4  74.4  2.15  0.00
 3  7  66  9.00  4.26  0.00  2.26 213.9   0.0 102.2  4.83  48.5  94.6  2.05  0.00
 3  7  66  9.25  4.49  0.00  2.18 228.3   0.0 108.1  4.67  41.3  76.5  2.09  0.00
 3  7  66  9.50  4.66  0.00  2.10 241.6   0.0 106.1  5.06  42.0  62.5  4.22  0.00
 3  7  66  9.75  4.81  2.81  2.02 222.9 178.9 108.4  3.63  27.8  47.7  2.34  0.50
 3  7  66 10.00  4.96  0.00  1.86 219.2   0.0 110.6  3.98  28.5  52.0  2.04  0.00
 3  7  66 10.25  4.65  0.00  1.78 216.8   0.0 105.1  3.93  32.8  56.0  2.73  0.00
 3  7  66 10.50  4.34  0.00  0.00 219.5   0.0   0.0  2.88  27.5  42.6  4.01  0.00
 3  7  66 10.75  3.93  0.00  0.00 215.4   0.0   0.0  2.26  26.4  40.9  4.81  0.00
 3  7  66 11.00  3.86  0.00  0.00 233.4   0.0   0.0  2.58  32.6  47.8  6.00  0.00
 3  7  66 11.25  3.60  0.00  0.00 252.0   0.0   0.0  3.11  46.0  80.2  3.02  0.00
 3  7  66 11.50  3.60  0.00  0.00 269.9   0.0   0.0  2.86  43.3  62.6  6.00  0.00
 3  7  66 11.75  3.36  0.00  0.00 257.9   0.0   0.0  2.45  41.9  75.3  2.63  0.00
 3  7  66 12.00  3.28  0.00  0.00 267.5   0.0   0.0  2.18  39.1  70.8  2.52  0.00
 3  7  66 12.25  3.36  0.00  0.00 285.6   0.0   0.0  2.11  36.6  58.9  4.17  0.00
 3  7  66 12.50  3.28  0.00  0.00 279.4   0.0   0.0  2.09  38.4  60.1  4.73  0.00
 3  7  66 12.75  3.28  0.00  0.00 283.0   0.0   0.0  1.72  31.0  52.9  3.18  0.00
 3  7  66 13.00  3.36  0.00  0.00 293.6   0.0   0.0  2.43  41.6  76.3  2.41  0.00
 3  7  66 13.25  3.36  0.00  0.00 291.6   0.0   0.0  2.49  42.7  78.1  2.42  0.00
 3  7  66 13.50  3.44  0.00  0.00 295.2   0.0   0.0  2.53  42.5  63.1  6.00  0.00
 3  7  66 13.75  3.52  0.00  0.00 269.6   0.0   0.0  1.74  27.3  47.1  3.06  0.00
 3  7  66 14.00  3.60  0.00  0.00 288.3   0.0   0.0  2.67  39.9  73.2  2.40  0.00
 3  7  66 14.25  3.60  0.00  0.00 284.5   0.0   0.0  2.70  40.4  74.1  2.41  0.00
 3  7  66 14.50  3.68  0.00  0.00 291.4   0.0   0.0  2.96  42.3  77.6  2.40  0.00
 3  7  66 14.75  3.84  0.00  0.00 289.1   0.0   0.0  3.06  40.2  73.9  2.39  0.00
 3  7  66 15.00  3.84  0.00  0.00 286.8   0.0   0.0  3.16  41.5  76.1  2.40  0.00
 3  7  66 15.25  3.68  0.00  0.00 274.9   0.0   0.0  2.51  35.8  65.7  2.40  0.00
 3  7  66 15.50  3.60  0.00  0.00 277.7   0.0   0.0  2.80  43.4  63.6  6.00  0.00
 3  7  66 15.75  3.60  0.00  0.00 284.0   0.0   0.0  2.90  43.4  79.3  2.44  0.00
 3  7  66 16.00  3.68  0.00  0.00 263.7   0.0   0.0  1.83  26.3  45.0  3.13  0.00
 3  7  66 16.25  3.68  0.00  0.00 262.9   0.0   0.0  1.81  25.9  44.9  2.99  0.00
 3  7  66 16.50  3.60  0.00  0.00 272.2   0.0   0.0  2.72  41.9  62.5  6.00  0.00
 3  7  66 16.75  3.60  0.00  0.00 272.6   0.0   0.0  2.03  30.5  53.3  2.90  0.00
 3  7  66 17.00  3.60  0.00  0.00 286.8   0.0   0.0  2.87  44.3  65.3  6.00  0.00
 3  7  66 17.25  3.68  0.00  0.00 267.3   0.0   0.0  1.77  25.0  46.0  2.35  0.00
 3  7  66 17.50  3.76  0.00  0.00 275.9   0.0   0.0  3.00  42.6  62.9  6.00  0.00
 3  7  66 17.75  3.76  0.00  0.00 280.6   0.0   0.0  2.78  38.1  69.9  2.40  0.00
 3  7  66 18.00  3.68  0.00  0.00 281.6   0.0   0.0  2.78  39.7  73.0  2.39  0.00
 3  7  66 18.25  3.68  0.00  0.00 291.9   0.0   0.0  2.85  40.8  74.9  2.38  0.00
 3  7  66 18.50  3.76  0.00  0.00 278.3   0.0   0.0  2.30  31.9  51.8  3.98  0.00
 3  7  66 18.75  3.76  0.00  0.00 287.2   0.0   0.0  3.25  46.1  68.2  6.00  0.00
 3  7  66 19.00  3.84  0.00  0.00 285.0   0.0   0.0  2.99  39.3  72.1  2.40  0.00
 3  7  66 19.25  3.68  0.00  0.00 290.4   0.0   0.0  2.99  42.7  78.4  2.39  0.00
 3  7  66 19.50  3.60  0.00  0.00 291.3   0.0   0.0  2.81  41.9  77.0  2.38  0.00
 3  7  66 19.75  3.60  0.00  0.00 295.8   0.0   0.0  3.33  51.5  76.2  6.00  0.00
 3  7  66 20.00  3.92  0.00  0.00 298.5   0.0   0.0  3.37  42.5  78.1  2.38  0.00
 3  7  66 20.25  3.84  0.00  0.00 283.0   0.0   0.0  3.16  41.6  76.3  2.40  0.00
 3  7  66 20.50  3.84  0.00  0.00 290.4   0.0   0.0  3.41  44.8  82.2  2.40  0.00
