mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 12  12  0.00  2.00  0.00  0.00 282.6   0.0   0.0  1.03  49.0  85.2  3.04  0.00
 1 12  12  0.25  2.08  0.00  0.00 256.4   0.0   0.0  1.07  47.0  79.0  3.58  0.00
 1 12  12  0.50  2.24  0.00  0.00 260.0   0.0   0.0  1.22  45.4  76.4  3.57  0.00
 1 12  12  0.75  3.12  0.00  0.00 272.1   0.0   0.0  3.00  59.1 104.9  2.91  0.00
 1 12  12  1.00  3.60  0.00  0.00 246.7   0.0   0.0  3.26  47.7  82.8  3.05  0.00
 1 12  12  1.25  4.08  0.00  0.00 229.3   0.0   0.0  3.79  43.0  74.4  3.10  0.00
 1 12  12  1.50  4.16  0.00  0.00 254.2   0.0   0.0  5.82  65.6 113.9  4.03  0.00
 1 12  12  1.75  5.28  0.00  0.00 222.6   0.0   0.0  4.32  27.8  55.2  1.74  0.00
 1 12  12  2.00  5.36  0.00  0.00 198.8   0.0   0.0  3.09  18.8  30.7  3.01  0.00
 1 12  12  2.50  4.96  0.00  0.00 200.2   0.0   0.0  3.60  25.8  48.6  1.89  0.00
 1 12  12  2.75  4.96  0.00  0.00 210.8   0.0   0.0  3.90  27.6  52.2  1.97  0.00
 1 12  12  3.00  5.04  0.00  0.00 193.0   0.0   0.0  3.43  23.4  44.7  1.77  0.00
 1 12  12  3.25  4.97  0.00  0.00 221.5   0.0   0.0  5.21  38.0  74.2  1.93  0.00
 1 12  12  3.50  4.97  3.08  0.00 214.2 159.1   0.0  5.02  37.9  60.7  3.22  0.50
 1 12  12  3.75  4.88  0.00  2.26 200.6   0.0  97.5  4.21  30.9  71.3  1.27  0.00
 1 12  12  4.00  4.89  0.00  2.34 200.3   0.0 102.7  4.12  30.1  63.2  1.51  0.00
 1 12  12  4.25  4.97  3.48  2.34 215.1 161.7 103.5  5.18  38.6  75.3  1.86  0.50
 1 12  12  4.75  5.13  3.64  2.34 195.5 160.8 102.6  3.93  26.7  48.8  1.86  0.50
 1 12  12  5.00  5.16  3.64  2.42 231.3 175.6 103.6  6.82  48.6  68.9  5.08  0.50
 1 12  12  5.25  6.00  3.88  2.42 220.5 185.7 101.7  5.04  24.2  44.7  1.81  0.50
 1 12  12  5.50  6.00  3.53  2.42 197.6 168.9  99.3  4.21  20.6  28.8  4.24  0.50
 1 12  12  5.75  5.04  0.00  2.42 200.3   0.0 102.8  5.08  36.2  67.2  2.19  0.00
 1 12  12  6.00  5.37  3.24  2.42 210.3 149.6 102.8  5.96  38.6  66.3  2.56  0.51
 1 12  12  6.25  5.04  0.00  0.00 194.2   0.0   0.0  4.29  30.2  58.2  1.94  0.00
 1 12  12  6.50  5.44  0.00  0.00 221.6   0.0   0.0  6.07  36.9  74.5  1.74  0.00
 1 12  12  6.75  5.92  3.48  0.00 210.3 173.5   0.0  4.85  24.9  38.1  3.34  0.50
 1 12  12  7.00  5.68  0.00  0.00 207.6   0.0   0.0  5.64  31.8  55.2  2.56  0.00
 1 12  12  7.25  5.68  0.00  0.00 231.8   0.0   0.0  6.97  39.4  72.7  2.14  0.00
 1 12  12  7.50  5.92  3.24  0.00 205.0 176.2   0.0  3.85  19.6  27.6  4.53  0.60
 1 12  12  7.75  5.04  0.00  0.00 201.9   0.0   0.0  4.20  29.8  53.1  2.37  0.00
 1 12  12  8.00  4.64  0.00  0.00 220.5   0.0   0.0  4.70  40.0  73.4  2.36  0.00
 1 12  12  8.25  4.56  0.00  0.00 225.6   0.0   0.0  6.03  56.3  78.5  6.00  0.00
 1 12  12  8.50  4.56  0.00  0.00 238.1   0.0   0.0  4.43  38.2  81.2  1.60  0.00
 1 12  12  8.75  4.56  0.00  0.00 213.4   0.0   0.0  3.07  26.4  42.5  3.33  0.00
 1 12  12  9.00  3.85  0.00  0.00 206.4   0.0   0.0  2.16  26.1  44.1  2.99  0.00
 1 12  12  9.25  3.52  0.00  0.00 240.1   0.0   0.0  2.85  42.7  72.9  3.20  0.00
 1 12  12  9.50  3.44  0.00  0.00 244.9   0.0   0.0  2.27  35.4  62.3  2.75  0.00
 1 12  12  9.75  3.36  0.00  0.00 276.8   0.0   0.0  3.03  51.3  90.3  2.87  0.00
 1 12  12 10.25  3.28  0.00  0.00 271.0   0.0   0.0  2.54  45.6  81.2  2.72  0.00
 1 12  12 10.50  3.20  0.00  0.00 253.3   0.0   0.0  1.82  34.3  61.7  2.59  0.00
 1 12  12 10.75  2.88  0.00  0.00 259.7   0.0   0.0  1.72  40.2  72.0  2.67  0.00
 1 12  12 11.00  2.72  0.00  0.00 271.3   0.0   0.0  1.49  39.0  70.3  2.59  0.00
 1 12  12 11.25  2.48  0.00  0.00 272.0   0.0   0.0  1.40  44.0  79.1  2.63  0.00
 1 12  12 11.50  2.48  0.00  0.00 315.5   0.0   0.0  1.64  51.5  93.2  2.53  0.00
