mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 23  54  0.00  3.52  0.00  0.00 230.6   0.0   0.0  2.02  29.1  51.8  2.36  0.00
 2 23  54  0.25  3.84  0.00  0.00 233.7   0.0   0.0  3.06  38.0  65.8  2.66  0.00
 2 23  54  0.50  4.18  2.48  0.00 225.0 176.9   0.0  2.89  30.1  53.9  2.29  0.50
 2 23  54  0.75  4.44  2.52  0.00 224.2 169.0   0.0  3.76  35.4  58.2  3.07  0.50
 2 23  54  1.00  4.97  0.00  0.00 224.7   0.0   0.0  3.78  26.4  50.2  1.81  0.00
 2 23  54  1.25  5.22  3.08  2.02 217.8 175.9 102.0  4.12  27.1  44.3  2.67  0.50
 2 23  54  1.50  5.22  3.08  0.00 217.5 168.7   0.0  4.59  30.6  51.9  2.50  0.50
 2 23  54  1.75  5.30  3.24  2.18 213.6 162.7 103.2  4.92  31.8  56.5  2.15  0.50
 2 23  54  2.00  5.30  3.40  0.00 207.5 165.8   0.0  4.49  28.8  49.3  2.32  0.50
 2 23  54  2.25  5.14  3.46  2.34 200.1 157.6  99.6  4.51  31.2  54.7  2.20  0.50
 2 23  54  2.50  5.32  3.48  2.42 221.7 155.6 103.3  6.38  41.6  88.3  1.53  0.50
 2 23  54  2.75  5.85  3.56  2.50 210.3 162.1 102.7  5.50  28.6  51.6  1.86  0.70
 2 23  54  3.00  5.38  3.56  2.58 201.7 159.4 103.9  4.83  30.1  50.4  2.24  0.57
 2 23  54  3.50  5.22  3.64  2.58 207.6 156.2 101.2  5.55  37.3  67.9  1.88  0.51
 2 23  54  3.75  5.22  3.77  2.58 205.4 159.8 101.2  5.54  37.6  61.4  2.49  0.50
 2 23  54  4.00  4.98  3.80  2.66 201.0 159.2 102.4  4.97  36.8  67.3  1.81  0.50
 2 23  54  4.25  5.08  3.88  0.00 219.1 163.6   0.0  6.59  47.9  89.7  2.05  0.50
 2 23  54  4.50  5.16  3.80  2.66 217.5 165.0 104.3  6.27  43.8  73.7  2.34  0.50
 2 23  54  4.75  5.00  3.77  2.74 219.5 154.4 103.7  7.25  55.4  94.4  2.72  0.50
 2 23  54  5.00  4.98  3.88  0.00 210.8 163.9   0.0  5.74  42.9  77.6  1.93  0.50
 2 23  54  5.25  5.22  3.88  0.00 216.7 164.0   0.0  6.36  43.1  78.6  1.90  0.50
 2 23  54  5.50  5.46  3.88  0.00 212.8 172.5   0.0  5.43  32.5  54.1  1.97  0.56
 2 23  54  5.75  5.30  3.88  0.00 211.3 167.9   0.0  5.57  35.9  62.5  1.89  0.51
 2 23  54  6.00  5.22  3.88  2.74 204.8 165.8 107.6  5.13  33.9  58.0  1.92  0.50
 2 23  54  6.25  5.14  3.88  0.00 212.2 169.3   0.0  5.54  38.3  65.0  2.12  0.50
 2 23  54  6.50  5.22  3.80  2.66 213.2 171.8 105.8  5.30  35.1  57.1  2.25  0.50
 2 23  54  7.00  5.08  3.72  2.66 207.2 160.4 104.9  5.64  40.7  62.0  3.10  0.50
 2 23  54  7.25  5.08  3.64  2.58 199.3 158.3 102.3  4.68  33.0  56.0  2.12  0.50
 2 23  54  7.50  4.89  3.48  2.50 195.8 157.6 103.7  4.00  30.2  53.1  2.03  0.50
