mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  1   1  0.00  2.16  0.00  0.00 254.6   0.0   0.0  1.27  52.6  91.8  3.08  0.00
 1  1   1  0.25  1.92  0.00  0.00 248.5   0.0   0.0  1.09  56.5  99.1  3.22  0.00
 1  1   1  0.50  2.17  0.00  0.00 239.1   0.0   0.0  1.02  40.9  57.8  6.00  0.00
 1  1   1  0.75  2.48  0.00  0.00 259.0   0.0   0.0  1.87  58.0  97.1  3.94  0.00
 1  1   1  1.00  3.04  0.00  0.00 245.2   0.0   0.0  2.54  52.3  86.0  4.07  0.00
 1  1   1  1.25  3.45  0.00  0.00 226.7   0.0   0.0  2.91  46.7  76.4  3.89  0.00
 1  1   1  1.50  3.84  0.00  0.00 214.9   0.0   0.0  2.49  30.4  51.9  2.77  0.00
 1  1   1  1.75  4.40  0.00  0.00 217.5   0.0   0.0  4.76  47.8  64.9  6.00  0.00
 1  1   1  2.00  4.32  0.00  1.70 220.3   0.0 101.9  4.14  41.0  67.7  3.48  0.00
 1  1   1  2.25  4.88  0.00  1.78 223.1   0.0 104.8  4.50  34.2  63.7  2.07  0.00
 1  1   1  2.50  4.96  0.00  1.86 218.9   0.0 109.8  4.24  30.7  57.8  1.99  0.00
 1  1   1  2.75  5.44  0.00  1.94 215.2   0.0 104.6  5.35  33.0  58.8  2.23  0.00
 1  1   1  3.00  5.28  0.00  2.02 214.5   0.0 108.1  4.75  30.5  57.1  1.92  0.00
 1  1   1  3.25  5.68  3.16  2.10 213.9 169.4 104.6  5.05  28.7  43.7  3.69  0.57
 1  1   1  3.50  5.29  3.16  2.18 204.1 164.0 101.3  4.16  27.0  42.5  3.10  0.50
 1  1   1  3.75  5.13  0.00  2.26 220.7   0.0 104.2  5.89  40.8  71.9  2.50  0.00
 1  1   1  4.00  5.37  3.32  2.26 203.8 160.5 104.0  4.73  30.1  46.1  3.26  0.57
 1  1   1  4.25  5.61  3.24  2.26 235.4 158.4 102.1  8.07  48.6  85.0  2.70  0.50
 1  1   1  4.50  5.29  3.32  2.34 199.1 156.4 105.2  4.55  29.8  45.8  3.23  0.60
 1  1   1  4.75  5.21  3.42  2.34 193.2 155.8 104.8  4.11  27.6  43.0  2.99  0.53
 1  1   1  5.00  5.21  3.24  2.34 189.6 151.4 104.0  3.85  25.8  41.6  2.83  0.52
 1  1   1  5.25  5.13  3.24  2.34 196.5 148.9 106.2  4.47  31.3  57.4  2.22  0.16
 1  1   1  5.50  5.21  3.32  2.34 198.0 153.2 109.0  4.44  30.0  54.7  2.19  0.50
 1  1   1  5.75  5.24  3.24  2.34 215.0 149.4 106.7  6.95  48.9  70.4  6.00  0.50
 1  1   1  6.00  5.69  3.16  2.26 208.0 151.3 105.8  5.53  31.5  57.8  2.06  0.50
 1  1   1  6.25  5.13  3.00  2.26 197.3 156.3 105.7  4.12  28.9  42.0  4.46  0.50
 1  1   1  6.50  4.56  0.00  2.18 178.2   0.0 106.9  2.78  23.0  44.9  1.83  0.00
 1  1   1  6.75  4.80  0.00  2.18 220.1   0.0 107.0  5.74  46.0  87.4  2.22  0.00
 1  1   1  7.00  4.88  0.00  2.10 206.1   0.0 108.9  4.38  32.9  66.6  1.84  0.00
 1  1   1  7.25  4.88  0.00  2.02 228.7   0.0 110.1  5.64  43.6  77.5  2.51  0.00
 1  1   1  7.50  5.21  0.00  1.94 224.3   0.0 106.4  4.65  30.7  49.8  3.18  0.00
 1  1   1  7.75  5.36  0.00  1.86 218.4   0.0 106.1  4.42  26.9  57.7  1.46  0.00
 1  1   1  8.00  5.28  0.00  1.78 215.8   0.0 112.6  4.47  29.1  49.8  2.79  0.00
 1  1   1  8.25  4.80  0.00  1.70 220.0   0.0 108.5  3.78  29.5  47.7  3.53  0.00
 1  1   1  8.50  4.33  0.00  1.54 220.3   0.0 107.7  3.39  33.3  47.5  6.00  0.00
 1  1   1  8.75  3.76  0.00  1.38 219.0   0.0 109.4  2.08  26.0  36.6  6.00  0.00
 1  1   1  9.00  4.02  0.00  0.00 263.6   0.0   0.0  4.53  53.3 104.0  2.22  0.00
 1  1   1  9.25  3.85  0.00  0.00 226.3   0.0   0.0  1.94  24.2  35.2  6.00  0.00
 1  1   1  9.50  3.37  0.00  0.00 241.7   0.0   0.0  2.10  35.2  53.3  5.59  0.00
 1  1   1  9.75  3.28  0.00  0.00 249.4   0.0   0.0  2.62  47.1  82.1  3.01  0.00
 1  1   1 10.00  2.64  0.00  0.00 245.8   0.0   0.0  1.64  45.2  78.6  3.07  0.00
 1  1   1 10.25  2.72  0.00  0.00 252.9   0.0   0.0  1.74  45.6  80.0  2.93  0.00
 1  1   1 10.50  2.32  0.00  0.00 243.5   0.0   0.0  1.24  44.5  78.3  2.90  0.00
 1  1   1 10.75  2.08  0.00  0.00 254.5   0.0   0.0  1.02  45.6  79.9  2.99  0.00
 1  1   1 11.00  2.08  0.00  0.00 278.2   0.0   0.0  1.11  49.7  88.0  2.82  0.00
 1  1   1 11.25  2.08  0.00  0.00 297.5   0.0   0.0  1.08  48.5  86.2  2.75  0.00
 1  1   1 11.50  2.08  0.00  0.00 270.1   0.0   0.0  0.81  35.9  64.7  2.59  0.00
 1  1   1 11.75  2.08  0.00  0.00 300.4   0.0   0.0  1.14  50.8  90.4  2.73  0.00
 1  1   1 12.00  2.16  0.00  0.00 315.1   0.0   0.0  1.30  53.8  96.1  2.69  0.00
 1  1   1 12.25  2.32  0.00  0.00 304.7   0.0   0.0  1.53  55.3  99.0  2.66  0.00
 1  1   1 12.50  2.40  0.00  0.00 298.0   0.0   0.0  1.46  49.3  88.2  2.67  0.00
 1  1   1 12.75  2.48  0.00  0.00 274.7   0.0   0.0  1.49  47.1  83.8  2.75  0.00
 1  1   1 13.00  2.48  0.00  0.00 273.6   0.0   0.0  1.41  44.6  80.2  2.62  0.00
 1  1   1 13.25  2.56  0.00  0.00 294.6   0.0   0.0  1.59  46.9  84.3  2.62  0.00
 1  1   1 13.50  2.56  0.00  0.00 263.4   0.0   0.0  1.39  41.1  73.3  2.72  0.00
 1  1   1 13.75  2.48  0.00  0.00 256.0   0.0   0.0  1.44  45.5  81.2  2.71  0.00
 1  1   1 14.00  2.24  0.00  0.00 332.5   0.0   0.0  1.45  55.7 100.5  2.58  0.00
 1  1   1 14.25  2.48  0.00  0.00 304.6   0.0   0.0  1.62  51.1  91.5  2.66  0.00
 1  1   1 14.50  2.48  0.00  0.00 273.8   0.0   0.0  1.39  44.0  78.7  2.70  0.00
 1  1   1 14.75  2.48  0.00  0.00 297.4   0.0   0.0  1.90  60.2 111.8  2.39  0.00
 1  1   1 15.00  2.80  0.00  0.00 315.1   0.0   0.0  2.03  50.3  91.0  2.55  0.00
 1  1   1 15.25  2.80  0.00  0.00 299.0   0.0   0.0  2.15  53.4  95.9  2.63  0.00
 1  1   1 15.50  2.96  0.00  0.00 297.1   0.0   0.0  2.30  51.0  92.0  2.58  0.00
 1  1   1 15.75  2.80  0.00  0.00 298.9   0.0   0.0  2.31  57.3 104.5  2.49  0.00
 1  1   1 16.00  2.96  0.00  0.00 286.6   0.0   0.0  2.55  56.8 104.5  2.44  0.00
 1  1   1 16.25  2.96  0.00  0.00 302.5   0.0   0.0  2.28  50.5  91.5  2.52  0.00
 1  1   1 16.50  2.96  0.00  0.00 292.4   0.0   0.0  2.15  47.5  86.2  2.51  0.00
 1  1   1 16.75  3.04  0.00  0.00 309.9   0.0   0.0  2.66  55.9 102.2  2.46  0.00
 1  1   1 17.00  3.28  0.00  0.00 308.3   0.0   0.0  2.72  49.0  89.1  2.49  0.00
 1  1   1 17.25  3.36  0.00  0.00 304.7   0.0   0.0  2.89  49.7  90.6  2.47  0.00
 1  1   1 17.50  3.20  0.00  0.00 294.8   0.0   0.0  2.53  47.9  87.0  2.50  0.00
 1  1   1 17.75  3.28  0.00  0.00 301.8   0.0   0.0  2.68  48.4  88.1  2.47  0.00
 1  1   1 18.00  3.28  0.00  0.00 285.3   0.0   0.0  2.57  46.5  84.3  2.52  0.00
 1  1   1 18.25  3.28  0.00  0.00 293.8   0.0   0.0  2.75  49.6  90.1  2.50  0.00
 1  1   1 18.50  3.52  0.00  0.00 300.6   0.0   0.0  3.18  49.8  90.7  2.48  0.00
