LT f02
 0  32
 1  33
 2  30
 3   0
 4   0
 5  35
 6  30
 7  35
 8  54
 9  67
10  67
11  71
12  67
13  66
14  63
15  62
16  60
17  59
18  44
19  39
20  38
21  32
22  30
23  27
