mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 22  53  0.00  3.53  0.00  0.00 231.2   0.0   0.0  2.32  34.6  52.6  4.92  0.00
 2 22  53  0.25  3.93  0.00  0.00 229.5   0.0   0.0  2.83  33.6  54.0  3.79  0.00
 2 22  53  0.50  4.24  0.00  0.00 204.6   0.0   0.0  2.56  25.3  43.5  2.66  0.00
 2 22  53  0.75  4.57  0.00  0.00 209.6   0.0   0.0  3.09  26.4  44.3  2.98  0.00
 2 22  53  1.00  4.65  0.00  1.86 209.2   0.0 103.7  3.91  32.8  56.0  2.74  0.00
 2 22  53  1.25  5.13  0.00  1.94 217.5   0.0 110.3  4.04  27.1  47.0  2.54  0.00
 2 22  53  1.50  5.44  0.00  2.10 207.6   0.0 108.8  4.12  24.1  45.1  1.91  0.00
 2 22  53  1.75  5.56  3.24  2.18 237.7 159.7 102.5  8.54  53.1  80.9  4.62  0.50
 2 22  53  2.00  5.93  3.32  2.34 220.3 176.0 105.3  5.51  28.4  44.7  3.16  0.50
 2 22  53  2.25  5.93  3.40  2.42 210.3 161.4 102.9  5.74  29.7  50.5  2.41  0.50
 2 22  53  2.50  6.08  3.56  2.42 209.9 171.6 106.1  5.18  25.0  39.9  2.81  0.50
 2 22  53  2.75  6.09  3.64  2.50 209.4 163.1 103.5  6.37  31.7  47.6  3.45  0.60
 2 22  53  3.00  5.69  3.64  2.58 205.6 158.7 104.3  5.60  31.4  53.2  2.31  0.58
 2 22  53  3.25  5.77  3.72  2.58 209.2 160.4 105.2  6.19  34.2  55.3  2.69  0.56
 2 22  53  3.50  5.69  3.64  2.58 207.1 155.8 100.8  6.19  35.3  59.0  2.49  0.53
 2 22  53  3.75  5.54  3.86  2.66 209.1 156.3 101.2  6.66  40.5  70.0  2.37  0.50
 2 22  53  4.00  5.54  3.80  2.66 211.2 158.1 101.2  6.74  41.0  65.6  2.75  0.53
 2 22  53  4.25  5.46  3.88  2.66 205.2 158.9 103.8  5.95  36.8  61.3  2.30  0.54
 2 22  53  4.50  5.46  3.80  2.66 208.5 157.2 102.8  6.35  39.6  65.9  2.46  0.50
 2 22  53  4.75  5.53  3.88  2.66 199.7 156.0  99.5  5.63  33.6  56.5  2.09  0.60
 2 22  53  5.00  5.38  3.80  2.66 204.2 154.6 100.4  6.22  40.2  62.9  2.86  0.53
 2 22  53  5.25  5.30  3.80  2.66 207.6 156.6  99.6  6.21  41.3  68.1  2.56  0.50
 2 22  53  5.50  5.45  3.96  2.66 214.1 163.7 101.3  6.57  41.0  71.9  2.08  0.50
 2 22  53  5.75  5.37  3.68  2.66 203.7 152.7 101.6  5.74  36.7  62.7  2.25  0.52
 2 22  53  6.00  5.21  3.72  2.66 200.5 155.5 101.5  5.26  35.7  61.6  2.19  0.50
 2 22  53  6.25  5.24  3.64  2.66 205.7 150.1 100.1  6.20  42.4  69.2  2.70  0.50
 2 22  53  6.50  4.98  3.80  2.66 207.5 152.4 102.2  6.29  48.3  83.7  2.68  0.50
 2 22  53  6.75  5.00  3.61  2.58 215.8 149.4 100.6  7.01  53.9  85.2  3.28  0.50
 2 22  53  7.00  4.89  3.44  2.58 204.2 146.2 101.4  5.42  42.4  78.4  2.08  0.50
 2 22  53  7.25  4.96  0.00  2.50 213.9   0.0 101.5  5.62  41.3  75.9  2.03  0.00
 2 22  53  7.50  5.06  3.53  2.50 213.4 156.4 100.4  5.94  43.4  74.3  2.39  0.50
 2 22  53  7.75  5.22  3.56  2.42 226.5 172.9 102.8  6.00  40.3  70.3  2.26  0.50
 2 22  53  8.00  5.37  3.56  2.42 221.0 172.2 103.5  5.63  35.5  58.9  2.43  0.50
 2 22  53  8.25  5.37  3.32  2.34 218.8 167.3 103.6  5.32  33.5  56.8  2.33  0.52
 2 22  53  8.50  5.48  3.24  2.26 237.3 168.3 104.9  7.60  48.1  72.7  4.14  0.50
 2 22  53  8.75  5.13  3.04  2.18 215.3 179.9 110.1  3.76  25.4  37.2  4.07  0.50
 2 22  53  9.00  4.89  0.00  2.10 210.1   0.0 104.0  4.09  29.8  58.5  1.73  0.00
 2 22  53  9.25  4.89  0.00  2.02 213.9   0.0 106.2  4.34  32.4  61.1  1.97  0.00
 2 22  53  9.50  4.97  0.00  1.86 216.1   0.0 107.0  3.99  28.7  52.6  2.03  0.00
 2 22  53  9.75  4.58  0.00  0.00 218.2   0.0   0.0  3.80  33.0  52.2  3.81  0.00
 2 22  53 10.00  4.41  0.00  0.00 217.4   0.0   0.0  2.95  26.8  49.2  2.31  0.00
 2 22  53 10.25  4.33  0.00  0.00 217.0   0.0   0.0  2.64  25.2  42.6  2.93  0.00
 2 22  53 10.50  4.17  0.00  0.00 228.6   0.0   0.0  3.07  33.1  51.8  4.52  0.00
 2 22  53 10.75  3.84  0.00  0.00 244.1   0.0   0.0  3.37  43.9  75.7  3.17  0.00
 2 22  53 11.00  3.44  0.00  0.00 275.5   0.0   0.0  3.15  51.4  90.0  2.96  0.00
 2 22  53 11.25  3.44  0.00  0.00 263.9   0.0   0.0  2.08  33.8  53.7  4.22  0.00
 2 22  53 11.50  3.52  0.00  0.00 284.5   0.0   0.0  2.97  46.4  83.8  2.58  0.00
 2 22  53 11.75  3.44  0.00  0.00 254.3   0.0   0.0  1.75  28.8  46.3  4.14  0.00
 2 22  53 12.00  3.52  0.00  0.00 287.2   0.0   0.0  2.76  43.1  78.8  2.44  0.00
 2 22  53 12.25  3.52  0.00  0.00 284.1   0.0   0.0  2.69  42.0  76.9  2.43  0.00
 2 22  53 12.50  3.52  0.00  0.00 285.0   0.0   0.0  2.67  41.6  76.3  2.41  0.00
 2 22  53 12.75  3.52  0.00  0.00 267.6   0.0   0.0  2.26  35.3  64.8  2.40  0.00
 2 22  53 13.00  3.52  0.00  0.00 268.3   0.0   0.0  2.38  37.1  68.0  2.42  0.00
 2 22  53 13.25  3.20  0.00  0.00 260.4   0.0   0.0  1.81  34.2  62.7  2.43  0.00
 2 22  53 13.50  3.12  0.00  0.00 280.6   0.0   0.0  2.12  42.2  77.2  2.44  0.00
 2 22  53 13.75  3.04  0.00  0.00 278.7   0.0   0.0  1.98  41.5  75.6  2.47  0.00
 2 22  53 14.00  3.12  0.00  0.00 291.5   0.0   0.0  2.02  40.0  73.3  2.42  0.00
