mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 12  12  0.00  2.48  0.00  0.00 267.1   0.0   0.0  1.34  41.8  73.8  2.83  0.00
 1 12  12  0.25  2.72  0.00  0.00 265.8   0.0   0.0  1.77  46.0  79.8  3.11  0.00
 1 12  12  0.50  2.96  0.00  0.00 257.3   0.0   0.0  1.95  42.5  73.2  3.20  0.00
 1 12  12  0.75  3.20  0.00  0.00 245.7   0.0   0.0  2.20  40.6  70.0  3.18  0.00
 1 12  12  1.00  3.28  0.00  0.00 217.8   0.0   0.0  1.62  26.9  46.4  2.96  0.00
 1 12  12  1.25  3.68  0.00  0.00 217.2   0.0   0.0  2.22  29.7  48.2  3.50  0.00
 1 12  12  1.50  3.85  0.00  0.00 203.9   0.0   0.0  2.00  23.7  38.7  3.35  0.00
 1 12  12  1.75  4.16  0.00  0.00 208.2   0.0   0.0  2.58  26.0  51.7  1.76  0.00
 1 12  12  2.00  4.33  2.60  0.00 199.3 165.0   0.0  2.63  26.0  36.7  5.80  0.50
 1 12  12  2.25  4.25  0.00  1.86 198.8   0.0 102.0  2.72  26.2  43.8  2.76  0.00
 1 12  12  2.50  4.32  0.00  0.00 195.5   0.0   0.0  2.90  27.1  52.9  1.86  0.00
 1 12  12  2.75  4.50  0.00  2.02 218.8   0.0 102.6  4.51  40.6  67.4  3.09  0.00
 1 12  12  3.00  4.56  0.00  0.00 188.2   0.0   0.0  3.01  25.2  47.7  1.94  0.00
 1 12  12  3.25  4.74  3.64  2.18 215.2 182.6 100.7  3.94  31.4  48.3  2.67  0.50
 1 12  12  3.50  4.68  3.34  2.26 221.4 158.6 101.2  5.90  51.5  80.1  3.71  0.50
 1 12  12  3.75  4.57  3.08  0.00 201.4 159.5   0.0  3.60  31.5  50.9  2.96  0.50
 1 12  12  4.00  4.72  0.00  2.34 201.4   0.0 100.7  4.49  36.2  64.9  2.27  0.00
 1 12  12  4.25  4.98  3.72  2.34 213.2 178.4  99.8  4.42  32.0  48.7  2.60  0.50
 1 12  12  4.50  5.32  3.32  2.34 223.6 159.6 100.4  6.91  46.3  68.5  4.78  0.50
 1 12  12  4.75  5.46  3.56  2.34 218.3 168.5 101.1  5.53  33.5  62.8  1.85  0.50
