mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 28  28  0.00  3.20  0.00  0.00 251.4   0.0   0.0  1.37  25.0  44.0  2.80  0.00
 1 28  28  0.25  3.52  0.00  0.00 239.7   0.0   0.0  1.60  24.1  40.2  3.35  0.00
 1 28  28  0.50  3.84  0.00  0.00 236.7   0.0   0.0  2.10  26.3  46.2  2.71  0.00
 1 28  28  0.75  4.16  0.00  0.00 229.8   0.0   0.0  2.91  31.1  53.2  3.00  0.00
 1 28  28  1.00  4.40  0.00  0.00 223.8   0.0   0.0  3.18  30.0  52.8  2.62  0.00
 1 28  28  1.25  4.82  0.00  0.00 227.8   0.0   0.0  3.93  31.0  51.3  3.12  0.00
 1 28  28  1.50  5.13  0.00  0.00 208.9   0.0   0.0  2.89  18.9  33.8  2.13  0.00
 1 28  28  1.75  5.46  2.68  0.00 205.2 171.2   0.0  3.29  19.8  31.7  3.16  0.68
 1 28  28  2.00  4.96  0.00  1.94 200.9   0.0 106.2  3.40  24.0  45.5  1.89  0.00
 1 28  28  2.25  4.82  0.00  2.02 200.1   0.0 104.4  3.48  26.3  46.0  2.39  0.00
 1 28  28  2.50  5.05  3.16  2.10 206.6 166.5 107.4  3.73  26.1  45.7  2.17  0.50
 1 28  28  2.75  4.50  3.08  2.18 194.8 154.4 101.3  3.39  30.5  51.6  2.44  0.50
 1 28  28  3.00  4.82  0.00  2.26 207.8   0.0 102.4  4.45  34.1  64.3  1.98  0.00
 1 28  28  3.60  4.98  3.40  2.34 216.7 173.3 101.9  4.50  32.6  58.8  2.07  0.50
 1 28  28  3.75  5.06  3.24  2.42 206.3 158.5 103.6  4.60  32.6  56.5  2.22  0.51
 1 28  28  4.00  5.08  3.40  2.42 221.0 153.2  99.7  6.78  49.9  77.9  3.84  0.50
 1 28  28  4.25  4.98  3.48  2.50 204.4 159.2 105.6  4.50  32.7  64.4  1.64  0.50
 1 28  28  4.50  5.16  0.00  2.50 223.2   0.0 104.1  5.49  36.2  74.6  1.59  0.00
 1 28  28  4.75  5.22  3.48  2.50 201.8 162.7 101.7  4.19  27.0  49.9  1.69  0.50
 1 28  28  5.00  5.08  3.48  2.50 205.9 157.6 102.1  5.16  37.0  60.2  2.72  0.50
 1 28  28  5.25  5.40  3.64  2.50 209.7 161.2 100.5  5.39  33.3  57.8  1.93  1.00
 1 28  28  5.50  5.30  3.32  2.50 211.7 176.8 100.3  4.20  26.2  37.2  3.33  0.50
 1 28  28  5.75  5.12  0.00  2.50 216.6   0.0 101.9  6.84  48.5  97.3  1.99  0.00
 1 28  28  6.00  5.22  3.48  2.42 203.1 158.4 100.8  4.66  30.9  54.2  2.03  0.51
 1 28  28  6.25  5.16  3.40  2.42 200.8 158.1 101.0  4.54  31.0  51.6  2.48  0.50
 1 28  28  6.50  5.08  3.38  2.42 215.8 154.7 102.6  5.93  43.0  78.7  2.21  0.50
 1 28  28  6.75  4.96  0.00  2.42 226.4   0.0 101.6  6.93  52.5  96.5  2.32  0.00
 1 28  28  7.00  5.30  3.43  2.34 214.4 164.5 103.0  5.24  33.8  61.0  2.01  0.50
 1 28  28  7.25  5.46  3.32  2.34 208.2 161.9 100.7  4.82  29.1  51.2  2.12  0.50
 1 28  28  7.50  5.12  0.00  2.26 203.1   0.0 106.6  4.08  26.9  60.7  1.25  0.00
 1 28  28  7.75  5.06  3.00  2.18 201.7 161.9 100.9  3.44  23.5  43.1  1.86  0.50
 1 28  28  8.00  4.80  0.00  2.18 211.8   0.0 107.5  4.61  36.0  65.1  2.17  0.00
 1 28  28  8.25  4.48  0.00  2.10 191.4   0.0 108.0  3.06  26.3  54.1  1.68  0.00
 1 28  28  8.50  4.32  0.00  1.94 196.0   0.0 103.8  3.10  29.2  58.7  1.76  0.00
 1 28  28  8.75  4.16  0.00  1.86 193.4   0.0 109.9  2.68  27.1  49.9  2.28  0.00
 1 28  28  9.00  4.00  0.00  0.00 212.6   0.0   0.0  2.84  31.1  64.1  1.77  0.00
 1 28  28  9.25  4.00  0.00  0.00 214.1   0.0   0.0  2.90  32.7  59.2  2.42  0.00
 1 28  28  9.50  3.92  0.00  0.00 217.3   0.0   0.0  2.45  28.4  54.3  2.06  0.00
 1 28  28  9.75  3.93  0.00  0.00 227.3   0.0   0.0  2.47  29.2  50.0  3.12  0.00
 1 28  28 10.00  4.08  0.00  0.00 242.1   0.0   0.0  2.88  32.6  55.2  3.21  0.00
 1 28  28 10.25  4.16  0.00  0.00 227.5   0.0   0.0  2.01  21.7  38.8  2.59  0.00
 1 28  28 10.50  4.00  0.00  0.00 233.2   0.0   0.0  2.77  34.3  49.6  6.00  0.00
 1 28  28 10.75  3.52  0.00  0.00 260.8   0.0   0.0  2.82  44.1  79.2  2.63  0.00
 1 28  28 11.00  3.04  0.00  0.00 232.8   0.0   0.0  1.56  32.5  58.2  2.66  0.00
 1 28  28 11.25  2.64  0.00  0.00 256.2   0.0   0.0  1.40  38.8  69.7  2.63  0.00
 1 28  28 11.50  2.64  0.00  0.00 269.8   0.0   0.0  1.18  32.5  58.9  2.52  0.00
 1 28  28 11.75  2.64  0.00  0.00 270.4   0.0   0.0  1.20  33.9  49.6  6.00  0.00
 1 28  28 12.00  2.64  0.00  0.00 277.0   0.0   0.0  1.27  35.0  63.4  2.52  0.00
 1 28  28 12.25  2.56  0.00  0.00 275.7   0.0   0.0  1.18  34.7  62.9  2.54  0.00
 1 28  28 12.50  2.64  0.00  0.00 267.1   0.0   0.0  1.37  38.0  68.6  2.57  0.00
 1 28  28 12.75  2.56  0.00  0.00 266.5   0.0   0.0  1.14  33.4  60.6  2.52  0.00
 1 28  28 13.25  2.88  0.00  0.00 299.3   0.0   0.0  1.93  45.2  81.9  2.52  0.00
 1 28  28 13.50  2.96  0.00  0.00 298.1   0.0   0.0  1.95  43.0  78.3  2.48  0.00
 1 28  28 13.75  3.20  0.00  0.00 269.3   0.0   0.0  1.24  23.3  40.7  2.83  0.00
 1 28  28 14.00  3.52  0.00  0.00 264.0   0.0   0.0  1.55  24.1  41.8  2.96  0.00
 1 28  28 14.25  3.60  0.00  0.00 258.6   0.0   0.0  1.76  26.2  46.0  2.82  0.00
 1 28  28 14.50  3.76  0.00  0.00 260.0   0.0   0.0  1.97  27.2  45.4  3.50  0.00
 1 28  28 14.75  3.68  0.00  0.00 256.5   0.0   0.0  1.97  28.4  48.0  3.36  0.00
 1 28  28 15.00  3.44  0.00  0.00 260.8   0.0   0.0  1.75  28.8  49.1  3.22  0.00
 1 28  28 15.25  3.52  0.00  0.00 268.5   0.0   0.0  1.90  29.7  51.4  3.01  0.00
 1 28  28 15.50  3.84  0.00  0.00 276.4   0.0   0.0  2.06  27.2  46.0  3.24  0.00
 1 28  28 15.75  3.84  0.00  0.00 256.9   0.0   0.0  1.77  23.2  41.0  2.72  0.00
 1 28  28 16.00  3.76  0.00  0.00 250.3   0.0   0.0  1.73  23.7  41.3  2.88  0.00
 1 28  28 16.25  4.16  0.00  0.00 259.0   0.0   0.0  2.13  23.7  42.9  2.51  0.00
 1 28  28 16.50  3.76  0.00  0.00 251.7   0.0   0.0  1.67  22.9  39.1  3.11  0.00
 1 28  28 16.75  3.76  0.00  0.00 260.0   0.0   0.0  1.67  22.7  41.2  2.48  0.00
 1 28  28 17.00  3.76  0.00  0.00 262.9   0.0   0.0  1.75  23.9  40.7  3.18  0.00
 1 28  28 17.25  3.76  0.00  0.00 254.0   0.0   0.0  1.72  23.7  40.0  3.28  0.00
 1 28  28 17.50  3.52  0.00  0.00 266.4   0.0   0.0  2.28  36.7  54.3  6.00  0.00
 1 28  28 17.75  3.28  0.00  0.00 247.4   0.0   0.0  1.28  23.3  37.5  4.09  0.00
 1 28  28 18.00  3.36  0.00  0.00 244.5   0.0   0.0  1.28  21.7  38.8  2.59  0.00
 1 28  28 18.25  3.68  0.00  0.00 243.0   0.0   0.0  1.68  24.1  41.5  3.05  0.00
 1 28  28 18.50  3.76  0.00  0.00 237.4   0.0   0.0  1.74  24.0  40.4  3.41  0.00
 1 28  28 18.75  3.68  0.00  0.00 239.5   0.0   0.0  1.77  25.5  43.5  3.20  0.00
 1 28  28 19.00  3.76  0.00  0.00 264.1   0.0   0.0  2.36  32.5  57.0  2.86  0.00
 1 28  28 19.25  3.84  0.00  0.00 273.9   0.0   0.0  2.25  29.6  51.5  2.94  0.00
 1 28  28 19.50  3.92  0.00  0.00 273.0   0.0   0.0  1.99  24.8  46.6  2.23  0.00
 1 28  28 19.75  4.08  0.00  0.00 260.4   0.0   0.0  1.83  21.4  34.5  3.94  0.00
 1 28  28 20.00  4.00  0.00  0.00 261.5   0.0   0.0  1.95  23.7  38.6  3.88  0.00
 1 28  28 20.25  4.16  0.00  0.00 258.5   0.0   0.0  2.05  22.7  41.7  2.37  0.00
 1 28  28 20.50  4.00  0.00  0.00 262.7   0.0   0.0  2.12  25.6  46.1  2.55  0.00
 1 28  28 20.75  3.28  0.00  0.00 259.7   0.0   0.0  1.41  25.4  43.2  3.22  0.00
 1 28  28 21.00  3.76  0.00  0.00 285.8   0.0   0.0  2.31  31.8  54.1  3.24  0.00
 1 28  28 21.25  3.84  0.00  0.00 284.6   0.0   0.0  2.45  32.6  52.8  4.04  0.00
 1 28  28 21.50  3.84  0.00  0.00 272.8   0.0   0.0  2.07  27.2  48.1  2.72  0.00
 1 28  28 21.75  4.00  0.00  0.00 270.8   0.0   0.0  2.42  29.4  51.6  2.85  0.00
 1 28  28 22.00  4.00  0.00  0.00 271.0   0.0   0.0  2.27  27.6  47.9  2.96  0.00
 1 28  28 22.25  4.16  0.00  0.00 279.4   0.0   0.0  2.87  32.4  54.3  3.46  0.00
