mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  2   2  0.00  3.20  0.00  0.00 255.8   0.0   0.0  2.65  50.4  89.8  2.79  0.00
 1  2   2  0.25  3.12  0.00  0.00 227.6   0.0   0.0  1.39  27.6  40.4  6.00  0.00
 1  2   2  0.50  2.88  0.00  0.00 211.1   0.0   0.0  1.23  27.9  43.4  4.39  0.00
 1  2   2  0.75  3.05  0.00  0.00 233.5   0.0   0.0  2.11  43.0  71.5  3.17  0.00
 1  2   2  1.00  3.44  0.00  0.00 212.5   0.0   0.0  1.39  21.1  30.4  6.00  0.00
 1  2   2  1.25  3.68  0.00  0.00 249.6   0.0   0.0  4.26  60.6 120.1  2.32  0.00
 1  2   2  1.50  4.16  0.00  0.00 202.3   0.0   0.0  2.12  21.7  31.8  5.59  0.00
 1  2   2  1.75  3.85  0.00  0.00 195.9   0.0   0.0  2.16  25.8  44.4  2.62  0.00
 1  2   2  2.00  4.56  0.00  0.00 235.2   0.0   0.0  5.72  52.5  77.6  6.00  0.00
 1  2   2  2.25  4.64  0.00  1.78 210.6   0.0 105.7  3.65  30.4  52.9  2.47  0.00
 1  2   2  2.50  5.28  0.00  1.94 223.8   0.0 101.9  6.09  40.0  93.8  1.42  0.00
 1  2   2  2.75  5.44  0.00  2.02 223.8   0.0  99.1  5.87  35.6  74.4  1.59  0.00
 1  2   2  3.00  5.68  3.32  2.10 214.9 174.3  99.1  4.75  26.4  41.8  2.81  0.60
 1  2   2  3.25  5.61  3.00  2.18 196.7 151.8  98.1  4.41  25.6  44.9  2.23  0.54
 1  2   2  3.50  5.69  0.00  2.18 240.6   0.0 101.0  8.40  48.0 101.8  1.69  0.00
 1  2   2  3.75  5.76  3.32  2.26 221.7 169.1 101.0  5.49  29.4  53.7  1.84  0.69
 1  2   2  4.00  6.32  3.64  2.26 219.6 188.1 101.2  4.63  19.8  31.7  2.37  0.50
 1  2   2  4.25  6.08  3.48  2.34 205.6 163.3 101.5  5.32  25.8  43.5  2.37  0.60
 1  2   2  4.50  5.61  3.32  2.34 207.1 165.5 105.9  4.70  26.9  44.7  2.54  0.50
 1  2   2  4.75  5.04  0.00  2.34 209.6   0.0 102.6  4.87  34.1  61.6  2.18  0.00
 1  2   2  5.00  5.13  0.00  2.34 214.0   0.0 100.7  5.78  40.1  75.9  2.04  0.00
 1  2   2  5.25  5.30  3.64  2.34 217.9 159.7 101.4  6.65  44.9  71.5  3.24  0.50
 1  2   2  5.50  4.81  3.48  2.34 200.1 163.8 106.7  4.08  32.6  46.8  4.10  0.50
 1  2   2  5.75  5.16  3.48  2.34 212.5 155.2 102.8  5.95  42.3  73.0  2.80  0.50
 1  2   2  6.00  5.45  3.24  2.34 208.8 154.8 101.6  5.22  32.1  56.5  2.19  0.60
 1  2   2  6.25  5.36  0.00  2.26 204.6   0.0 103.0  5.50  35.2  56.2  3.32  0.00
 1  2   2  6.50  4.81  0.00  2.26 197.7   0.0 101.3  4.39  34.3  62.5  2.25  0.00
 1  2   2  6.75  4.80  0.00  0.00 212.1   0.0   0.0  4.68  36.5  69.9  2.02  0.00
 1  2   2  7.00  4.97  0.00  2.10 210.2   0.0 103.1  5.06  37.7  60.3  3.45  0.00
 1  2   2  7.25  5.44  0.00  2.02 230.5   0.0  99.5  5.59  33.1  66.0  1.62  0.00
 1  2   2  7.50  5.44  0.00  2.02 206.2   0.0 105.1  4.18  24.9  43.5  2.25  0.00
 1  2   2  7.75  5.04  0.00  1.94 222.0   0.0 108.1  4.87  34.6  62.8  2.26  0.00
 1  2   2  8.00  5.21  0.00  1.86 221.7   0.0 105.4  5.01  33.6  57.9  2.63  0.00
 1  2   2  8.25  5.28  0.00  1.70 209.7   0.0 105.0  3.60  22.8  40.7  2.12  0.00
 1  2   2  8.50  4.40  0.00  1.62 202.1   0.0 106.2  2.78  25.5  42.6  3.06  0.00
 1  2   2  8.75  4.24  0.00  1.54 224.3   0.0 108.7  3.26  32.7  55.9  2.98  0.00
 1  2   2  9.00  3.84  0.00  0.00 221.4   0.0   0.0  2.41  30.1  43.7  6.00  0.00
 1  2   2  9.25  3.84  0.00  0.00 243.0   0.0   0.0  3.41  44.1  76.3  3.11  0.00
 1  2   2  9.50  3.36  0.00  0.00 254.0   0.0   0.0  2.69  45.7  78.2  3.31  0.00
 1  2   2  9.75  2.64  0.00  0.00 226.5   0.0   0.0  1.38  37.3  63.8  3.29  0.00
 1  2   2 10.00  2.56  0.00  0.00 249.9   0.0   0.0  1.57  46.1  79.7  3.17  0.00
 1  2   2 10.25  2.56  0.00  0.00 254.4   0.0   0.0  1.35  39.8  69.6  2.96  0.00
 1  2   2 10.50  2.08  0.00  0.00 275.2   0.0   0.0  1.29  58.0 104.6  2.70  0.00
 1  2   2 10.75  1.92  0.00  0.00 282.9   0.0   0.0  1.15  60.8 113.5  2.44  0.00
 1  2   2 11.00  1.92  0.00  0.00 312.4   0.0   0.0  1.20  63.0 113.2  2.68  0.00
 1  2   2 11.25  1.84  0.00  0.00 318.9   0.0   0.0  1.08  61.8 110.1  2.75  0.00
 1  2   2 11.50  2.00  0.00  0.00 329.3   0.0   0.0  1.26  61.0 110.3  2.58  0.00
 1  2   2 11.75  2.16  0.00  0.00 314.0   0.0   0.0  1.28  53.1  95.0  2.66  0.00
 1  2   2 12.00  2.32  0.00  0.00 305.6   0.0   0.0  1.35  48.4  86.8  2.66  0.00
 1  2   2 12.25  2.32  0.00  0.00 291.9   0.0   0.0  1.37  49.4  88.2  2.69  0.00
 1  2   2 12.50  2.40  0.00  0.00 291.3   0.0   0.0  1.68  56.8 102.3  2.63  0.00
 1  2   2 13.00  2.48  0.00  0.00 289.9   0.0   0.0  1.57  49.5  88.6  2.66  0.00
 1  2   2 13.25  2.48  0.00  0.00 270.2   0.0   0.0  1.47  46.5  83.0  2.72  0.00
 1  2   2 13.50  2.48  0.00  0.00 275.4   0.0   0.0  1.59  50.3  90.0  2.66  0.00
 1  2   2 13.75  2.40  0.00  0.00 287.7   0.0   0.0  1.46  49.3  88.0  2.70  0.00
 1  2   2 14.00  2.40  0.00  0.00 302.3   0.0   0.0  1.50  50.5  90.6  2.63  0.00
 1  2   2 14.25  2.40  0.00  0.00 312.3   0.0   0.0  1.51  50.9  91.3  2.63  0.00
 1  2   2 14.50  2.48  0.00  0.00 304.7   0.0   0.0  1.57  49.3  88.6  2.63  0.00
 1  2   2 14.75  2.48  0.00  0.00 311.9   0.0   0.0  1.77  56.1 100.6  2.64  0.00
 1  2   2 15.00  2.56  0.00  0.00 314.3   0.0   0.0  1.87  55.3  99.5  2.61  0.00
