mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3  2  61  0.00  3.92  0.00  0.00 245.7   0.0   0.0  4.13  50.9  80.5  4.40  0.00
 3  2  61  0.25  4.32  0.00  1.54 213.6   0.0 111.5  2.65  25.1  40.5  3.50  0.00
 3  2  61  0.50  4.88  0.00  1.70 206.7   0.0 107.7  3.14  22.9  45.2  1.71  0.00
 3  2  61  0.75  4.88  0.00  1.86 199.5   0.0 108.1  3.72  28.3  46.0  3.43  0.00
 3  2  61  1.00  4.89  3.00  1.94 211.7 166.4 107.3  4.04  31.1  49.1  3.31  0.50
 3  2  61  1.25  5.13  3.32  2.10 209.3 171.9 106.3  4.43  31.3  41.9  5.89  0.50
 3  2  61  1.50  5.05  3.22  2.18 208.4 171.6 105.6  4.05  29.1  41.0  4.83  0.50
 3  2  61  1.75  5.05  3.40  2.26 211.8 164.0 102.8  4.94  35.8  57.9  2.94  0.50
 3  2  61  2.00  5.76  3.48  2.34 216.9 168.2 105.2  5.73  31.5  53.6  2.46  0.50
 3  2  61  2.25  5.85  3.56  2.42 201.4 163.8 104.1  4.86  25.6  39.6  2.99  0.50
 3  2  61  2.50  5.45  3.56  2.50 204.4 154.1 103.6  5.82  36.5  57.7  3.03  0.53
 3  2  61  2.75  5.68  3.64  2.58 238.6 152.8 102.9  9.64  56.7 119.7  1.71  0.10
 3  2  61  3.00  5.85  3.76  2.58 210.7 159.3 102.1  6.09  32.1  57.9  1.90  0.70
 3  2  61  3.25  5.68  3.72  2.66 204.8 156.4 103.4  5.90  33.3  55.2  2.38  0.66
 3  2  61  3.50  5.69  3.88  2.66 203.8 157.8  99.1  5.81  32.4  57.2  1.83  0.67
 3  2  61  3.75  6.08  3.80  2.66 236.9 153.9 104.6 10.25  52.1 113.0  1.59  0.00
 3  2  61  4.00  6.49  3.96  2.66 222.1 163.6 101.2  8.01  34.3  58.0  2.09  1.09
 3  2  61  4.25  6.40  3.96  2.66 209.8 169.0 101.4  6.31  27.4  42.2  2.51  1.00
 3  2  61  4.50  6.01  3.96  2.74 207.8 160.0 102.4  6.87  35.0  54.5  2.76  0.68
 3  2  61  4.75  5.69  3.86  2.74 204.5 154.6  99.9  6.34  36.0  60.3  2.29  0.58
 3  2  61  5.00  5.69  3.96  2.74 207.1 157.8 102.6  6.67  38.2  62.2  2.46  0.57
 3  2  61  5.25  6.00  3.96  2.74 244.0 156.7 103.8 11.05  58.1 125.3  1.61  0.00
 3  2  61  5.50  6.00  4.04  2.74 215.0 159.2 102.9  7.64  39.0  68.2  2.05  0.68
 3  2  61  5.75  5.86  3.96  2.74 216.9 166.3  99.4  7.51  40.7  58.8  3.70  0.50
 3  2  61  6.00  5.40  3.80  2.74 224.1 151.3 100.9  8.71  57.5  91.5  3.37  0.50
 3  2  61  6.25  5.62  3.80  2.74 223.5 152.4 101.9  8.59  51.6  87.6  2.59  0.50
 3  2  61  6.50  5.70  3.88  2.66 216.2 164.0 101.0  6.99  39.8  63.1  2.60  0.60
 3  2  61  6.75  5.54  3.86  2.66 213.5 167.9 101.8  6.39  38.5  54.7  3.75  0.50
 3  2  61  7.00  5.30  3.72  2.66 226.7 158.9 104.5  7.93  53.8  85.6  3.45  0.50
 3  2  61  7.25  5.54  3.72  2.58 221.5 154.5 101.8  7.54  46.0  85.9  2.04  0.50
 3  2  61  7.50  5.46  3.56  2.58 210.5 155.0 104.4  6.27  39.1  63.9  2.64  0.66
 3  2  61  7.75  5.37  3.54  2.50 213.6 158.6 103.5  6.16  39.7  66.0  2.67  0.50
 3  2  61  8.00  5.08  3.32  2.50 237.4 151.6 103.1  8.49  63.6  96.2  4.85  0.50
 3  2  61  8.25  5.06  3.48  2.42 218.9 159.6 104.4  5.95  43.3  79.3  2.12  0.50
 3  2  61  8.50  4.97  3.24  2.34 212.7 166.1 108.6  4.51  33.1  55.0  2.57  0.50
 3  2  61  8.75  4.57  0.00  2.26 206.1   0.0 104.1  4.10  35.1  61.1  2.37  0.00
