mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 28  59  0.00  3.37  0.00  1.30 222.7   0.0 101.2  2.61  42.8  69.7  3.72  0.00
 2 28  59  0.25  3.93  0.00  1.54 216.9   0.0 103.3  2.95  34.3  64.9  2.03  0.00
 2 28  59  0.50  4.32  0.00  0.00 226.2   0.0   0.0  3.85  37.7  64.7  2.67  0.00
 2 28  59  0.75  4.40  2.44  1.86 212.0 151.2 104.0  3.69  35.2  64.0  2.24  0.41
 2 28  59  1.00  4.89  2.88  1.94 212.8 164.3 109.3  4.00  30.8  52.8  2.57  0.50
 2 28  59  1.25  4.82  3.00  2.02 209.3 165.3 104.5  3.98  31.5  48.5  3.45  0.50
 2 28  59  1.50  4.80  3.24  2.10 212.2 163.0 104.5  4.27  33.8  71.9  1.58  0.50
 2 28  59  1.75  5.06  3.32  2.26 211.4 156.6 101.3  5.43  39.7  64.2  2.94  0.50
 2 28  59  2.00  5.21  3.32  2.34 198.8 154.4 103.0  4.56  30.8  48.4  2.87  0.66
 2 28  59  2.25  5.06  3.46  2.42 232.1 152.2 104.6  7.89  59.3  98.7  3.37  0.50
 2 28  59  2.50  5.45  3.80  2.42 216.3 170.3 106.2  5.81  35.6  58.3  2.26  0.60
 2 28  59  2.75  5.61  3.80  2.50 210.5 161.5 102.5  6.36  37.5  60.0  2.77  0.52
 2 28  59  3.00  5.64  3.80  2.50 226.4 163.6 102.8  8.36  50.1  73.8  3.96  0.50
 2 28  59  3.25  5.69  3.80  2.58 215.8 160.9 102.0  7.07  40.8  66.3  2.75  0.50
 2 28  59  3.50  6.00  3.88  2.58 214.9 161.4 101.5  7.09  36.1  61.8  2.22  0.60
 2 28  59  3.75  5.93  3.80  2.66 208.1 157.1 101.8  6.58  34.4  57.7  2.34  0.60
 2 28  59  4.00  6.40  3.96  2.66 213.4 163.1 102.6  7.18  31.7  54.3  2.15  0.70
 2 28  59  4.25  6.09  3.88  2.66 204.3 161.8 103.0  6.07  29.6  46.4  2.66  0.69
 2 28  59  4.50  5.68  3.88  2.66 198.2 155.6 100.8  5.70  32.3  52.8  2.38  0.56
 2 28  59  4.75  5.92  3.88  2.74 226.8 154.8 103.1  9.11  48.9 102.2  1.68  0.50
 2 28  59  5.00  6.01  3.88  2.74 213.3 152.7 101.7  7.61  38.9  70.0  2.05  0.60
 2 28  59  5.25  5.85  3.80  2.74 217.2 148.9 101.0  8.33  45.8  84.2  2.10  0.50
 2 28  59  5.50  6.09  3.96  2.74 217.2 155.6 103.3  8.37  42.1  72.9  2.31  0.57
 2 28  59  5.75  6.49  3.96  2.74 219.7 159.8 102.3  8.36  36.3  65.1  2.01  0.70
 2 28  59  6.00  6.16  3.88  2.74 206.4 157.6 102.6  6.79  32.5  54.0  2.30  1.00
 2 28  59  6.25  5.93  3.88  2.74 208.5 159.8 103.9  6.54  34.0  56.9  2.32  0.57
 2 28  59  6.50  5.69  3.88  2.66 204.2 157.8 100.7  6.17  35.0  59.1  2.30  0.50
 2 28  59  6.75  5.48  3.62  2.66 219.6 152.5 104.9  7.84  49.3  77.4  3.33  0.50
 2 28  59  7.00  5.38  3.72  2.66 209.3 156.4 103.6  6.35  41.0  65.7  2.85  0.50
 2 28  59  7.25  5.54  3.88  2.58 215.4 162.6 101.6  6.82  41.4  68.4  2.54  0.50
 2 28  59  7.50  5.53  3.64  2.58 208.9 158.8 103.1  5.98  36.0  59.5  2.50  0.54
 2 28  59  7.75  5.45  3.48  2.50 212.7 158.2 102.9  5.97  37.1  63.7  2.38  0.50
 2 28  59  8.00  5.21  3.40  2.42 217.4 156.8 102.9  6.06  41.6  79.2  1.99  0.50
 2 28  59  8.25  5.13  3.40  2.42 213.3 163.8 106.2  5.21  36.4  59.1  2.78  0.50
 2 28  59  8.50  5.22  3.00  2.34 232.8 157.2 106.5  6.95  48.1  80.7  2.98  0.50
 2 28  59  8.75  5.13  0.00  2.26 217.0   0.0 103.3  5.26  35.9  68.6  1.92  0.00
 2 28  59  9.00  5.21  0.00  2.18 220.9   0.0 105.0  5.05  33.0  64.5  1.80  0.00
 2 28  59  9.25  5.20  0.00  2.10 216.0   0.0 105.8  4.56  29.8  54.7  2.00  0.00
 2 28  59  9.50  4.98  0.00  1.94 217.6   0.0 105.4  4.65  34.1  57.5  2.74  0.00
 2 28  59  9.75  5.13  0.00  1.86 220.0   0.0 107.1  4.60  31.6  54.8  2.51  0.00
 2 28  59 10.00  4.89  0.00  1.70 220.8   0.0 104.5  4.15  31.6  53.8  2.85  0.00
 2 28  59 10.25  4.49  0.00  0.00 224.7   0.0   0.0  3.80  35.0  52.2  5.06  0.00
 2 28  59 10.50  4.48  0.00  0.00 223.1   0.0   0.0  3.28  30.1  49.5  3.31  0.00
 2 28  59 10.75  4.32  0.00  0.00 219.8   0.0   0.0  2.43  23.9  39.0  3.71  0.00
 2 28  59 11.00  4.00  0.00  0.00 251.2   0.0   0.0  3.79  45.6  79.7  2.98  0.00
 2 28  59 11.25  3.44  0.00  0.00 261.6   0.0   0.0  2.95  48.1  84.7  2.88  0.00
 2 28  59 11.50  3.20  0.00  0.00 257.2   0.0   0.0  2.32  43.7  77.7  2.76  0.00
 2 28  59 11.75  3.04  0.00  0.00 291.0   0.0   0.0  2.62  55.2  99.5  2.60  0.00
 2 28  59 12.00  3.04  0.00  0.00 297.0   0.0   0.0  2.26  47.4  86.0  2.53  0.00
 2 28  59 12.25  3.20  0.00  0.00 298.1   0.0   0.0  2.34  44.2  80.6  2.45  0.00
 2 28  59 12.50  3.36  0.00  0.00 289.8   0.0   0.0  2.36  40.5  74.2  2.41  0.00
 2 28  59 12.75  3.44  0.00  0.00 287.7   0.0   0.0  2.64  43.3  79.1  2.45  0.00
 2 28  59 13.00  3.44  0.00  0.00 280.1   0.0   0.0  2.58  42.3  77.2  2.45  0.00
 2 28  59 13.25  3.28  0.00  0.00 294.5   0.0   0.0  2.84  51.3  93.2  2.50  0.00
 2 28  59 13.50  3.36  0.00  0.00 279.1   0.0   0.0  2.28  39.0  71.4  2.42  0.00
 2 28  59 13.75  3.28  0.00  0.00 273.7   0.0   0.0  2.16  38.9  71.1  2.45  0.00
 2 28  59 14.00  3.20  0.00  0.00 277.4   0.0   0.0  2.15  40.6  74.1  2.45  0.00
 2 28  59 14.25  3.12  0.00  0.00 284.1   0.0   0.0  2.07  41.2  75.3  2.44  0.00
 2 28  59 14.50  3.20  0.00  0.00 294.4   0.0   0.0  2.24  42.3  77.3  2.44  0.00
 2 28  59 14.75  3.36  0.00  0.00 295.2   0.0   0.0  2.63  45.1  82.4  2.44  0.00
 2 28  59 15.00  3.44  0.00  0.00 275.3   0.0   0.0  2.24  36.7  67.2  2.41  0.00
