mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 27  87  0.00  4.02  2.60  1.94 227.6 154.2 103.4  4.39  51.5  84.9  3.11  0.50
 3 27  87  0.25  3.96  3.08  2.10 227.0 163.0 104.1  4.69  57.3  96.4  3.07  0.50
 3 27  87  0.50  4.12  3.54  2.18 249.0 188.4 107.1  6.18  69.9 118.3  2.45  0.50
 3 27  87  0.75  4.44  3.38  2.34 248.1 172.1 109.5  6.68  64.3 109.7  2.42  0.50
 3 27  87  1.00  4.58  3.24  2.42 227.1 163.8 105.7  5.32  46.8  82.3  1.99  1.00
 3 27  87  1.25  4.82  3.24  2.50 240.1 160.4 106.8  6.81  54.8 100.6  2.07  0.59
 3 27  87  1.50  4.90  3.48  2.58 226.8 167.0 104.4  6.00  46.1  78.0  2.21  0.57
 3 27  87  1.75  4.82  3.80  2.58 237.2 174.4 102.1  7.18  58.4 110.2  1.95  0.50
 3 27  87  2.00  4.68  3.96  2.66 249.5 184.5 102.1  8.46  74.2 131.9  2.07  0.50
 3 27  87  2.25  5.08  4.12  2.74 250.7 183.9 102.7  9.34  69.1 114.4  2.41  0.50
 3 27  87  2.50  5.64  4.12  2.74 253.8 181.5 102.6 10.27  60.6  99.2  2.33  0.67
 3 27  87  2.75  5.86  4.12  2.82 232.0 175.6 105.4  8.25  44.1  70.3  2.34  0.70
 3 27  87  3.00  6.09  4.20  2.82 233.9 175.4 103.1  8.90  44.0  78.5  1.88  0.56
 3 27  87  3.25  5.94  4.20  2.90 222.3 167.7 103.2  8.44  44.3  74.9  2.20  0.54
 3 27  87  3.50  5.53  4.12  2.90 236.4 167.5 103.2  8.86  54.2 113.5  1.56  0.50
 3 27  87  3.75  6.10  4.28  2.90 244.3 175.0 104.1 10.11  50.0  94.2  1.62  0.60
 3 27  87  4.00  6.25  4.26  2.90 235.8 169.4 101.1  9.91  46.8  83.5  1.89  0.60
 3 27  87  4.25  6.42  4.28  2.98 243.3 165.7 102.5 11.57  52.2  99.9  1.78  0.50
 3 27  87  4.50  6.44  4.36  2.98 242.3 170.1 101.8 11.19  49.8  91.4  1.80  0.68
 3 27  87  4.75  6.42  4.28  2.98 247.0 169.2  99.7 11.71  52.7  97.8  1.84  0.60
 3 27  87  5.00  6.58  4.36  2.98 249.5 171.9 101.8 12.14  51.9  94.4  1.89  0.70
 3 27  87  5.25  6.41  4.20  2.98 237.4 169.2 101.9 10.08  44.8  79.4  1.88  1.00
 3 27  87  5.50  6.58  4.36  2.98 261.5 173.7 100.3 13.75  59.2 114.0  1.77  0.50
 3 27  87  5.75  7.06  4.44  2.98 268.0 179.3 100.8 14.99  55.6 107.8  1.72  0.50
 3 27  87  6.00  7.46  4.28  2.98 264.9 173.3 103.2 14.87  48.9  95.5  1.62  1.00
 3 27  87  6.25  7.45  4.20  2.98 249.8 169.7 103.1 13.07  42.9  81.5  1.69  1.00
 3 27  87  6.50  7.64  4.10  2.90 260.3 169.0 101.9 16.05  51.4  88.4  2.34  1.00
 3 27  87  6.75  7.45  4.12  2.90 240.7 166.8 103.3 11.23  36.3  74.5  1.39  0.70
 3 27  87  7.00  7.05  3.96  2.90 238.9 163.5 102.1 11.39  42.2  78.4  1.89  0.60
 3 27  87  7.25  7.13  3.96  2.82 248.4 160.9 102.8 12.32  44.3  95.5  1.39  0.50
 3 27  87  7.50  7.06  4.12  2.82 239.9 163.6 101.1 12.05  44.8  80.8  2.06  0.68
 3 27  87  7.75  6.90  3.80  2.82 233.0 159.7 101.8 10.08  38.6  72.9  1.73  1.00
 3 27  87  8.00  7.08  3.88  2.74 264.6 160.1 101.2 16.20  61.5 108.2  2.41  0.52
 3 27  87  8.25  6.89  3.96  2.74 226.9 169.0 102.3  8.30  31.1  62.9  1.45  0.52
 3 27  87  8.50  6.32  3.64  2.66 217.4 158.4 104.2  7.03  31.5  63.2  1.52  0.60
 3 27  87  8.75  5.93  3.88  2.58 232.3 169.4 103.1  8.32  43.8  78.0  2.17  0.50
 3 27  87  9.00  5.86  3.72  2.50 247.9 167.6 103.1  9.93  54.6  97.8  2.34  0.50
 3 27  87  9.25  6.10  3.48  2.42 253.6 166.5 101.8 10.39  52.5  96.5  2.17  0.50
 3 27  87  9.50  6.25  3.40  2.34 240.7 182.7 106.7  6.97  32.0  59.9  1.86  0.50
 3 27  87  9.75  6.17  3.16  2.26 240.1 179.9 107.2  6.90  32.9  60.3  2.06  0.50
 3 27  87 10.00  6.25  3.08  2.18 239.2 170.7 109.8  7.71  36.6  66.3  2.18  0.50
 3 27  87 10.25  6.25  0.00  2.10 230.7   0.0 103.9  6.82  31.3  60.2  1.85  0.00
 3 27  87 10.50  6.02  0.00  1.94 234.3   0.0 107.0  7.21  36.7  63.5  2.68  0.00
 3 27  87 10.75  5.61  0.00  1.78 235.0   0.0 108.3  5.99  34.9  62.9  2.42  0.00
 3 27  87 11.00  5.22  0.00  1.62 252.9   0.0 108.8  6.14  42.1  69.6  3.35  0.00
 3 27  87 11.25  5.53  0.00  0.00 262.8   0.0   0.0  6.04  36.7  64.9  2.58  0.00
 3 27  87 11.50  5.53  0.00  0.00 251.6   0.0   0.0  5.04  30.8  55.6  2.46  0.00
 3 27  87 11.75  5.20  0.00  0.00 253.8   0.0   0.0  4.85  34.3  57.1  3.44  0.00
 3 27  87 12.00  4.96  0.00  0.00 274.1   0.0   0.0  5.04  39.5  68.4  2.95  0.00
 3 27  87 12.25  5.04  0.00  0.00 294.9   0.0   0.0  5.33  40.4  72.8  2.55  0.00
 3 27  87 12.50  5.12  0.00  0.00 294.8   0.0   0.0  4.92  36.2  64.2  2.67  0.00
 3 27  87 12.75  5.04  0.00  0.00 293.0   0.0   0.0  4.61  35.1  63.1  2.56  0.00
 3 27  87 13.00  4.96  0.00  0.00 293.2   0.0   0.0  4.27  33.6  60.5  2.58  0.00
 3 27  87 13.25  4.88  0.00  0.00 292.4   0.0   0.0  4.41  36.0  63.4  2.75  0.00
 3 27  87 13.50  4.80  0.00  0.00 295.4   0.0   0.0  4.39  37.1  65.2  2.79  0.00
 3 27  87 13.75  4.80  0.00  0.00 294.5   0.0   0.0  4.08  34.6  58.3  3.32  0.00
 3 27  87 14.00  4.72  0.00  0.00 293.7   0.0   0.0  4.02  35.1  60.4  3.02  0.00
 3 27  87 14.25  4.64  0.00  0.00 312.6   0.0   0.0  5.25  47.2  87.1  2.36  0.00
 3 27  87 14.50  4.40  0.00  0.00 312.4   0.0   0.0  4.76  47.6  87.8  2.36  0.00
 3 27  87 14.75  4.24  0.00  0.00 297.3   0.0   0.0  3.81  41.6  70.0  3.39  0.00
 3 27  87 15.00  4.16  0.00  0.00 293.0   0.0   0.0  3.17  35.5  63.1  2.67  0.00
 3 27  87 15.25  4.16  0.00  0.00 313.4   0.0   0.0  4.26  47.6  87.6  2.38  0.00
 3 27  87 15.50  4.00  0.00  0.00 293.3   0.0   0.0  2.73  33.2  56.6  3.16  0.00
 3 27  87 15.75  3.84  0.00  0.00 291.3   0.0   0.0  2.55  33.6  57.3  3.19  0.00
 3 27  87 16.00  3.76  0.00  0.00 318.4   0.0   0.0  3.68  50.4  92.4  2.40  0.00
 3 27  87 16.25  3.84  0.00  0.00 301.0   0.0   0.0  2.64  34.6  62.3  2.61  0.00
 3 27  87 16.50  3.76  0.00  0.00 304.3   0.0   0.0  2.75  38.0  63.7  3.41  0.00
 3 27  87 16.75  3.68  0.00  0.00 310.9   0.0   0.0  2.68  38.6  65.4  3.35  0.00
 3 27  87 17.00  3.84  0.00  0.00 305.9   0.0   0.0  2.77  36.5  62.6  3.09  0.00
 3 27  87 17.25  3.68  0.00  0.00 298.0   0.0   0.0  2.32  33.2  57.7  2.93  0.00
 3 27  87 17.50  3.28  0.00  0.00 298.4   0.0   0.0  1.72  30.7  54.7  2.65  0.00
 3 27  87 17.75  3.28  0.00  0.00 310.3   0.0   0.0  1.93  34.5  60.3  2.82  0.00
 3 27  87 18.00  3.28  0.00  0.00 312.2   0.0   0.0  1.83  32.2  60.9  2.17  0.00
 3 27  87 18.25  3.04  0.00  0.00 311.8   0.0   0.0  1.82  38.0  64.5  3.17  0.00
 3 27  87 18.50  3.04  0.00  0.00 317.3   0.0   0.0  2.39  51.7  75.1  6.00  0.00
 3 27  87 18.75  2.96  0.00  0.00 302.3   0.0   0.0  1.85  40.7  74.3  2.46  0.00
 3 27  87 19.00  2.72  0.00  0.00 273.7   0.0   0.0  1.03  26.5  48.0  2.52  0.00
 3 27  87 19.25  2.08  0.00  0.00 308.7   0.0   0.0  1.08  48.0  86.4  2.61  0.00
 3 27  87 19.50  2.00  0.00  0.00 308.3   0.0   0.0  0.64  29.1  57.8  1.80  0.00
 3 27  87 19.75  2.00  0.00  0.00 312.6   0.0   0.0  0.73  33.6  63.5  2.06  0.00
 3 27  87 20.00  2.24  0.00  0.00 327.7   0.0   0.0  1.48  58.0  86.2  6.00  0.00
 3 27  87 20.25  2.32  0.00  0.00 287.8   0.0   0.0  0.91  32.7  52.5  4.05  0.00
 3 27  87 20.50  2.40  0.00  0.00 312.9   0.0   0.0  1.28  42.5  76.5  2.57  0.00
 3 27  87 20.75  2.40  0.00  0.00 322.3   0.0   0.0  1.65  55.4 100.2  2.54  0.00
 3 27  87 21.00  2.48  0.00  0.00 307.7   0.0   0.0  1.31  41.1  68.6  3.35  0.00
 3 27  87 21.25  2.48  0.00  0.00 334.7   0.0   0.0  2.10  67.5  99.9  6.00  0.00
 3 27  87 21.50  2.56  0.00  0.00 295.7   0.0   0.0  1.29  37.5  62.8  3.24  0.00
 3 27  87 21.75  2.56  0.00  0.00 326.0   0.0   0.0  2.31  69.5 101.0  6.00  0.00
 3 27  87 22.00  2.58  0.00  0.00 322.0   0.0   0.0  1.64  46.3  75.3  3.58  0.00
 3 27  87 22.25  2.73  0.00  0.00 283.6   0.0   0.0  1.57  38.9  62.3  3.72  0.00
 3 27  87 22.50  2.80  0.00  0.00 285.1   0.0   0.0  2.07  48.1  89.1  2.19  0.00
 3 27  87 22.75  3.37  0.00  1.22 266.3   0.0 101.8  2.48  38.9  67.4  2.46  0.00
 3 27  87 23.00  3.60  0.00  1.38 237.2   0.0 104.9  2.42  32.9  52.9  3.20  0.00
 3 27  87 23.25  3.29  0.00  1.62 225.0   0.0 115.6  2.32  37.4  66.8  2.35  0.00
 3 27  87 23.50  3.53  0.00  1.78 223.4   0.0 107.9  2.93  41.8  73.9  2.51  0.00
 3 27  87 23.75  4.17  0.00  1.94 233.9   0.0 113.2  3.95  40.4  79.1  1.90  0.00
