mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 27  27  0.00  3.44  0.00  0.00 270.6   0.0   0.0  3.03  49.5  88.0  2.75  0.00
 1 27  27  0.25  3.52  0.00  0.00 277.1   0.0   0.0  3.29  51.3  90.2  2.90  0.00
 1 27  27  0.50  3.76  0.00  0.00 267.6   0.0   0.0  3.74  50.9  88.9  2.97  0.00
 1 27  27  0.75  3.92  0.00  0.00 261.2   0.0   0.0  4.47  56.6  79.5  6.00  0.00
 1 27  27  1.00  4.40  0.00  0.00 227.0   0.0   0.0  3.13  29.4  51.3  2.67  0.00
 1 27  27  1.25  4.64  0.00  0.00 221.2   0.0   0.0  3.50  29.6  48.2  3.20  0.00
 1 27  27  1.75  4.96  0.00  0.00 222.5   0.0   0.0  4.86  36.3  63.3  2.57  0.00
 1 27  27  2.00  5.28  0.00  0.00 217.5   0.0   0.0  4.25  26.9  48.2  2.13  0.00
 1 27  27  2.25  5.12  0.00  2.02 208.1   0.0 102.2  4.42  29.8  60.0  1.62  0.00
 1 27  27  2.50  4.89  3.00  2.10 221.9 159.1 101.7  5.38  42.2  71.6  2.82  0.50
 1 27  27  2.75  5.53  3.40  2.18 228.6 171.6 104.8  6.16  37.1  64.7  2.36  0.50
 1 27  27  3.00  5.37  3.32  2.26 209.7 164.2 101.5  4.91  31.0  49.8  2.77  0.55
 1 27  27  3.25  5.21  3.32  2.34 205.9 160.5 101.9  4.64  31.0  52.2  2.40  0.50
 1 27  27  3.50  5.06  3.32  2.34 213.5 161.6 102.3  5.19  37.5  60.8  2.80  0.50
 1 27  27  3.75  4.89  3.40  2.42 204.5 158.1 105.0  4.62  35.6  59.3  2.59  0.50
 1 27  27  4.00  4.92  3.48  2.42 208.6 158.1 100.6  5.30  41.0  64.2  3.13  0.50
 1 27  27  4.25  5.05  3.64  2.42 205.6 161.8 100.8  4.96  35.8  60.1  2.37  0.50
 1 27  27  4.50  4.74  3.48  2.50 197.3 154.1 102.7  4.40  36.2  59.6  2.63  0.50
 1 27  27  4.75  4.90  3.48  2.50 208.1 155.6 100.2  5.46  42.7  67.1  3.40  0.50
 1 27  27  5.00  4.98  3.48  2.50 200.5 155.7 100.4  4.81  35.9  56.0  3.03  0.50
 1 27  27  5.25  4.66  3.56  2.50 207.5 155.3 100.5  5.44  47.8  74.5  3.57  0.50
 1 27  27  5.50  4.90  3.64  2.50 216.2 160.3 100.7  6.06  47.7  79.2  2.85  0.50
 1 27  27  5.75  4.97  3.40  2.50 195.1 150.8  98.5  4.45  33.1  54.0  2.53  0.52
 1 27  27  6.00  4.74  3.48  2.50 202.9 150.0 100.0  5.26  44.3  70.8  3.10  0.50
 1 27  27  6.25  5.04  3.40  2.50 202.0 150.0 102.3  5.16  37.7  61.6  2.71  0.55
 1 27  27  6.50  4.97  3.24  2.42 205.7 148.0 101.1  5.40  41.2  67.8  2.98  0.50
 1 27  27  6.75  5.13  3.40  2.42 208.0 156.3 101.4  5.13  35.8  62.1  2.25  0.50
 1 27  27  7.00  5.13  3.38  2.42 221.1 172.7 108.0  5.26  36.5  56.8  3.16  0.50
 1 27  27  7.25  5.28  0.00  2.34 214.1   0.0 104.4  5.51  35.5  63.5  2.17  0.00
 1 27  27  7.50  4.97  3.16  2.26 204.6 156.4 104.8  4.43  33.0  55.4  2.64  0.50
 1 27  27  7.75  4.80  0.00  2.18 207.9   0.0 102.4  4.62  35.8  66.0  2.12  0.00
 1 27  27  8.00  4.72  0.00  2.10 205.1   0.0 104.8  4.18  33.6  64.4  1.90  0.00
 1 27  27  8.25  4.80  0.00  2.02 207.2   0.0 107.6  3.36  24.9  47.9  1.76  0.00
 1 27  27  8.50  4.56  0.00  1.94 204.3   0.0 106.7  3.17  26.4  50.0  1.88  0.00
 1 27  27  8.75  4.25  0.00  1.86 204.6   0.0 108.1  3.01  29.4  49.8  2.74  0.00
 1 27  27  9.00  4.09  0.00  0.00 213.2   0.0   0.0  2.86  30.4  50.8  2.97  0.00
 1 27  27  9.25  3.93  0.00  0.00 222.4   0.0   0.0  2.89  33.8  54.1  3.73  0.00
 1 27  27  9.50  3.92  0.00  0.00 217.0   0.0   0.0  2.49  29.2  49.7  2.91  0.00
 1 27  27  9.75  3.60  0.00  0.00 247.6   0.0   0.0  3.51  51.6  90.3  2.99  0.00
 1 27  27 10.00  3.60  0.00  0.00 245.3   0.0   0.0  2.34  33.8  56.4  3.52  0.00
 1 27  27 10.25  3.44  0.00  0.00 234.0   0.0   0.0  1.78  28.7  41.8  6.00  0.00
 1 27  27 10.50  3.04  0.00  0.00 264.5   0.0   0.0  2.34  49.0  85.9  2.93  0.00
 1 27  27 10.75  2.88  0.00  0.00 270.9   0.0   0.0  1.97  45.8  81.3  2.78  0.00
 1 27  27 11.00  2.80  0.00  0.00 271.9   0.0   0.0  1.99  49.3  87.5  2.78  0.00
 1 27  27 11.25  2.56  0.00  0.00 272.8   0.0   0.0  1.51  44.8  80.1  2.70  0.00
 1 27  27 11.50  2.56  0.00  0.00 262.5   0.0   0.0  1.40  41.6  74.6  2.64  0.00
 1 27  27 11.75  2.48  0.00  0.00 274.2   0.0   0.0  1.51  47.9  85.8  2.67  0.00
 1 27  27 12.00  2.32  0.00  0.00 287.6   0.0   0.0  1.41  50.8  90.8  2.70  0.00
 1 27  27 12.25  2.32  0.00  0.00 305.7   0.0   0.0  1.56  56.2 100.4  2.70  0.00
 1 27  27 12.50  2.32  0.00  0.00 308.6   0.0   0.0  1.51  54.5  97.6  2.65  0.00
 1 27  27 12.75  2.40  0.00  0.00 297.2   0.0   0.0  1.27  42.6  77.0  2.57  0.00
 1 27  27 13.00  2.48  0.00  0.00 294.6   0.0   0.0  1.48  46.4  83.6  2.60  0.00
 1 27  27 13.25  2.56  0.00  0.00 299.4   0.0   0.0  1.59  47.0  84.9  2.56  0.00
 1 27  27 13.50  2.80  0.00  0.00 300.4   0.0   0.0  2.06  50.9  92.0  2.55  0.00
 1 27  27 14.00  3.04  0.00  0.00 291.9   0.0   0.0  2.30  48.3  87.5  2.54  0.00
 1 27  27 14.25  3.28  0.00  0.00 306.9   0.0   0.0  2.36  42.3  77.4  2.43  0.00
 1 27  27 14.50  3.44  0.00  0.00 281.4   0.0   0.0  2.28  37.2  68.3  2.40  0.00
 1 27  27 14.75  3.36  0.00  0.00 283.7   0.0   0.0  2.59  44.4  81.0  2.47  0.00
 1 27  27 15.00  3.52  0.00  0.00 281.1   0.0   0.0  2.70  42.2  77.2  2.44  0.00
 1 27  27 15.25  3.60  0.00  0.00 271.5   0.0   0.0  2.54  38.0  69.6  2.42  0.00
 1 27  27 15.50  3.52  0.00  0.00 283.7   0.0   0.0  3.01  47.1  86.0  2.45  0.00
 1 27  27 15.75  3.44  0.00  0.00 284.7   0.0   0.0  2.54  41.6  75.9  2.45  0.00
 1 27  27 16.00  3.20  0.00  0.00 297.5   0.0   0.0  2.33  44.0  80.4  2.45  0.00
 1 27  27 16.25  3.12  0.00  0.00 281.4   0.0   0.0  2.33  46.5  84.5  2.50  0.00
 1 27  27 16.50  3.04  0.00  0.00 293.8   0.0   0.0  2.35  49.3  89.8  2.47  0.00
 1 27  27 16.75  3.20  0.00  0.00 296.9   0.0   0.0  2.40  45.4  82.8  2.47  0.00
 1 27  27 17.00  3.28  0.00  0.00 286.4   0.0   0.0  2.08  37.4  68.2  2.45  0.00
 1 27  27 17.25  3.12  0.00  0.00 298.3   0.0   0.0  1.98  39.2  71.5  2.47  0.00
 1 27  27 17.50  3.12  0.00  0.00 293.7   0.0   0.0  2.24  44.6  80.9  2.52  0.00
 1 27  27 17.75  3.04  0.00  0.00 291.5   0.0   0.0  2.02  42.4  77.0  2.50  0.00
 1 27  27 18.00  2.88  0.00  0.00 291.7   0.0   0.0  1.94  45.4  82.3  2.54  0.00
 1 27  27 18.25  2.80  0.00  0.00 293.1   0.0   0.0  1.71  42.3  76.5  2.55  0.00
 1 27  27 18.50  2.88  0.00  0.00 291.1   0.0   0.0  1.68  39.1  70.9  2.51  0.00
 1 27  27 18.75  3.04  0.00  0.00 305.8   0.0   0.0  2.05  42.9  78.3  2.46  0.00
 1 27  27 19.00  3.04  0.00  0.00 284.6   0.0   0.0  1.96  41.1  74.8  2.49  0.00
 1 27  27 19.25  2.96  0.00  0.00 289.8   0.0   0.0  2.08  46.1  83.5  2.52  0.00
 1 27  27 19.50  2.88  0.00  0.00 289.2   0.0   0.0  2.02  47.4  85.6  2.57  0.00
 1 27  27 19.75  2.80  0.00  0.00 293.9   0.0   0.0  1.89  46.8  84.5  2.57  0.00
 1 27  27 20.00  2.80  0.00  0.00 304.9   0.0   0.0  1.95  48.3  87.0  2.59  0.00
 1 27  27 20.25  2.80  0.00  0.00 310.8   0.0   0.0  2.00  49.3  89.3  2.54  0.00
 1 27  27 20.50  2.80  0.00  0.00 303.7   0.0   0.0  1.71  42.2  76.6  2.51  0.00
 1 27  27 20.75  2.80  0.00  0.00 305.3   0.0   0.0  1.70  41.8  76.1  2.49  0.00
 1 27  27 21.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 27  27 21.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 27  27 21.50  2.80  0.00  0.00 276.3   0.0   0.0  1.74  43.0  77.3  2.61  0.00
 1 27  27 21.75  2.96  0.00  0.00 288.4   0.0   0.0  2.19  48.6  87.9  2.55  0.00
 1 27  27 22.00  2.80  0.00  0.00 288.1   0.0   0.0  2.14  53.3  96.1  2.59  0.00
 1 27  27 22.25  2.88  0.00  0.00 303.3   0.0   0.0  2.03  47.5  86.0  2.53  0.00
 1 27  27 22.50  2.96  0.00  0.00 293.2   0.0   0.0  2.01  44.5  80.6  2.54  0.00
 1 27  27 22.75  3.12  0.00  0.00 289.7   0.0   0.0  2.25  44.9  81.6  2.50  0.00
 1 27  27 23.00  3.12  0.00  0.00 294.1   0.0   0.0  2.37  47.1  85.8  2.48  0.00
 1 27  27 23.25  3.28  0.00  0.00 293.4   0.0   0.0  2.71  48.9  88.7  2.51  0.00
 1 27  27 23.50  2.96  0.00  0.00 278.0   0.0   0.0  2.04  45.2  80.9  2.67  0.00
 1 27  27 23.75  3.04  0.00  0.00 293.3   0.0   0.0  2.44  51.2  91.0  2.74  0.00
