mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1 14  14  0.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 14  14  0.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 14  14  0.50  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1 14  14  0.75  3.04  0.00  0.00 255.5   0.0   0.0  1.78  35.0  64.0  2.33  0.00
 1 14  14  1.00  3.52  0.00  0.00 255.7   0.0   0.0  3.49  54.1  77.4  6.00  0.00
 1 14  14  1.25  4.24  0.00  0.00 239.0   0.0   0.0  3.64  37.4  66.5  2.56  0.00
 1 14  14  1.50  4.72  0.00  0.00 232.5   0.0   0.0  4.19  34.8  55.7  3.59  0.00
 1 14  14  1.75  5.04  0.00  0.00 220.0   0.0   0.0  3.60  25.1  43.6  2.41  0.00
 1 14  14  2.00  5.28  0.00  0.00 225.6   0.0   0.0  4.59  29.6  51.9  2.53  0.00
 1 14  14  2.50  6.00  2.92  0.00 217.0 172.8   0.0  4.96  25.1  41.1  2.96  0.60
 1 14  14  2.75  5.76  2.90  2.02 213.0 163.9 109.1  5.27  29.6  47.0  3.50  0.52
 1 14  14  3.00  5.36  2.88  2.10 207.6 158.5 106.4  4.36  27.5  49.3  2.16  0.50
 1 14  14  3.25  5.36  0.00  2.18 208.8   0.0 104.5  5.03  31.3  60.5  1.83  0.00
 1 14  14  3.50  5.53  3.08  0.00 200.1 165.6   0.0  3.67  21.2  32.8  2.94  0.70
 1 14  14  3.75  5.36  3.00  2.26 217.4 148.2 102.8  6.25  40.7  78.2  2.05  0.13
 1 14  14  4.00  5.45  3.24  2.34 212.1 159.0 103.6  5.71  35.7  55.4  3.46  0.53
 1 14  14  4.25  5.44  0.00  2.34 226.1   0.0 104.8  7.64  48.2  89.3  2.39  0.00
 1 14  14  4.50  5.77  3.40  2.34 219.4 153.6  98.8  6.89  38.3  74.2  1.87  0.50
 1 14  14  4.75  6.08  3.56  2.42 219.0 176.3  99.9  5.77  28.0  46.2  2.66  0.50
 1 14  14  5.00  6.08  3.37  2.42 206.6 156.9 104.6  5.63  27.5  50.8  1.93  0.50
 1 14  14  5.25  5.93  3.40  2.42 204.5 156.1 101.0  5.73  30.0  50.6  2.55  0.50
 1 14  14  5.50  6.08  0.00  2.42 215.2   0.0 103.3  6.46  30.7  73.5  1.21  0.00
 1 14  14  5.75  5.85  3.56  0.00 202.2 167.3   0.0  4.69  24.7  37.5  3.54  0.50
 1 14  14  6.00  6.01  3.80  2.42 221.2 182.8 101.5  5.42  26.6  45.6  2.38  0.50
 1 14  14  6.25  6.08  0.00  2.34 200.5   0.0 103.4  4.98  23.4  47.1  1.51  0.00
 1 14  14  6.50  5.68  3.32  0.00 208.0 161.4   0.0  5.07  28.5  49.2  2.34  0.53
 1 14  14  6.75  5.20  0.00  2.34 195.9   0.0 108.9  4.14  26.8  54.7  1.61  0.00
 1 14  14  7.00  5.60  0.00  2.26 214.1   0.0 105.8  5.42  30.4  65.9  1.43  0.00
 1 14  14  7.25  5.20  0.00  2.18 200.8   0.0 110.0  3.83  24.3  53.5  1.32  0.00
 1 14  14  7.50  5.68  0.00  2.10 210.6   0.0 105.5  4.93  26.8  58.8  1.31  0.00
 1 14  14  7.75  5.12  0.00  2.02 210.8   0.0 104.7  5.60  39.8  65.2  3.35  0.00
 1 14  14  8.00  4.88  0.00  1.94 221.4   0.0 104.1  6.84  55.7  80.0  6.00  0.00
 1 14  14  8.25  4.56  0.00  0.00 219.0   0.0   0.0  5.55  51.4  71.5  6.00  0.00
 1 14  14  8.50  4.72  0.00  0.00 215.8   0.0   0.0  4.23  34.8  62.8  2.53  0.00
 1 14  14  8.75  4.24  0.00  0.00 200.3   0.0   0.0  2.65  26.3  43.9  3.14  0.00
