mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  6   6  0.00  2.08  0.00  0.00 258.8   0.0   0.0  0.88  38.5  67.3  2.95  0.00
 1  6   6  0.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  6   6  0.50  2.40  0.00  0.00 294.3   0.0   0.0  1.67  55.1  86.6  4.34  0.00
 1  6   6  0.75  2.96  0.00  0.00 278.2   0.0   0.0  2.17  46.4  79.3  2.99  0.00
 1  6   6  1.00  3.68  0.00  0.00 245.0   0.0   0.0  2.49  33.9  57.7  3.00  0.00
 1  6   6  1.25  4.42  0.00  0.00 227.5   0.0   0.0  2.53  23.2  39.6  2.82  0.00
 1  6   6  1.50  4.89  0.00  0.00 216.6   0.0   0.0  3.11  23.3  43.0  2.29  0.00
 1  6   6  1.75  4.64  0.00  0.00 211.7   0.0   0.0  2.94  24.0  42.9  2.34  0.00
 1  6   6  2.00  4.88  0.00  1.70 219.8   0.0 108.8  4.14  31.2  60.4  2.08  0.00
 1  6   6  2.25  4.88  0.00  1.78 216.2   0.0 109.8  4.33  33.2  55.3  3.24  0.00
 1  6   6  2.50  4.92  0.00  1.86 212.1   0.0 108.6  3.91  28.8  51.8  2.43  0.00
 1  6   6  2.75  5.64  0.00  1.94 260.6   0.0 103.9  9.60  56.4 110.9  1.86  0.00
 1  6   6  3.00  6.12  3.24  2.02 244.6 183.4 102.7  6.12  29.0  66.5  1.21  0.50
 1  6   6  3.25  6.82  2.92  2.10 232.7 173.9 104.8  5.89  22.1  43.3  1.57  1.00
 1  6   6  3.50  6.82  3.36  2.18 228.5 199.5 104.4  5.23  20.0  27.5  5.79  0.50
 1  6   6  3.75  6.36  3.24  2.26 213.2 164.7 100.5  5.70  25.3  46.6  1.91  0.50
 1  6   6  4.00  6.34  3.32  2.26 217.0 173.7  99.3  5.38  23.8  42.7  1.98  0.50
 1  6   6  4.25  5.77  3.32  2.34 206.9 161.4 102.7  4.93  26.5  48.1  1.97  0.52
 1  6   6  4.50  5.53  3.40  2.34 206.0 162.1 104.9  4.72  27.7  50.2  2.00  0.50
 1  6   6  4.75  5.64  3.24  2.34 212.2 157.3 100.1  5.48  31.2  58.8  1.86  0.50
 1  6   6  5.00  5.53  3.32  2.34 222.9 162.4 101.7  6.49  39.5  69.1  2.50  0.50
 1  6   6  5.25  5.62  3.32  2.34 207.1 151.9 101.9  5.58  32.4  59.2  2.05  0.56
 1  6   6  5.50  5.62  3.24  2.34 210.0 152.3 100.6  5.40  30.9  65.0  1.47  0.50
 1  6   6  5.75  5.98  3.20  2.34 262.5 191.8 103.4  9.89  52.7  76.4  6.00  0.50
 1  6   6  6.00  5.56  3.32  2.26 213.5 164.6 102.8  5.48  32.6  51.1  3.39  0.54
 1  6   6  6.25  5.21  0.00  2.26 221.7   0.0  99.3  6.35  42.7  89.4  1.67  0.00
 1  6   6  6.50  5.68  0.00  2.26 239.2   0.0 109.0  7.30  40.6 102.8  1.21  0.00
 1  6   6  6.75  6.34  3.40  2.26 234.9 202.1 109.5  4.87  20.9  31.6  3.30  0.50
 1  6   6  7.00  6.02  2.84  2.18 212.2 165.8 105.7  4.65  22.8  40.7  2.08  0.66
 1  6   6  7.25  6.16  0.00  2.10 216.1   0.0 101.6  5.49  25.1  54.5  1.32  0.00
 1  6   6  7.50  5.54  2.84  2.02 213.6 168.0 106.7  4.36  25.6  44.9  2.31  0.52
 1  6   6  7.75  5.45  2.76  1.94 215.3 164.0 103.4  4.43  27.0  50.7  1.96  0.50
 1  6   6  8.00  5.28  0.00  1.86 216.3   0.0 107.3  4.90  32.0  54.9  2.78  0.00
 1  6   6  8.25  5.44  0.00  1.70 221.4   0.0 110.4  4.21  25.2  49.1  1.92  0.00
 1  6   6  8.50  5.22  0.00  0.00 206.6   0.0   0.0  2.65  16.7  28.4  2.62  0.00
