LT f02
 0  32
 1  33
 2  33
 3  33
 4  33
 5  34
 6  33
 7  46
 8  56
 9  66
10  74
11  73
12  68
13  63
14  61
15  60
16  59
17  54
18  48
19  40
20  39
21  35
22  33
23  32
