mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  3   3  0.00  2.48  0.00  0.00 272.3   0.0   0.0  1.75  55.2  97.5  2.90  0.00
 1  3   3  0.25  2.17  0.00  0.00 255.2   0.0   0.0  1.00  40.3  61.7  5.10  0.00
 1  3   3  0.50  2.49  0.00  0.00 217.6   0.0   0.0  0.91  27.5  39.0  6.00  0.00
 1  3   3  0.75  2.57  0.00  0.00 224.2   0.0   0.0  1.47  41.8  64.1  4.94  0.00
 1  3   3  1.00  3.28  0.00  0.00 250.3   0.0   0.0  2.94  52.0  89.2  3.29  0.00
 1  3   3  1.25  3.48  0.00  0.00 222.9   0.0   0.0  2.47  38.7  54.1  6.00  0.00
 1  3   3  1.50  3.92  0.00  1.46 217.6   0.0 104.4  3.00  35.6  60.6  2.97  0.00
 1  3   3  1.75  4.18  0.00  1.54 218.4   0.0 108.0  3.73  40.0  61.5  4.39  0.00
 1  3   3  2.00  4.73  0.00  1.70 213.7   0.0 107.1  3.59  29.1  43.0  4.82  0.00
 1  3   3  2.25  4.56  0.00  0.00 205.7   0.0   0.0  3.47  30.1  46.5  4.11  0.00
 1  3   3  2.50  4.57  2.76  1.94 189.8 154.7 101.9  2.81  24.6  37.1  3.66  0.50
 1  3   3  2.75  4.64  0.00  1.94 207.7   0.0 102.6  4.17  35.0  68.9  1.95  0.00
 1  3   3  3.00  5.28  0.00  2.02 222.2   0.0 102.7  5.22  33.3  72.1  1.49  0.00
 1  3   3  3.25  5.52  0.00  2.10 225.7   0.0 102.8  7.06  43.2  67.8  4.35  0.00
 1  3   3  3.50  5.92  0.00  2.18 257.7   0.0 102.6  9.94  51.9 124.4  1.20  0.00
 1  3   3  3.75  6.00  3.32  2.26 229.3 160.3 103.6  6.93  35.0  79.7  1.31  0.00
 1  3   3  4.00  6.32  3.76  2.26 223.8 190.1 101.1  5.63  25.3  34.7  5.05  0.50
 1  3   3  4.25  6.24  3.50  2.26 203.1 168.1 100.9  4.57  20.5  35.9  1.98  0.67
 1  3   3  4.50  6.24  3.32  2.34 216.4 180.9 101.3  4.65  20.7  34.7  2.31  0.50
 1  3   3  4.75  5.68  3.56  2.34 195.0 163.9 110.4  4.26  24.0  33.1  4.52  0.51
 1  3   3  5.00  5.29  3.40  2.34 204.7 159.4 103.0  5.01  33.2  51.7  3.31  0.50
 1  3   3  5.25  5.44  3.38  2.34 192.0 157.3  99.5  3.84  23.1  36.4  2.62  0.56
 1  3   3  5.50  5.13  3.24  2.34 190.8 148.4 103.2  4.15  29.0  47.0  2.85  0.51
 1  3   3  5.75  4.66  3.32  0.00 184.2 153.7   0.0  3.03  25.1  39.0  3.15  0.50
 1  3   3  6.00  4.65  3.08  2.26 205.8 150.9 102.0  4.66  40.6  64.3  3.45  0.50
 1  3   3  6.25  4.89  3.16  2.26 215.0 150.2  99.8  5.54  43.6  86.4  1.91  0.00
 1  3   3  6.50  5.20  0.00  2.18 204.1   0.0 100.5  4.69  30.9  58.8  1.79  0.00
 1  3   3  6.75  5.22  0.00  2.10 224.4   0.0 102.0  6.33  43.1  70.1  3.47  0.00
