mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 26  57  0.00  3.29  0.00  0.00 222.6   0.0   0.0  1.71  27.7  46.5  3.01  0.00
 2 26  57  0.25  3.86  0.00  1.46 222.0   0.0 101.8  2.73  33.2  49.4  4.74  0.00
 2 26  57  0.50  4.32  0.00  1.62 213.2   0.0  99.9  3.05  29.0  51.7  2.30  0.00
 2 26  57  0.75  4.65  0.00  1.78 215.3   0.0 100.3  3.80  31.6  53.9  2.67  0.00
 2 26  57  1.00  4.96  0.00  1.94 204.1   0.0 102.5  3.48  24.4  48.3  1.65  0.00
 2 26  57  1.25  5.44  2.84  2.02 209.1 159.5 100.6  4.26  25.8  49.4  1.79  0.50
 2 26  57  1.50  5.29  3.24  2.10 202.8 175.4 110.4  3.32  21.1  29.9  5.02  0.50
 2 26  57  1.75  5.61  3.32  2.18 201.0 167.6 102.4  3.79  21.2  34.7  2.38  0.52
 2 26  57  2.00  5.21  3.24  2.26 191.8 160.9 101.7  3.39  22.3  34.2  3.16  0.50
 2 26  57  2.25  5.61  3.46  2.34 202.5 156.7 101.8  5.21  30.4  47.6  2.85  0.68
 2 26  57  2.50  5.14  3.48  2.42 198.3 160.9 104.8  4.31  29.7  44.3  3.63  0.50
 2 26  57  2.75  5.08  3.56  2.50 214.4 153.5 103.5  6.55  48.4  76.4  3.51  0.50
 2 26  57  3.00  5.61  3.85  2.58 218.6 159.0 102.8  7.04  41.4  82.4  1.72  0.50
 2 26  57  3.25  5.78  3.76  2.58 205.6 158.6 101.0  6.01  32.9  52.7  2.56  0.60
 2 26  57  3.50  5.45  3.56  2.58 203.3 148.3 100.5  6.00  37.6  64.2  2.43  0.51
 2 26  57  3.75  5.29  3.85  2.58 203.9 164.3 101.2  5.11  33.1  56.3  2.10  0.50
 2 26  57  4.00  5.30  3.88  2.66 209.3 162.6  99.0  6.07  40.1  64.8  2.54  0.50
 2 26  57  4.25  5.24  3.92  2.66 226.7 186.3  99.9  6.03  40.3  56.4  4.05  0.50
 2 26  57  4.50  5.22  3.96  2.66 210.9 165.9 103.6  5.88  39.9  70.7  2.08  0.50
 2 26  57  4.75  5.30  3.96  2.74 215.8 160.6 104.4  6.94  46.2  84.9  1.99  0.50
 2 26  57  5.25  5.62  3.96  2.74 224.3 161.8 102.7  7.99  47.2  86.2  1.98  0.50
 2 26  57  5.50  5.86  3.88  2.66 222.0 162.1 100.9  7.91  42.8  72.1  2.36  0.60
 2 26  57  5.75  5.93  3.96  2.66 210.3 163.9 100.7  6.49  33.5  57.8  2.08  0.52
 2 26  57  6.00  5.72  3.96  2.66 210.6 164.6 102.3  6.48  36.4  57.4  2.64  0.52
