mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  4   4  0.00  2.16  0.00  0.00 285.2   0.0   0.0  1.21  50.1  87.3  3.01  0.00
 1  4   4  0.25  2.24  0.00  0.00 247.2   0.0   0.0  0.86  32.0  48.8  5.22  0.00
 1  4   4  0.50  2.33  0.00  0.00 226.3   0.0   0.0  0.99  34.1  50.0  6.00  0.00
 1  4   4  0.75  2.88  0.00  0.00 248.2   0.0   0.0  1.91  43.6  73.3  3.60  0.00
 1  4   4  1.00  3.36  0.00  0.00 212.5   0.0   0.0  1.67  27.0  41.2  5.26  0.00
 1  4   4  1.25  3.60  0.00  1.30 208.0   0.0 106.7  2.21  31.2  46.1  5.62  0.00
 1  4   4  1.50  3.84  0.00  1.38 214.2   0.0 113.1  2.05  24.6  36.0  5.93  0.00
 1  4   4  1.75  4.08  0.00  1.54 226.3   0.0 104.5  4.64  53.9  73.4  6.00  0.00
 1  4   4  2.00  3.84  0.00  1.70 226.3   0.0 107.4  4.46  57.4 116.5  2.31  0.00
 1  4   4  2.25  5.12  0.00  1.78 214.8   0.0 104.0  3.24  21.2  35.8  2.35  0.00
 1  4   4  2.50  5.68  0.00  1.86 196.9   0.0 105.1  3.71  20.1  38.1  1.79  0.00
 1  4   4  2.75  5.20  0.00  2.02 189.9   0.0 104.9  3.23  20.6  37.3  1.98  0.00
 1  4   4  3.00  4.56  0.00  2.10 235.3   0.0 104.3  6.92  63.9 120.1  3.37  0.00
 1  4   4  3.25  5.20  0.00  2.18 207.5   0.0 104.9  4.55  29.6  61.1  1.52  0.00
 1  4   4  3.50  4.89  0.00  2.18 201.9   0.0 107.3  3.67  26.6  52.4  1.64  0.00
 1  4   4  3.75  5.44  0.00  2.26 228.2   0.0 111.5  5.54  32.7  76.8  1.14  0.00
 1  4   4  4.00  6.09  3.32  2.26 239.9 187.2 101.8  7.28  36.5  52.6  5.85  0.50
 1  4   4  4.25  6.16  0.00  2.34 199.5   0.0 103.8  5.68  27.0  45.7  2.25  0.00
 1  4   4  4.50  5.30  0.00  2.34 197.2   0.0 104.3  4.69  30.0  51.2  2.55  0.00
 1  4   4  4.75  5.53  3.53  2.34 210.3 171.7 108.7  4.89  29.1  41.6  4.49  0.50
 1  4   4  5.00  5.04  0.00  2.34 196.1   0.0 105.0  4.18  28.8  63.1  1.43  0.00
 1  4   4  5.25  4.60  0.00  2.34 227.0   0.0 106.2  6.87  61.9 133.1  2.24  0.00
 1  4   4  5.50  4.18  3.16  2.34 190.7 147.4 104.6  3.58  38.6  60.6  3.76  0.07
 1  4   4  5.75  5.60  0.00  2.34 239.6   0.0 102.4  8.78  51.5 133.8  1.12  0.00
 1  4   4  6.00  5.44  0.00  2.26 218.2   0.0 103.7  7.48  47.6  75.2  3.70  0.00
 1  4   4  6.25  4.96  0.00  2.26 193.8   0.0 103.3  3.71  26.1  56.6  1.28  0.00
 1  4   4  6.50  4.72  0.00  2.26 206.7   0.0 104.1  4.88  39.9  74.0  2.27  0.00
