LT f02
 0  26
 1  29
 2  29
 3  28
 4  29
 5  29
 6  26
 7  35
 8  41
 9  56
10  56
11  58
12  64
13  63
14  56
15  54
16  53
17  51
18  55
19  42
20  34
21  35
22  35
23  36
