mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2 28  59  0.00  3.52  0.00  0.00 207.4   0.0   0.0  1.71  23.8  46.8  1.87  0.00
 2 28  59  0.25  4.26  0.00  0.00 213.5   0.0   0.0  2.47  23.7  41.8  2.36  0.00
 2 28  59  0.50  4.57  0.00  0.00 211.3   0.0   0.0  2.79  23.4  38.7  2.97  0.00
 2 28  59  0.75  4.57  0.00  0.00 206.3   0.0   0.0  3.16  26.3  54.2  1.76  0.00
 2 28  59  1.00  4.80  0.00  2.02 206.0   0.0 103.9  3.81  28.9  60.9  1.50  0.00
 2 28  59  1.25  5.04  0.00  2.10 204.4   0.0 103.5  4.24  29.4  64.1  1.42  0.00
 2 28  59  1.50  5.20  0.00  0.00 209.7   0.0   0.0  4.24  27.2  57.0  1.43  0.00
 2 28  59  1.75  5.20  0.00  0.00 212.6   0.0   0.0  5.10  33.5  72.6  1.49  0.00
 2 28  59  2.00  5.38  3.32  0.00 206.1 163.1   0.0  4.53  28.1  46.8  2.46  0.57
 2 28  59  2.25  5.12  0.00  0.00 207.1   0.0   0.0  4.94  33.4  72.5  1.48  0.00
 2 28  59  2.50  5.32  0.00  0.00 218.7   0.0   0.0  5.73  36.2  68.3  1.97  0.00
 2 28  59  2.75  5.29  0.00  2.50 208.8   0.0 102.1  5.51  35.0  78.6  1.38  0.00
 2 28  59  3.00  5.16  3.48  0.00 217.5 159.9   0.0  6.27  44.1  67.2  3.49  0.58
 2 28  59  3.25  5.22  3.80  0.00 223.7 169.2   0.0  6.29  42.3  82.3  1.67  0.50
 2 28  59  3.50  5.22  3.88  2.58 221.6 177.6 105.9  5.54  36.6  70.2  1.58  0.50
 2 28  59  3.75  5.62  3.84  0.00 233.3 171.9   0.0  7.27  41.9  88.3  1.45  0.50
 2 28  59  4.00  5.82  3.80  0.00 258.9 182.7   0.0 10.43  58.4  84.0  5.63  0.50
 2 28  59  4.25  5.85  3.96  2.66 225.5 184.6 100.7  5.92  30.3  49.0  2.02  0.50
 2 28  59  4.50  5.56  3.88  0.00 222.8 163.9   0.0  7.03  41.7  84.2  1.60  0.50
 2 28  59  4.75  5.54  3.88  2.74 227.5 164.9 100.2  7.48  44.7  90.7  1.49  0.50
 2 28  59  5.00  5.54  3.96  2.74 226.4 168.2 100.4  7.50  44.9  83.9  1.71  0.50
 2 28  59  5.25  5.78  4.04  2.74 235.3 177.2 102.2  8.09  44.3  76.6  1.94  0.59
 2 28  59  5.50  6.10  3.88  0.00 240.3 171.3   0.0  9.00  44.3  81.2  1.94  0.59
 2 28  59  5.75  6.18  3.88  2.74 225.6 168.9 104.9  7.22  33.6  65.6  1.44  0.70
 2 28  59  6.00  6.34  4.04  0.00 226.4 167.5   0.0  8.34  37.8  68.3  1.97  0.60
 2 28  59  6.25  6.10  3.96  2.74 215.5 157.1 100.2  7.63  37.5  71.9  1.71  0.55
 2 28  59  6.50  6.18  3.93  2.74 225.7 168.4 100.1  7.97  38.1  63.8  2.33  0.50
 2 28  59  6.75  5.78  3.88  2.66 213.4 161.7 100.2  6.57  35.8  66.3  1.81  0.50
 2 28  59  7.00  5.78  3.64  2.58 223.8 156.8  99.4  7.38  40.5  81.5  1.57  0.50
 2 28  59  7.25  5.86  3.85  2.50 230.1 165.8 102.4  7.72  41.1  84.6  1.48  0.50
 2 28  59  7.50  6.10  3.80  2.42 226.3 179.1 100.2  6.49  31.2  53.7  2.09  0.56
 2 28  59  7.75  6.02  3.48  2.42 214.4 173.2 101.0  5.11  24.6  43.5  1.90  0.52
 2 28  59  8.00  5.78  3.56  0.00 213.6 166.5   0.0  5.57  30.0  55.1  1.95  0.50
 2 28  59  8.25  5.80  3.48  0.00 243.7 168.6   0.0  8.64  48.1  84.7  2.42  0.50
 2 28  59  8.50  5.78  3.40  2.34 220.1 172.4 103.9  5.45  29.2  51.1  2.11  0.51
 2 28  59  8.75  5.68  0.00  2.26 218.5   0.0 108.3  5.87  32.5  64.8  1.65  0.00
 2 28  59  9.00  5.64  3.24  2.18 227.3 174.0 103.9  5.74  32.9  58.3  2.25  0.50
 2 28  59  9.25  5.68  0.00  2.18 215.1   0.0 107.4  4.92  26.5  53.2  1.56  0.00
 2 28  59  9.50  5.44  0.00  0.00 216.9   0.0   0.0  5.45  33.6  59.4  2.36  0.00
 2 28  59  9.75  5.22  0.00  1.86 212.4   0.0 105.8  3.60  22.9  41.8  2.11  0.00
 2 28  59 10.00  5.00  0.00  0.00 218.1   0.0   0.0  3.97  28.7  47.9  3.08  0.00
 2 28  59 10.25  4.72  0.00  0.00 210.5   0.0   0.0  3.20  25.9  43.5  2.95  0.00
 2 28  59 10.50  4.24  0.00  0.00 213.2   0.0   0.0  2.37  23.0  48.5  1.67  0.00
 2 28  59 10.75  3.84  0.00  0.00 223.3   0.0   0.0  2.47  31.0  52.0  3.34  0.00
 2 28  59 11.00  3.60  0.00  0.00 245.7   0.0   0.0  2.34  33.9  58.3  3.14  0.00
 2 28  59 11.25  3.52  0.00  0.00 238.5   0.0   0.0  1.65  25.1  41.4  3.50  0.00
 2 28  59 11.50  3.12  0.00  0.00 237.5   0.0   0.0  1.33  25.9  43.2  3.49  0.00
 2 28  59 11.75  3.12  0.00  0.00 266.5   0.0   0.0  1.74  35.0  54.7  4.71  0.00
 2 28  59 12.00  2.96  0.00  0.00 293.0   0.0   0.0  1.72  37.8  66.5  2.83  0.00
 2 28  59 12.25  3.12  0.00  0.00 285.2   0.0   0.0  1.61  31.9  53.7  3.32  0.00
 2 28  59 12.50  3.20  0.00  0.00 272.2   0.0   0.0  1.41  26.8  43.3  4.03  0.00
 2 28  59 12.75  3.28  0.00  0.00 270.4   0.0   0.0  1.54  27.8  47.0  3.30  0.00
 2 28  59 13.00  3.28  0.00  0.00 292.7   0.0   0.0  2.27  41.8  64.0  5.42  0.00
 2 28  59 13.25  3.28  0.00  0.00 272.1   0.0   0.0  1.73  31.3  51.9  3.60  0.00
 2 28  59 13.50  3.04  0.00  0.00 257.2   0.0   0.0  1.33  28.2  45.5  4.07  0.00
 2 28  59 13.75  3.04  0.00  0.00 269.2   0.0   0.0  1.48  31.2  52.6  3.39  0.00
 2 28  59 14.00  3.68  0.00  0.00 337.5   0.0   0.0  2.77  39.0  71.4  2.33  0.00
 2 28  59 14.25  3.76  0.00  0.00 294.4   0.0   0.0  2.63  36.3  62.5  3.09  0.00
 2 28  59 14.50  4.16  0.00  0.00 279.3   0.0   0.0  3.03  34.1  61.1  2.67  0.00
 2 28  59 14.75  4.24  0.00  0.00 287.6   0.0   0.0  2.69  28.7  53.7  2.26  0.00
 2 28  59 15.00  4.32  0.00  0.00 284.8   0.0   0.0  2.89  29.9  55.4  2.35  0.00
 2 28  59 15.25  4.24  0.00  0.00 284.7   0.0   0.0  3.03  32.8  58.4  2.71  0.00
 2 28  59 15.50  4.48  0.00  0.00 300.3   0.0   0.0  3.45  33.3  59.7  2.62  0.00
 2 28  59 15.75  4.72  0.00  0.00 295.2   0.0   0.0  3.18  27.5  50.0  2.46  0.00
 2 28  59 16.00  4.72  0.00  0.00 297.3   0.0   0.0  3.42  29.7  52.5  2.71  0.00
