mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 19  78  0.00  4.08  0.00  1.78 202.6   0.0 101.2  3.08  33.3  60.4  2.12  0.00
 3 19  78  0.25  4.16  0.00  1.94 210.8   0.0 103.0  3.58  37.0  72.7  1.90  0.00
 3 19  78  0.50  4.20  3.00  2.02 233.7 184.2 102.8  4.10  43.2  61.9  4.90  0.50
 3 19  78  0.75  4.58  3.22  2.18 224.4 168.9 101.2  4.74  41.7  76.4  2.09  0.50
 3 19  78  1.00  4.50  3.32  2.26 205.4 168.7 101.4  3.70  33.1  50.1  2.96  0.50
 3 19  78  1.25  4.36  3.48  2.34 210.5 171.5 102.4  4.08  39.5  63.5  2.61  0.50
 3 19  78  1.50  4.44  3.56  2.42 223.1 165.8 101.8  5.75  55.8  90.0  3.32  0.50
 3 19  78  1.75  4.68  3.80  2.50 238.4 171.9 102.8  7.33  64.2 117.3  2.41  0.50
 3 19  78  2.00  4.92  3.72  2.50 224.9 178.4 102.5  5.84  44.7  63.8  3.27  0.50
 3 19  78  2.25  4.92  3.80  2.58 225.4 163.1 102.0  7.40  59.0  90.8  3.60  0.50
 3 19  78  2.50  4.92  3.80  2.58 225.0 160.3 101.4  7.51  59.7  93.5  3.38  0.50
 3 19  78  2.75  4.76  3.96  2.66 225.1 159.4 101.1  7.79  67.0 111.2  3.14  0.50
 3 19  78  3.00  4.92  3.96  2.66 239.7 169.6 103.3  8.50  67.7 115.4  2.56  0.50
 3 19  78  3.25  5.06  3.96  2.74 230.4 163.0 102.2  8.07  60.0 108.7  1.96  0.50
 3 19  78  3.50  5.93  3.96  2.74 238.2 174.5 105.2  8.33  43.1  73.3  2.00  1.03
 3 19  78  3.75  6.01  4.04  2.82 219.1 165.0 103.5  7.81  39.7  60.8  2.58  1.00
 3 19  78  4.00  5.94  4.04  2.82 230.2 161.4 102.0  9.55  50.8  82.7  2.50  1.00
 3 19  78  4.25  6.02  3.96  2.82 222.5 161.0 101.9  8.26  42.0  67.5  2.36  1.09
 3 19  78  4.50  6.08  4.12  2.82 217.5 160.5 102.7  7.91  39.0  67.4  1.91  1.00
 3 19  78  4.75  6.25  4.06  2.82 217.5 160.6 101.4  8.23  38.5  63.9  2.18  1.06
 3 19  78  5.00  6.40  4.12  2.82 217.2 172.9 101.1  7.38  32.3  48.1  2.60  1.00
