mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 1  5   5  0.00  2.40  0.00  0.00 263.7   0.0   0.0  1.17  38.9  68.5  2.88  0.00
 1  5   5  0.25  2.40  0.00  0.00 273.6   0.0   0.0  1.42  47.4  81.9  3.16  0.00
 1  5   5  0.50  2.48  0.00  0.00 259.0   0.0   0.0  1.61  50.0  84.1  3.67  0.00
 1  5   5  0.75  2.80  0.00  0.00 263.3   0.0   0.0  2.14  51.9  87.5  3.56  0.00
 1  5   5  1.00  3.37  0.00  0.00 227.6   0.0   0.0  1.76  28.2  46.1  3.59  0.00
 1  5   5  1.25  3.84  0.00  0.00 203.5   0.0   0.0  1.67  20.2  28.7  6.00  0.00
 1  5   5  1.50  3.44  0.00  0.00 249.1   0.0   0.0  3.92  63.7  93.5  6.00  0.00
 1  5   5  1.75  3.93  0.00  0.00 224.8   0.0   0.0  2.88  33.5  52.8  3.92  0.00
 1  5   5  2.00  4.08  0.00  0.00 222.2   0.0   0.0  4.35  49.7  71.2  6.00  0.00
 1  5   5  2.25  3.92  0.00  1.78 205.7   0.0 103.6  3.01  35.3  61.7  2.49  0.00
 1  5   5  2.50  4.32  0.00  0.00 223.4   0.0   0.0  3.50  32.7  60.0  2.28  0.00
 1  5   5  2.75  4.24  0.00  2.02 208.7   0.0 107.2  4.13  42.2  69.2  3.37  0.00
 1  5   5  3.00  4.88  0.00  0.00 233.5   0.0   0.0  6.13  47.5 115.8  1.42  0.00
 1  5   5  3.25  5.29  3.16  0.00 230.5 175.2   0.0  4.94  31.7  62.7  1.69  0.50
 1  5   5  3.50  5.45  3.32  0.00 213.5 176.3   0.0  4.52  27.6  38.7  4.23  0.69
 1  5   5  3.75  5.29  3.16  2.26 215.0 159.7 105.3  5.44  36.1  59.8  2.80  0.50
 1  5   5  4.00  5.92  0.00  0.00 254.5   0.0   0.0 10.82  58.0 155.1  1.26  0.00
 1  5   5  4.25  6.08  0.00  2.26 215.4   0.0 106.4  5.62  26.4  61.7  1.10  0.00
 1  5   5  4.50  6.24  3.48  2.26 211.9 186.5 109.1  4.20  18.7  25.0  4.91  0.51
 1  5   5  4.75  5.85  3.40  0.00 191.9 161.6   0.0  3.95  20.7  33.3  3.17  0.50
 1  5   5  5.00  5.05  3.37  2.34 225.3 164.3 109.0  5.71  41.3  76.3  2.04  0.50
 1  5   5  5.25  5.45  3.48  2.34 207.7 174.3 106.1  4.21  24.9  35.6  3.06  1.00
 1  5   5  5.50  4.84  0.00  2.34 213.1   0.0 105.9  4.80  36.7  60.5  3.04  0.00
 1  5   5  5.75  5.12  0.00  2.26 233.9   0.0 104.5  7.13  50.1 135.5  1.19  0.00
 1  5   5  6.00  5.44  0.00  2.26 222.4   0.0 103.0  5.39  31.6  75.6  1.08  0.00
 1  5   5  6.25  5.20  0.00  0.00 220.6   0.0   0.0  5.60  37.5  66.9  2.23  0.00
 1  5   5  6.50  5.28  0.00  0.00 198.3   0.0   0.0  4.35  27.8  51.7  1.92  0.00
 1  5   5  6.75  4.72  0.00  2.18 219.4   0.0 107.3  5.00  40.5  85.1  1.67  0.00
 1  5   5  7.00  4.96  0.00  0.00 221.5   0.0   0.0  4.58  32.6  70.2  1.57  0.00
 1  5   5  7.25  5.29  3.08  2.10 221.1 181.1 106.2  4.30  27.7  40.3  3.72  0.50
 1  5   5  7.50  4.76  2.74  0.00 216.4 160.5   0.0  4.66  38.9  57.9  5.76  0.50
 1  5   5  7.75  5.13  3.08  0.00 232.9 183.2   0.0  5.02  35.5  53.1  4.22  0.50
 1  5   5  8.00  5.44  0.00  0.00 215.9   0.0   0.0  4.08  24.1  46.4  1.71  0.00
 1  5   5  8.25  5.60  0.00  0.00 241.9   0.0   0.0  6.11  35.5  71.6  1.92  0.00
 1  5   5  8.50  5.61  0.00  0.00 213.0   0.0   0.0  3.88  22.3  36.0  3.54  0.00
 1  5   5  8.75  5.28  0.00  0.00 213.8   0.0   0.0  3.22  20.6  36.7  2.33  0.00
 1  5   5  9.00  4.88  0.00  0.00 229.9   0.0   0.0  5.07  40.6  71.5  2.87  0.00
 1  5   5  9.25  4.24  0.00  0.00 220.5   0.0   0.0  3.04  32.0  55.9  2.96  0.00
 1  5   5  9.50  3.20  0.00  0.00 243.3   0.0   0.0  2.65  49.5  84.3  3.41  0.00
 1  5   5  9.75  2.56  0.00  0.00 248.9   0.0   0.0  1.63  47.3  80.4  3.39  0.00
 1  5   5 10.00  2.48  0.00  0.00 264.3   0.0   0.0  1.32  41.0  71.3  3.03  0.00
 1  5   5 10.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 10.50  2.16  0.00  0.00 315.0   0.0   0.0  1.53  64.8  93.3  6.00  0.00
 1  5   5 10.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 11.00  2.08  0.00  0.00 313.5   0.0   0.0  1.19  53.3  96.0  2.59  0.00
 1  5   5 11.25  2.16  0.00  0.00 296.1   0.0   0.0  1.12  46.2  82.9  2.63  0.00
 1  5   5 11.50  2.08  0.00  0.00 259.8   0.0   0.0  0.93  41.7  74.2  2.73  0.00
 1  5   5 11.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 12.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 12.25  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 12.75  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 13.00  0.00  0.00  0.00   0.0   0.0   0.0  0.00   0.0   0.0  0.00  0.00
 1  5   5 13.25  2.00  0.00  0.00 320.5   0.0   0.0  1.06  50.8  91.7  2.58  0.00
 1  5   5 13.50  2.00  0.00  0.00 269.4   0.0   0.0  0.92  44.7  79.1  2.81  0.00
 1  5   5 14.00  2.00  0.00  0.00 292.3   0.0   0.0  0.99  48.1  85.5  2.75  0.00
 1  5   5 14.25  2.00  0.00  0.00 319.3   0.0   0.0  1.08  52.1  93.1  2.70  0.00
 1  5   5 14.50  2.00  0.00  0.00 322.0   0.0   0.0  1.08  51.9  93.0  2.65  0.00
 1  5   5 14.75  2.00  0.00  0.00 326.3   0.0   0.0  1.12  54.2  97.0  2.66  0.00
 1  5   5 15.00  2.08  0.00  0.00 317.5   0.0   0.0  1.00  45.2  67.0  6.00  0.00
 1  5   5 15.25  2.16  0.00  0.00 315.5   0.0   0.0  1.26  52.1  93.3  2.65  0.00
 1  5   5 15.50  2.24  0.00  0.00 303.9   0.0   0.0  1.10  42.4  76.3  2.59  0.00
 1  5   5 15.75  2.40  0.00  0.00 308.1   0.0   0.0  1.40  46.9  84.5  2.59  0.00
 1  5   5 16.00  2.40  0.00  0.00 308.6   0.0   0.0  1.26  42.1  76.1  2.55  0.00
 1  5   5 16.25  2.56  0.00  0.00 309.2   0.0   0.0  1.55  45.6  82.6  2.54  0.00
 1  5   5 16.50  2.56  0.00  0.00 303.2   0.0   0.0  1.51  44.4  80.3  2.56  0.00
 1  5   5 16.75  2.56  0.00  0.00 303.2   0.0   0.0  1.51  44.4  80.3  2.56  0.00
 1  5   5 17.25  2.56  0.00  0.00 294.3   0.0   0.0  1.33  39.0  70.7  2.53  0.00
 1  5   5 17.50  2.64  0.00  0.00 296.7   0.0   0.0  1.50  41.6  75.4  2.52  0.00
 1  5   5 17.75  2.72  0.00  0.00 294.8   0.0   0.0  1.46  37.9  69.0  2.48  0.00
 1  5   5 18.00  2.72  0.00  0.00 296.4   0.0   0.0  1.57  40.9  74.3  2.51  0.00
 1  5   5 18.25  2.72  0.00  0.00 296.4   0.0   0.0  1.57  40.9  74.3  2.51  0.00
 1  5   5 18.50  2.80  0.00  0.00 298.1   0.0   0.0  1.86  46.0  83.0  2.58  0.00
 1  5   5 18.75  2.96  0.00  0.00 267.9   0.0   0.0  1.80  39.9  72.0  2.58  0.00
 1  5   5 19.00  2.72  0.00  0.00 268.6   0.0   0.0  1.61  42.4  76.3  2.60  0.00
 1  5   5 19.25  2.72  0.00  0.00 275.7   0.0   0.0  1.60  42.0  75.7  2.58  0.00
 1  5   5 19.50  2.56  0.00  0.00 265.2   0.0   0.0  1.50  44.6  79.9  2.67  0.00
 1  5   5 19.75  2.40  0.00  0.00 311.6   0.0   0.0  1.43  47.9  86.4  2.58  0.00
 1  5   5 20.00  2.40  0.00  0.00 302.0   0.0   0.0  1.33  44.5  80.0  2.61  0.00
 1  5   5 20.50  2.48  0.00  0.00 296.8   0.0   0.0  1.42  44.7  80.5  2.60  0.00
 1  5   5 20.75  2.56  0.00  0.00 286.9   0.0   0.0  1.48  43.6  78.7  2.58  0.00
 1  5   5 21.00  2.56  0.00  0.00 284.5   0.0   0.0  1.53  45.2  81.3  2.60  0.00
 1  5   5 21.25  2.56  0.00  0.00 286.1   0.0   0.0  1.44  42.5  76.6  2.59  0.00
 1  5   5 21.50  2.48  0.00  0.00 291.2   0.0   0.0  1.49  46.9  84.3  2.63  0.00
 1  5   5 21.75  2.48  0.00  0.00 297.6   0.0   0.0  1.27  39.9  72.3  2.53  0.00
 1  5   5 22.00  2.48  0.00  0.00 309.5   0.0   0.0  1.49  46.8  84.7  2.55  0.00
 1  5   5 22.25  2.48  0.00  0.00 313.7   0.0   0.0  1.60  50.3  90.7  2.57  0.00
 1  5   5 22.50  2.48  0.00  0.00 274.5   0.0   0.0  1.14  35.7  64.4  2.58  0.00
 1  5   5 22.75  2.32  0.00  0.00 283.7   0.0   0.0  1.29  46.4  82.9  2.68  0.00
 1  5   5 23.00  2.32  0.00  0.00 304.4   0.0   0.0  1.32  47.4  85.6  2.57  0.00
 1  5   5 23.25  2.16  0.00  0.00 262.4   0.0   0.0  1.03  43.1  76.6  2.75  0.00
 1  5   5 23.50  2.08  0.00  0.00 299.2   0.0   0.0  1.12  49.9  89.1  2.70  0.00
 1  5   5 23.75  2.08  0.00  0.00 271.8   0.0   0.0  0.88  39.0  68.9  2.82  0.00
