mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 31  91  0.00  4.34  2.92  2.10 220.2 163.5 106.7  4.23  41.7  68.9  2.75  0.50
 3 31  91  0.25  4.34  2.96  2.18 217.5 159.8 104.3  4.25  41.7  72.7  2.33  0.50
 3 31  91  0.50  4.58  3.40  2.26 229.1 175.2 104.2  5.30  47.1  77.6  2.66  0.50
 3 31  91  0.75  4.74  3.56  2.34 223.5 171.4 105.2  5.53  46.1  74.9  2.81  0.50
 3 31  91  1.00  4.76  3.64  2.42 234.5 170.5 103.0  6.85  57.9  91.2  3.55  0.50
 3 31  91  1.25  4.92  3.80  2.50 247.8 168.3 103.6  8.71  69.4 124.0  2.50  0.50
 3 31  91  1.50  5.14  3.88  2.58 235.8 171.3 103.1  7.81  55.8  93.1  2.39  0.50
 3 31  91  1.75  5.21  3.88  0.00 227.3 173.0   0.0  6.66  45.2  80.6  1.88  0.50
 3 31  91  2.00  5.30  4.04  0.00 224.6 177.0   0.0  6.74  44.2  71.1  2.28  0.52
 3 31  91  2.25  5.32  4.12  0.00 239.6 175.3   0.0  8.93  60.1  93.8  3.18  0.50
 3 31  91  2.50  5.72  4.12  0.00 246.9 176.5   0.0 10.04  57.8  92.5  2.75  0.55
 3 31  91  3.00  6.01  4.20  0.00 231.1 174.9   0.0  8.48  43.0  73.0  2.12  0.57
 3 31  91  3.25  6.17  4.20  2.90 224.5 167.7 100.6  8.62  41.4  67.8  2.16  1.00
 3 31  91  3.50  6.10  4.20  0.00 223.5 169.8   0.0  8.21  40.5  65.3  2.39  0.68
 3 31  91  3.75  5.86  4.20  2.98 219.5 169.0 101.2  7.89  42.4  67.1  2.55  0.50
 3 31  91  4.00  5.72  4.28  0.00 254.1 163.5   0.0 12.60  74.5 146.4  2.17  0.00
 3 31  91  4.25  6.02  4.28  2.98 242.8 159.1  98.5 11.71  61.2 113.7  1.94  0.50
 3 31  91  4.50  6.09  4.20  2.98 223.3 155.5 100.9  9.32  46.7  85.8  1.78  1.00
 3 31  91  4.75  6.01  4.22  0.00 223.4 168.3   0.0  8.19  41.4  75.3  1.71  0.70
 3 31  91  5.00  6.10  4.28  2.98 228.0 161.1  99.4 10.00  50.3  88.8  2.04  0.57
 3 31  91  5.25  6.17  4.28  2.98 226.9 162.1  96.9  9.49  46.0  84.3  1.71  0.70
 3 31  91  5.50  6.34  4.24  2.98 224.7 158.8  98.2  9.71  44.7  77.3  2.05  1.00
 3 31  91  5.75  6.09  4.26  2.98 229.5 164.7  99.2  9.50  47.4  89.7  1.70  0.50
 3 31  91  6.00  6.17  4.28  0.00 225.4 169.5   0.0  8.57  41.0  70.9  1.90  1.00
 3 31  91  6.25  6.10  4.20  0.00 229.6 173.3   0.0  8.66  42.8  69.5  2.41  0.55
 3 31  91  6.50  6.18  4.28  0.00 221.8 168.0   0.0  8.45  40.6  66.1  2.27  1.00
 3 31  91  6.75  5.93  4.12  0.00 217.7 160.8   0.0  7.99  42.0  74.1  2.09  0.54
 3 31  91  7.00  5.86  4.28  2.90 223.9 168.6  99.4  8.45  45.7  78.5  2.07  0.50
 3 31  91  7.25  6.02  4.12  2.90 230.4 163.2 101.5  9.37  48.1  85.8  2.05  0.52
 3 31  91  7.50  5.94  3.96  2.82 223.9 160.7  98.8  8.66  45.9  73.1  2.66  0.67
 3 31  91  7.75  5.77  3.96  2.82 216.0 156.7  98.8  7.47  41.3  79.7  1.68  0.50
 3 31  91  8.00  5.70  3.88  0.00 229.4 163.9   0.0  8.37  48.3  82.6  2.49  0.50
 3 31  91  8.25  5.64  3.80  2.74 238.8 157.6 104.2  9.97  59.9  97.1  2.98  0.50
 3 31  91  8.50  5.64  3.72  2.66 246.8 157.3  99.1 10.59  63.8 108.6  2.70  0.50
 3 31  91  8.75  5.46  3.72  2.58 224.5 160.7 100.5  7.31  45.7  84.7  1.98  0.50
 3 31  91  9.00  5.72  3.80  2.50 249.0 174.6  98.8  9.40  54.1  89.4  2.72  0.50
 3 31  91  9.25  5.68  3.44  2.42 230.5 165.3  97.5  6.90  39.0  73.2  1.87  0.50
 3 31  91  9.50  5.93  3.40  0.00 238.9 170.2   0.0  7.49  39.0  74.7  1.86  0.50
 3 31  91  9.75  5.93  3.48  2.26 234.9 180.4 106.1  6.35  32.5  61.1  1.90  0.50
 3 31  91 10.00  5.85  3.32  0.00 237.2 174.0   0.0  7.09  38.3  67.7  2.31  0.50
 3 31  91 10.25  5.85  3.16  0.00 237.4 174.8   0.0  6.38  34.0  65.9  1.83  0.50
 3 31  91 10.50  6.00  0.00  0.00 238.8   0.0   0.0  7.25  36.7  69.3  1.95  0.00
 3 31  91 10.75  5.92  0.00  0.00 235.3   0.0   0.0  6.99  36.9  65.9  2.29  0.00
 3 31  91 11.00  5.76  0.00  0.00 236.8   0.0   0.0  5.95  32.9  57.8  2.49  0.00
 3 31  91 11.25  5.68  0.00  0.00 241.9   0.0   0.0  6.04  34.9  59.3  2.90  0.00
 3 31  91 11.50  5.60  0.00  0.00 245.6   0.0   0.0  5.64  33.7  57.5  2.93  0.00
 3 31  91 11.75  5.60  0.00  0.00 260.6   0.0   0.0  6.04  36.4  65.1  2.52  0.00
 3 31  91 12.00  5.76  0.00  0.00 258.3   0.0   0.0  5.15  29.6  52.2  2.71  0.00
 3 31  91 12.25  5.60  0.00  0.00 279.4   0.0   0.0  7.00  43.2  78.7  2.46  0.00
 3 31  91 12.50  5.36  0.00  0.00 285.9   0.0   0.0  6.83  46.0  84.2  2.43  0.00
 3 31  91 12.75  5.20  0.00  0.00 273.9   0.0   0.0  6.51  48.4  71.4  6.00  0.00
 3 31  91 13.00  4.88  0.00  0.00 290.6   0.0   0.0  5.70  46.4  85.1  2.40  0.00
 3 31  91 13.25  4.56  0.00  0.00 286.7   0.0   0.0  4.69  43.8  80.3  2.40  0.00
 3 31  91 13.50  4.40  0.00  0.00 309.6   0.0   0.0  4.85  48.5  89.3  2.37  0.00
 3 31  91 13.75  4.40  0.00  0.00 308.4   0.0   0.0  4.51  45.0  83.0  2.36  0.00
 3 31  91 14.00  4.32  0.00  0.00 299.0   0.0   0.0  4.63  50.0  73.6  6.00  0.00
 3 31  91 14.25  4.24  0.00  0.00 293.4   0.0   0.0  4.06  43.7  80.3  2.40  0.00
 3 31  91 14.50  4.08  0.00  0.00 300.9   0.0   0.0  4.04  47.1  86.3  2.40  0.00
 3 31  91 14.75  3.92  0.00  0.00 295.8   0.0   0.0  3.57  45.1  82.7  2.40  0.00
