mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2  1  32  0.25  2.12  0.00  0.00 275.5   0.0   0.0  1.23  51.1  69.1  6.00  0.00
 2  1  32  0.50  2.88  0.00  0.00 266.5   0.0   0.0  2.64  61.1  87.7  6.00  0.00
 2  1  32  0.75  3.36  0.00  0.00 218.8   0.0   0.0  1.67  25.8  45.5  2.49  0.00
 2  1  32  1.00  4.00  0.00  0.00 212.1   0.0   0.0  2.34  26.1  44.1  2.90  0.00
 2  1  32  1.25  4.52  2.28  0.00 236.1 163.5   0.0  4.77  44.7  70.1  4.65  0.50
 2  1  32  1.50  4.57  2.52  0.00 218.7 166.5   0.0  3.57  31.6  53.5  2.73  0.50
 2  1  32  1.75  5.12  2.84  1.86 206.6 167.0 106.0  3.49  24.0  39.8  2.70  0.51
 2  1  32  2.00  4.97  2.84  1.94 197.0 160.5 105.1  3.29  24.3  36.7  3.72  0.59
 2  1  32  2.25  4.81  3.06  2.10 205.4 157.9 104.4  4.31  34.8  52.6  3.96  0.50
 2  1  32  2.50  4.90  3.06  2.18 206.8 152.1 102.6  5.06  40.0  59.3  4.31  0.50
 2  1  32  2.75  4.66  3.08  2.18 209.6 153.6 103.5  4.68  40.4  67.7  2.88  0.50
 2  1  32  3.00  4.90  3.08  2.26 213.4 151.8 103.7  5.14  39.8  71.7  2.28  0.50
 2  1  32  3.25  5.16  3.32  2.34 223.9 159.0 104.5  6.37  44.9  75.3  2.73  0.50
 2  1  32  3.50  5.21  3.48  2.34 215.7 163.4 103.9  5.52  37.5  65.5  2.29  0.50
 2  1  32  3.75  5.22  3.64  2.42 211.4 167.5 103.7  5.30  35.7  55.2  2.92  0.50
 2  1  32  4.00  5.06  3.56  2.42 205.6 161.4 102.5  4.97  35.8  56.1  2.90  0.50
 2  1  32  4.25  5.05  3.54  2.42 207.8 161.6 104.6  4.98  35.9  59.3  2.48  0.50
 2  1  32  4.50  5.14  3.72  2.42 210.0 166.5 101.2  5.34  37.3  58.4  2.72  0.50
 2  1  32  4.75  5.32  3.64  2.50 219.6 162.3 103.4  6.86  45.8  68.1  3.74  0.50
 2  1  32  5.00  5.22  3.64  2.50 207.6 160.8 102.9  5.56  38.0  57.4  3.26  0.50
 2  1  32  5.25  5.13  3.64  2.50 195.9 160.1 102.0  4.36  30.0  45.8  2.69  0.53
 2  1  32  5.50  4.98  3.64  2.50 200.0 158.0 101.5  4.86  36.3  55.9  3.16  0.50
 2  1  32  5.75  4.90  3.56  2.50 196.8 155.5 100.7  4.55  35.1  53.7  3.02  0.50
 2  1  32  6.00  4.74  3.56  2.50 197.5 154.8 101.7  4.55  37.7  61.2  2.84  0.50
 2  1  32  6.25  4.58  3.48  2.42 197.8 156.0 101.0  4.27  38.0  59.1  3.25  0.50
 2  1  32  6.50  4.74  3.32  2.42 214.5 152.0 101.3  5.72  48.3  82.6  2.72  0.50
 2  1  32  6.75  4.81  3.24  2.42 209.8 152.9 102.6  5.10  41.1  70.3  2.50  0.50
 2  1  32  7.00  4.89  3.24  2.34 211.6 165.1 101.3  4.55  34.8  55.0  2.84  0.50
 2  1  32  7.25  4.80  0.00  2.34 202.6   0.0 104.0  4.28  32.8  67.7  1.59  0.00
 2  1  32  7.50  4.56  0.00  2.26 196.2   0.0 105.3  3.85  33.0  64.6  1.88  0.00
 2  1  32  7.75  4.24  0.00  2.18 194.1   0.0 106.4  3.28  32.3  64.5  1.79  0.00
 2  1  32  8.00  4.18  0.00  2.10 218.0   0.0 106.7  4.18  43.7  67.1  4.01  0.00
 2  1  32  8.25  4.32  0.00  0.00 204.0   0.0   0.0  3.46  32.7  67.1  1.72  0.00
 2  1  32  8.50  4.26  0.00  0.00 220.9   0.0   0.0  4.24  42.8  68.7  3.57  0.00
 2  1  32  8.75  4.40  0.00  0.00 214.5   0.0   0.0  3.28  29.6  55.6  1.98  0.00
 2  1  32  9.00  4.32  0.00  1.78 206.8   0.0 101.3  3.08  28.9  54.6  1.94  0.00
 2  1  32  9.25  4.17  0.00  0.00 206.4   0.0   0.0  2.35  23.5  37.6  3.47  0.00
 2  1  32  9.50  3.84  0.00  0.00 236.5   0.0   0.0  4.12  52.9  98.8  2.53  0.00
 2  1  32  9.75  3.76  0.00  0.00 229.8   0.0   0.0  2.66  34.5  57.4  3.42  0.00
 2  1  32 10.00  3.68  0.00  0.00 258.7   0.0   0.0  3.46  48.7  78.1  3.99  0.00
 2  1  32 10.25  3.68  0.00  0.00 255.5   0.0   0.0  2.99  42.3  74.0  2.95  0.00
 2  1  32 10.50  3.36  0.00  0.00 253.9   0.0   0.0  2.54  43.4  76.2  2.90  0.00
 2  1  32 10.75  2.88  0.00  0.00 267.1   0.0   0.0  2.12  49.6  86.9  2.93  0.00
 2  1  32 11.25  2.40  0.00  0.00 269.5   0.0   0.0  1.34  45.1  80.0  2.79  0.00
 2  1  32 11.50  2.24  0.00  0.00 295.2   0.0   0.0  1.21  46.4  83.2  2.64  0.00
 2  1  32 11.75  2.08  0.00  0.00 292.0   0.0   0.0  0.99  43.9  78.7  2.65  0.00
 2  1  32 12.00  2.00  0.00  0.00 288.6   0.0   0.0  0.91  43.7  78.1  2.69  0.00
 2  1  32 12.25  2.00  0.00  0.00 307.8   0.0   0.0  1.10  53.0  94.4  2.73  0.00
 2  1  32 12.50  2.00  0.00  0.00 291.6   0.0   0.0  0.96  46.1  82.2  2.71  0.00
 2  1  32 12.75  2.00  0.00  0.00 293.6   0.0   0.0  0.95  45.8  81.8  2.68  0.00
 2  1  32 13.00  2.00  0.00  0.00 312.5   0.0   0.0  1.05  50.3  90.2  2.65  0.00
 2  1  32 13.25  2.00  0.00  0.00 312.9   0.0   0.0  1.04  50.1  89.8  2.65  0.00
 2  1  32 13.75  2.08  0.00  0.00 295.8   0.0   0.0  1.15  51.4  91.5  2.73  0.00
 2  1  32 14.00  2.08  0.00  0.00 294.8   0.0   0.0  1.13  50.3  89.8  2.70  0.00
 2  1  32 14.25  2.08  0.00  0.00 305.6   0.0   0.0  1.10  49.0  87.7  2.65  0.00
 2  1  32 14.50  2.08  0.00  0.00 315.4   0.0   0.0  1.10  49.2  88.2  2.64  0.00
 2  1  32 14.75  2.08  0.00  0.00 313.6   0.0   0.0  1.11  49.6  88.7  2.66  0.00
 2  1  32 15.00  2.16  0.00  0.00 304.5   0.0   0.0  1.22  50.7  90.8  2.66  0.00
 2  1  32 15.25  2.16  0.00  0.00 304.5   0.0   0.0  1.22  50.7  90.8  2.66  0.00
 2  1  32 15.50  2.24  0.00  0.00 304.0   0.0   0.0  1.10  42.2  76.1  2.59  0.00
 2  1  32 15.75  2.32  0.00  0.00 312.8   0.0   0.0  1.55  56.0 100.3  2.66  0.00
 2  1  32 16.00  2.40  0.00  0.00 314.0   0.0   0.0  1.35  45.2  81.7  2.55  0.00
 2  1  32 16.25  2.48  0.00  0.00 294.3   0.0   0.0  1.50  47.3  84.9  2.62  0.00
 2  1  32 16.50  2.56  0.00  0.00 301.5   0.0   0.0  1.46  43.0  77.9  2.53  0.00
 2  1  32 16.75  2.56  0.00  0.00 280.0   0.0   0.0  1.15  33.8  61.3  2.52  0.00
 2  1  32 17.00  2.64  0.00  0.00 290.5   0.0   0.0  1.57  43.7  79.0  2.56  0.00
 2  1  32 17.25  2.72  0.00  0.00 292.0   0.0   0.0  1.58  41.2  74.7  2.51  0.00
 2  1  32 17.50  2.72  0.00  0.00 284.4   0.0   0.0  1.77  46.4  84.2  2.52  0.00
 2  1  32 17.75  2.56  0.00  0.00 281.3   0.0   0.0  1.64  48.8  87.6  2.63  0.00
 2  1  32 18.00  2.56  0.00  0.00 288.1   0.0   0.0  1.49  43.9  79.1  2.58  0.00
 2  1  32 18.25  2.40  0.00  0.00 278.1   0.0   0.0  1.35  45.6  81.5  2.68  0.00
 2  1  32 18.50  2.48  0.00  0.00 288.5   0.0   0.0  1.63  51.6  92.6  2.64  0.00
 2  1  32 18.75  2.24  0.00  0.00 280.6   0.0   0.0  1.10  42.3  76.0  2.63  0.00
 2  1  32 19.00  2.16  0.00  0.00 277.2   0.0   0.0  1.05  43.4  77.3  2.72  0.00
 2  1  32 19.25  2.16  0.00  0.00 286.7   0.0   0.0  1.06  43.7  78.2  2.67  0.00
 2  1  32 19.50  2.32  0.00  0.00 300.6   0.0   0.0  1.51  54.7  97.5  2.72  0.00
 2  1  32 19.75  2.32  0.00  0.00 310.5   0.0   0.0  1.38  49.5  89.0  2.62  0.00
 2  1  32 20.00  2.32  0.00  0.00 291.6   0.0   0.0  1.16  41.4  74.5  2.59  0.00
 2  1  32 20.25  2.24  0.00  0.00 289.2   0.0   0.0  1.03  39.7  71.4  2.60  0.00
 2  1  32 20.50  2.24  0.00  0.00 291.4   0.0   0.0  1.16  44.7  80.0  2.67  0.00
 2  1  32 20.75  2.32  0.00  0.00 299.1   0.0   0.0  1.38  49.5  88.8  2.65  0.00
 2  1  32 21.00  2.32  0.00  0.00 306.0   0.0   0.0  1.28  46.1  83.0  2.59  0.00
 2  1  32 21.25  2.32  0.00  0.00 287.5   0.0   0.0  1.07  38.4  69.2  2.57  0.00
 2  1  32 21.50  2.32  0.00  0.00 295.7   0.0   0.0  1.43  51.6  92.4  2.67  0.00
 2  1  32 21.75  2.40  0.00  0.00 305.0   0.0   0.0  1.35  45.3  81.7  2.57  0.00
 2  1  32 22.00  2.40  0.00  0.00 297.7   0.0   0.0  1.36  45.6  81.9  2.62  0.00
 2  1  32 22.25  2.32  0.00  0.00 297.6   0.0   0.0  1.39  50.0  89.5  2.68  0.00
 2  1  32 22.50  2.24  0.00  0.00 292.6   0.0   0.0  1.10  42.4  76.3  2.61  0.00
 2  1  32 23.00  2.08  0.00  0.00 299.9   0.0   0.0  1.08  48.3  86.6  2.64  0.00
 2  1  32 23.25  1.92  0.00  0.00 307.5   0.0   0.0  1.09  58.2  84.6  6.00  0.00
 2  1  32 23.50  1.84  0.00  0.00 284.1   0.0   0.0  0.87  49.2  85.3  3.07  0.00
 2  1  32 23.75  1.76  0.00  0.00 305.6   0.0   0.0  1.06  65.4 116.2  2.87  0.00
