mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 2  8  39  0.00  3.04  0.00  0.00 227.3   0.0   0.0  1.17  22.9  40.9  2.67  0.00
 2  8  39  0.25  3.28  0.00  0.00 241.5   0.0   0.0  2.33  40.8  70.5  3.13  0.00
 2  8  39  0.50  3.38  0.00  0.00 222.2   0.0   0.0  2.02  32.0  55.1  3.08  0.00
 2  8  39  0.75  4.00  0.00  0.00 218.4   0.0   0.0  2.46  27.1  54.1  1.77  0.00
 2  8  39  1.00  4.26  0.00  0.00 224.5   0.0   0.0  3.23  32.0  54.8  2.80  0.00
 2  8  39  1.25  4.72  0.00  0.00 231.5   0.0   0.0  4.58  37.3  72.4  1.92  0.00
 2  8  39  1.50  5.36  0.00  0.00 219.6   0.0   0.0  4.81  30.0  59.1  1.76  0.00
 2  8  39  1.75  5.44  0.00  0.00 214.3   0.0   0.0  4.58  27.3  54.6  1.67  0.00
 2  8  39  2.00  5.36  0.00  0.00 221.7   0.0   0.0  5.56  35.0  66.0  2.00  0.00
 2  8  39  2.25  5.84  0.00  0.00 238.3   0.0   0.0  7.37  39.1  78.2  1.77  0.00
 2  8  39  2.50  6.34  3.56  2.26 223.0 169.5  96.0  6.91  31.2  56.2  2.04  0.51
 2  8  39  2.75  6.18  3.32  2.34 212.5 161.8 100.0  5.65  26.4  50.6  1.70  0.53
 2  8  39  3.00  6.02  3.56  0.00 216.9 168.2   0.0  5.87  29.2  57.5  1.74  0.50
 2  8  39  3.25  6.41  3.56  0.00 220.3 166.2   0.0  6.72  29.5  56.5  1.78  0.50
 2  8  39  3.50  6.42  3.59  0.00 216.8 165.1   0.0  6.53  28.4  54.3  1.75  0.56
 2  8  39  3.75  6.18  3.62  2.50 207.1 166.2 101.1  5.26  24.3  43.3  1.94  0.50
 2  8  39  4.00  5.96  3.72  2.50 220.0 163.5 101.8  7.22  37.5  67.1  2.15  0.50
 2  8  39  4.25  5.77  3.40  2.50 205.5 152.7 100.8  5.37  28.9  60.1  1.43  0.50
 2  8  39  4.50  5.22  3.56  2.58 197.6 155.2 103.5  4.53  29.8  56.1  1.73  0.50
 2  8  39  4.75  5.30  3.56  2.58 205.7 152.9  99.9  5.69  37.5  65.1  2.25  0.50
 2  8  39  5.00  5.14  3.56  2.58 194.1 150.2 100.5  4.61  31.8  58.0  1.89  0.50
 2  8  39  5.25  4.84  3.64  2.58 203.1 149.5  99.3  5.58  45.0  83.7  2.17  0.50
 2  8  39  5.50  5.88  4.02  0.00 231.0 176.6   0.0  7.20  37.5  73.2  1.52  0.52
 2  8  39  5.75  6.00  0.00  2.58 225.0   0.0 100.9  8.39  42.5  81.1  1.82  0.00
 2  8  39  6.00  5.94  3.62  2.58 210.4 158.7  97.2  6.32  32.5  55.5  2.22  0.68
 2  8  39  6.25  5.54  3.56  2.58 207.6 153.0  95.2  6.05  36.2  63.0  2.18  0.55
 2  8  39  6.50  5.84  0.00  0.00 237.6   0.0   0.0  9.22  50.1 102.8  1.79  0.00
 2  8  39  6.75  6.00  0.00  0.00 211.9   0.0   0.0  6.81  34.1  69.3  1.68  0.00
 2  8  39  7.00  5.60  0.00  0.00 215.1   0.0   0.0  6.61  38.4  72.1  2.08  0.00
 2  8  39  7.25  5.28  0.00  0.00 205.6   0.0   0.0  4.98  31.5  69.5  1.39  0.00
 2  8  39  7.50  5.22  3.22  0.00 204.2 167.4   0.0  3.78  24.3  40.6  2.32  0.50
 2  8  39  7.75  5.04  0.00  0.00 209.8   0.0   0.0  4.79  33.4  68.9  1.66  0.00
 2  8  39  8.00  5.38  3.06  2.26 218.1 169.1 102.2  4.40  26.7  52.6  1.58  0.50
 2  8  39  8.25  5.28  0.00  0.00 207.3   0.0   0.0  4.48  28.2  58.3  1.55  0.00
 2  8  39  8.50  4.80  0.00  2.10 222.1   0.0 102.5  5.69  45.8  74.2  3.33  0.00
 2  8  39  8.75  4.98  0.00  0.00 202.9   0.0   0.0  3.17  21.6  43.5  1.55  0.00
 2  8  39  9.00  4.66  0.00  0.00 197.3   0.0   0.0  2.74  21.5  41.2  1.75  0.00
 2  8  39  9.25  4.16  0.00  0.00 202.9   0.0   0.0  2.95  30.4  54.0  2.44  0.00
 2  8  39  9.50  4.18  0.00  0.00 205.4   0.0   0.0  2.47  24.7  42.3  2.71  0.00
