mo da yda  time  FoF2  FoF1   FoE  HmF2  HmF1   HmE   Tec  HTop    B0    B1    D1
 3 23  82  0.00  4.18  0.00  1.86 216.1   0.0 102.3  3.43  35.0  63.2  2.18  0.00
 3 23  82  0.25  4.25  0.00  2.02 217.4   0.0 105.1  3.96  39.4  69.6  2.47  0.00
 3 23  82  0.50  4.52  3.48  2.18 228.2 178.9 104.5  5.01  45.9  71.6  3.21  0.50
 3 23  82  0.75  4.73  3.32  2.26 219.4 175.1 105.4  4.31  34.7  59.3  2.25  0.50
 3 23  82  1.00  4.89  3.24  2.34 204.6 161.4 102.1  4.11  30.9  52.1  2.27  0.50
 3 23  82  1.25  4.74  0.00  2.42 222.6   0.0 101.9  6.13  50.6  79.5  3.43  0.00
 3 23  82  1.50  5.00  3.64  2.42 225.1 166.5 101.7  6.64  50.3  76.6  3.43  0.50
 3 23  82  1.75  5.14  3.80  2.50 222.2 172.7 101.5  6.12  43.0  71.7  2.42  0.50
 3 23  82  2.00  5.21  3.80  2.58 214.0 169.9 101.2  5.59  37.6  61.3  2.34  0.50
 3 23  82  2.25  5.14  3.88  2.66 209.9 160.6 101.6  6.15  43.5  73.9  2.34  0.50
 3 23  82  2.50  4.90  3.80  2.66 217.4 160.2 102.5  6.31  49.4  99.6  1.69  0.50
 3 23  82  2.75  5.00  3.96  2.66 233.7 164.5  99.6  8.46  65.2 113.8  2.44  0.50
 3 23  82  3.00  5.32  4.12  2.74 238.5 173.4 101.3  9.11  61.2  99.6  2.45  0.53
 3 23  82  3.25  5.86  4.04  2.74 240.2 177.9 100.1  8.51  45.2  77.5  1.96  0.70
 3 23  82  3.50  6.01  3.96  2.82 222.8 166.1  99.9  7.94  40.0  64.5  2.21  1.07
 3 23  82  3.75  6.02  4.04  2.82 225.4 165.1  98.1  8.49  43.2  70.5  2.25  1.00
 3 23  82  4.00  6.04  4.12  2.82 242.2 170.1  99.0 10.71  55.4  86.6  2.91  0.60
 3 23  82  4.25  5.94  4.12  2.90 221.1 164.0 100.9  8.32  43.6  70.5  2.27  1.00
 3 23  82  4.50  6.10  4.12  2.90 239.1 191.1  99.4  7.81  37.4  55.2  2.50  0.50
 3 23  82  4.75  6.10  4.04  2.90 235.2 171.4 101.7  9.07  44.8  76.2  2.14  0.50
 3 23  82  5.00  6.02  4.12  2.90 231.6 166.1 101.0  9.32  47.7  82.4  2.05  0.78
 3 23  82  5.25  6.25  4.12  2.90 237.2 190.3 103.0  7.80  35.5  54.2  2.51  0.50
 3 23  82  5.50  6.02  4.20  2.90 232.1 168.3 100.1  9.58  49.3  83.0  2.28  0.52
 3 23  82  5.75  6.18  4.04  2.90 236.5 169.3 100.9  9.53  45.9  75.4  2.31  1.00
 3 23  82  6.00  6.25  3.96  2.90 223.5 156.6 100.9  8.77  41.2  73.5  1.97  1.00
 3 23  82  6.25  6.25  4.04  2.82 222.5 160.7  98.8  8.55  40.1  69.4  2.02  1.00
 3 23  82  6.50  6.17  3.96  2.82 221.5 163.3 101.2  7.79  37.1  63.1  2.02  1.00
 3 23  82  6.75  5.94  3.96  2.82 221.3 158.7  99.0  8.47  44.6  73.9  2.35  1.00
 3 23  82  7.00  5.86  3.96  2.82 229.2 160.5  99.1  8.80  47.6  86.0  1.96  0.60
 3 23  82  7.25  5.86  3.94  2.74 226.4 159.3  99.5  8.78  47.9  79.9  2.42  0.69
 3 23  82  7.50  5.77  3.88  2.74 218.9 158.5 100.7  7.54  41.8  75.3  1.95  0.60
 3 23  82  7.75  5.62  3.88  2.66 220.0 164.3 104.5  7.17  42.1  71.0  2.33  0.50
 3 23  82  8.00  5.54  3.78  2.66 226.8 164.4 103.0  7.60  46.2  77.6  2.46  0.50
 3 23  82  8.25  5.62  3.80  2.58 220.2 168.0 103.6  6.71  38.9  63.3  2.36  0.70
 3 23  82  8.50  5.53  3.62  2.50 224.6 176.3 102.5  6.04  36.0  55.8  2.93  0.50
 3 23  82  8.75  5.22  3.56  2.50 221.8 167.2 105.4  6.23  42.6  66.5  3.25  0.50
 3 23  82  9.00  5.30  3.44  2.42 226.2 162.5 105.4  6.58  43.6  75.8  2.37  0.50
 3 23  82  9.25  5.05  3.06  2.34 220.4 165.0 106.1  5.05  36.2  59.4  2.73  0.50
 3 23  82  9.50  5.13  3.16  2.18 231.4 187.7 103.1  4.56  30.6  50.7  2.55  0.50
 3 23  82  9.75  5.05  0.00  2.10 223.6   0.0 105.2  5.10  35.9  65.7  2.10  0.00
 3 23  82 10.00  5.13  0.00  2.02 221.4   0.0 110.0  4.31  28.8  53.5  1.91  0.00
 3 23  82 10.25  4.89  0.00  1.94 217.7   0.0  97.9  4.36  32.6  59.9  2.02  0.00
 3 23  82 10.50  4.66  0.00  1.86 213.8   0.0 102.5  3.56  28.8  53.2  1.99  0.00
 3 23  82 10.75  4.41  0.00  0.00 222.7   0.0   0.0  3.15  28.8  45.9  3.43  0.00
 3 23  82 11.00  4.25  0.00  0.00 225.9   0.0   0.0  2.99  29.9  46.6  4.10  0.00
 3 23  82 11.25  3.92  0.00  0.00 236.4   0.0   0.0  2.93  34.8  63.8  2.33  0.00
 3 23  82 11.50  3.84  0.00  0.00 239.6   0.0   0.0  2.54  31.8  56.7  2.59  0.00
 3 23  82 11.75  3.84  0.00  0.00 265.6   0.0   0.0  3.54  46.2  81.6  2.83  0.00
 3 23  82 12.00  3.84  0.00  0.00 281.9   0.0   0.0  3.57  46.8  83.9  2.64  0.00
 3 23  82 12.25  3.68  0.00  0.00 278.6   0.0   0.0  3.02  43.1  77.9  2.55  0.00
 3 23  82 12.50  3.60  0.00  0.00 283.4   0.0   0.0  2.64  39.9  64.6  4.04  0.00
 3 23  82 12.75  3.60  0.00  0.00 282.4   0.0   0.0  2.23  33.6  55.5  3.67  0.00
 3 23  82 13.00  3.68  0.00  0.00 287.7   0.0   0.0  2.31  33.4  54.5  3.81  0.00
 3 23  82 13.25  3.68  0.00  0.00 294.7   0.0   0.0  2.91  41.6  76.2  2.41  0.00
 3 23  82 13.50  3.60  0.00  0.00 305.5   0.0   0.0  3.16  47.2  86.5  2.41  0.00
 3 23  82 13.75  3.52  0.00  0.00 291.4   0.0   0.0  2.61  40.8  74.8  2.41  0.00
 3 23  82 14.00  3.44  0.00  0.00 290.6   0.0   0.0  2.50  40.8  74.9  2.40  0.00
 3 23  82 14.25  3.36  0.00  0.00 295.6   0.0   0.0  2.51  43.0  78.7  2.43  0.00
 3 23  82 14.50  3.36  0.00  0.00 297.3   0.0   0.0  2.49  42.7  78.2  2.41  0.00
 3 23  82 14.75  3.36  0.00  0.00 298.6   0.0   0.0  2.70  46.4  84.7  2.45  0.00
 3 23  82 15.00  3.36  0.00  0.00 296.5   0.0   0.0  2.49  42.7  78.2  2.42  0.00
 3 23  82 15.25  3.36  0.00  0.00 298.1   0.0   0.0  2.56  43.8  80.2  2.42  0.00
 3 23  82 15.50  3.36  0.00  0.00 306.0   0.0   0.0  2.78  47.7  87.2  2.43  0.00
 3 23  82 15.75  3.36  0.00  0.00 297.0   0.0   0.0  2.68  46.0  84.0  2.45  0.00
 3 23  82 16.00  3.36  0.00  0.00 292.3   0.0   0.0  2.50  42.8  78.2  2.45  0.00
 3 23  82 16.25  3.36  0.00  0.00 302.7   0.0   0.0  2.75  47.2  86.2  2.44  0.00
 3 23  82 16.50  3.28  0.00  0.00 293.8   0.0   0.0  2.67  48.3  87.8  2.49  0.00
