Mo da yda  time  FoF2
 1  7   7  22.00   3.05
 1  7   7  23.00    3.2
 1  7   7   0.00    3.4
 1  7   7   1.00    3.5
 1  7   7   2.00    2.5
 1  7   7   3.00    2.6
 1  7   7   4.00    2.5
 1  7   7   5.00   2.35
 1  7   7   6.00    3.5
 1  7   7   7.00   4.75
 1  7   7   8.00    4.5
 1  7   7   9.00   4.75
 1  7   7  10.00   5.15
 1  7   7  11.00    5.6
 1  7   7  12.00    5.0
 1  7   7  13.00   4.15
 1  7   7  14.00    2.8
 1  7   7  15.00    2.2
 1  7   7  16.00   2.15
 1  7   7  17.00    2.2
 1  7   7  18.00   2.05
 1  7   7  19.00    1.9
 1  7   7  20.00    2.3
 1  7   7  21.00   2.25
