Mo da yda  time  FoF2
 2  6  37  22.00    2.4
 2  6  37  23.00    2.4
 2  6  37   0.00    2.5
 2  6  37   1.00    2.6
 2  6  37   3.00    2.2
 2  6  37   4.00    1.8
 2  6  37   5.00    2.7
 2  6  37   6.00   4.55
 2  6  37   7.00    5.8
 2  6  37   8.00   5.45
 2  6  37   9.00    5.3
 2  6  37  10.00    5.7
 2  6  37  11.00    5.2
 2  6  37  12.00    5.3
 2  6  37  13.00   4.85
 2  6  37  14.00   4.55
 2  6  37  15.00    5.9
 2  6  37  16.00    3.9
 2  6  37  17.00    3.0
 2  6  37  18.00    3.0
 2  6  37  19.00    2.9
 2  6  37  20.00    3.1
 2  6  37  21.00    3.0
