Mo da yda  time  FoF2
 2  9  40  22.00    2.6
 2  9  40  23.00    2.8
 2  9  40   0.00    2.9
 2  9  40   1.00    2.8
 2  9  40   2.00    2.3
 2  9  40   3.00    2.0
 2  9  40   4.00   2.25
 2  9  40   5.00    3.5
 2  9  40   6.00    5.2
 2  9  40   7.00    5.7
 2  9  40   8.00   6.05
 2  9  40   9.00    5.5
 2  9  40  10.00   6.15
 2  9  40  11.00    5.6
 2  9  40  12.00    5.2
 2  9  40  13.00    5.5
 2  9  40  16.00    3.4
 2  9  40  17.00    2.9
 2  9  40  18.00    2.5
 2  9  40  19.00    2.2
 2  9  40  20.00   2.75
 2  9  40  21.00    2.5
