Mo da yda  time  FoF2
 1  5   5  22.00    2.8
 1  5   5  23.00    3.2
 1  5   5   0.00    3.3
 1  5   5   1.00    2.8
 1  5   5   2.00   2.45
 1  5   5   3.00    2.2
 1  5   5   4.00    2.2
 1  5   5   5.00    2.5
 1  5   5   6.00   3.75
 1  5   5   7.00   4.75
 1  5   5   8.00    5.3
 1  5   5   9.00   4.55
 1  5   5  10.00   5.25
 1  5   5  11.00    5.3
 1  5   5  12.00    4.9
 1  5   5  13.00    4.3
 1  5   5  14.00    3.0
 1  5   5  17.00    2.5
 1  5   5  18.00    2.6
 1  5   5  19.00    2.4
 1  5   5  20.00    2.8
 1  5   5  21.00   3.05
