Mo da yda  time  FoF2
 2  3  34  23.00   2.75
 2  3  34   0.00    2.5
 2  3  34   1.00   2.35
 2  3  34   2.00   2.05
 2  3  34   3.00    1.8
 2  3  34   4.00    2.1
 2  3  34   5.00    2.5
 2  3  34   6.00   4.25
 2  3  34   7.00    5.2
 2  3  34   8.00    5.3
 2  3  34   9.00    5.5
 2  3  34  10.00    5.5
 2  3  34  11.00   5.75
 2  3  34  12.00   5.65
 2  3  34  13.00   5.05
 2  3  34  14.00    4.4
 2  3  34  15.00   3.25
 2  3  34  16.00   2.55
 2  3  34  17.00   2.45
 2  3  34  18.00    2.7
 2  3  34  19.00    3.8
 2  3  34  20.00    3.5
 2  3  34  21.00    2.8
