Mo da yda  time  FoF2
 3  8  67  22.00    3.2
 3  8  67  23.00   3.15
 3  8  67   0.00    3.5
 3  8  67   1.00    3.3
 3  8  67   2.00   3.25
 3  8  67   3.00    2.5
 3  8  67   4.00    3.5
 3  8  67   5.00   4.65
 3  8  67   6.00    5.3
 3  8  67   7.00    6.1
 3  8  67   8.00    6.0
 3  8  67   9.00    7.0
 3  8  67  10.00    6.5
 3  8  67  11.00    6.3
 3  8  67  12.00    6.0
 3  8  67  13.00   6.95
 3  8  67  14.00    5.7
 3  8  67  15.00    5.1
 3  8  67  16.00    5.3
 3  8  67  17.00   5.25
 3  8  67  18.00    5.0
 3  8  67  19.00    4.5
 3  8  67  20.00    4.2
 3  8  67  21.00    3.4
