Mo da yda  time  FoF2
 3  2  61  22.00    3.8
 3  2  61  23.00    3.7
 3  2  61   0.00    3.7
 3  2  61   1.00   3.75
 3  2  61   2.00    3.8
 3  2  61   3.00    3.5
 3  2  61   4.00   3.25
 3  2  61   5.00   5.05
 3  2  61   6.00    5.6
 3  2  61   7.00    6.9
 3  2  61   8.00   7.55
 3  2  61   9.00    6.0
 3  2  61  10.00   6.55
 3  2  61  11.00    6.4
 3  2  61  12.00    6.3
 3  2  61  13.00   6.75
 3  2  61  14.00   6.55
 3  2  61  15.00    6.2
 3  2  61  16.00   4.55
 3  2  61  17.00    4.3
 3  2  61  18.00   4.25
 3  2  61  19.00    3.9
 3  2  61  20.00   3.75
 3  2  61  21.00   3.55
