Mo da yda  time  FoF2
 3  1  60  22.00    2.6
 3  1  60  23.00    3.0
 3  1  60   0.00    2.9
 3  1  60   1.00    3.1
 3  1  60   2.00   3.05
 3  1  60   3.00    3.0
 3  1  60   4.00    3.1
 3  1  60   5.00   4.75
 3  1  60   6.00    6.1
 3  1  60   7.00   7.35
 3  1  60   8.00    7.0
 3  1  60   9.00    6.4
 3  1  60  10.00    7.1
 3  1  60  11.00    6.3
 3  1  60  12.00    5.7
 3  1  60  13.00    5.7
 3  1  60  14.00   6.05
 3  1  60  15.00   6.05
 3  1  60  16.00    5.2
 3  1  60  17.00    5.1
 3  1  60  18.00    4.2
 3  1  60  19.00   4.25
 3  1  60  20.00    4.2
 3  1  60  21.00    4.0
