Mo da yda  time  FoF2
 3  3  62  22.00    3.5
 3  3  62  23.00   3.75
 3  3  62   0.00    3.6
 3  3  62   1.00   3.75
 3  3  62   2.00    3.9
 3  3  62   3.00   3.15
 3  3  62   4.00    3.1
 3  3  62   5.00    4.5
 3  3  62   6.00    5.2
 3  3  62   7.00    5.3
 3  3  62   8.00    6.0
 3  3  62   9.00   6.55
 3  3  62  10.00    6.9
 3  3  62  11.00    6.1
 3  3  62  12.00    6.5
 3  3  62  13.00    6.4
 3  3  62  14.00   5.95
 3  3  62  15.00    5.3
 3  3  62  16.00    4.4
 3  3  62  17.00   4.35
 3  3  62  18.00    3.6
 3  3  62  19.00   3.35
 3  3  62  20.00    3.3
 3  3  62  21.00   3.25
