Mo da yda  time  FoF2
 1  6   6  22.00   3.25
 1  6   6  23.00    3.1
 1  6   6   0.00    3.2
 1  6   6   1.00    2.8
 1  6   6   2.00    2.5
 1  6   6   3.00    2.3
 1  6   6   4.00    2.1
 1  6   6   5.00    2.3
 1  6   6   6.00   3.35
 1  6   6   7.00    4.1
 1  6   6   8.00    5.2
 1  6   6   9.00    4.9
 1  6   6  10.00    4.6
 1  6   6  11.00   4.85
 1  6   6  12.00    4.5
 1  6   6  13.00    5.0
 1  6   6  14.00    3.7
 1  6   6  15.00    2.0
 1  6   6  17.00    2.1
 1  6   6  18.00    2.7
 1  6   6  19.00    2.8
 1  6   6  20.00   2.65
 1  6   6  21.00    2.6
