Mo da yda  time  FoF2
 2  1  32  22.00    2.5
 2  1  32  23.00   2.65
 2  1  32   0.00   2.55
 2  1  32   1.00    2.3
 2  1  32   2.00    2.5
 2  1  32   3.00   1.65
 2  1  32   4.00    1.6
 2  1  32   5.00    2.5
 2  1  32   6.00   3.95
 2  1  32   7.00   4.55
 2  1  32   8.00   4.75
 2  1  32   9.00    5.0
 2  1  32  10.00    5.8
 2  1  32  11.00    5.8
 2  1  32  12.00    5.2
 2  1  32  13.00    5.0
 2  1  32  14.00    4.5
 2  1  32  15.00   3.75
 2  1  32  16.00    3.0
 2  1  32  17.00    2.5
 2  1  32  18.00    3.0
 2  1  32  19.00    2.8
 2  1  32  20.00   2.75
 2  1  32  21.00   2.65
