Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  1   1  22.00   2.40   2.00                     
 1  1   1  23.00   2.30   1.60                     
 1  1   1   0.00   2.10   1.60                     
 1  1   1   1.00   1.80   1.60                     
 1  1   1   5.00   3.00   1.60   1.60              
 1  1   1   6.00   3.90   1.70   1.70              
 1  1   1   7.00   5.20   2.20   2.10              
 1  1   1   8.00   5.60   1.70   2.20              
 1  1   1   9.00   5.10   2.30                     
 1  1   1  10.00   4.60   1.90   2.10              
 1  1   1  11.00   4.90   3.00                     
 1  1   1  12.00   5.00   2.20                     
 1  1   1  13.00   3.90   2.10                     
 1  1   1  14.00   2.70   2.10                     
 1  1   1  17.00   1.90   1.60                     
 1  1   1  18.00   2.20   1.60                     
 1  1   1  19.00   2.40   1.70                     
 1  1   1  20.00   2.10   1.60                     
 1  1   1  21.00   2.20   1.40                     
