Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12  9 344  22.00   3.10   1.50                     
12  9 344  23.00   2.90   1.50                     
12  9 344   0.00   2.30   1.60                     
12  9 344   1.00   2.60   1.50                     
12  9 344   2.00   1.90   2.00                     
12  9 344   4.00   2.30   2.30                     
12  9 344   5.00   4.60   1.70                     
12  9 344   6.00   5.20   2.50   2.50              
12  9 344   7.00   5.50   2.90                     
12  9 344   8.00   5.90   3.00                     
12  9 344   9.00   6.10   2.80   2.80              
12  9 344  10.00   5.40   2.80                     
12  9 344  11.00   5.60   2.80                     
12  9 344  12.00   4.90   2.10                     
12  9 344  13.00   3.40   2.10                     
12  9 344  14.00   2.50   1.80                     
12  9 344  15.00   2.20   1.50                     
12  9 344  16.00   2.30   1.60                     
12  9 344  17.00   2.20   2.30                     
12  9 344  18.00   2.30   2.50                     
12  9 344  19.00   2.50   2.50                     
12  9 344  20.00   2.60   4.40                     
12  9 344  21.00   2.50   2.40                     
