Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1 11  11  22.00   1.80   1.50                     
 1 11  11  23.00   1.80   1.50                     
 1 11  11   0.00   2.40   1.50                     
 1 11  11   1.00   2.20   1.50                     
 1 11  11   5.00   3.00   1.70   1.70              
 1 11  11   6.00   3.80   2.00   1.95              
 1 11  11   7.00   4.70   2.40                     
 1 11  11   8.00   5.00   2.50   2.50              
 1 11  11   9.00   4.80   2.40   2.40              
 1 11  11  10.00   5.80   2.30   2.30              
 1 11  11  11.00   5.10   2.00                     
 1 11  11  12.00   4.80   1.70   1.70              
 1 11  11  13.00   4.90   1.70                     
 1 11  11  14.00   3.20   1.60                     
 1 11  11  15.00   2.30   1.50                     
 1 11  11  16.00   2.20   1.50                     
 1 11  11  18.00   2.30   1.50                     
 1 11  11  19.00   2.40   1.50                     
 1 11  11  20.00   2.60   1.50                     
 1 11  11  21.00   2.50   1.50                     
