Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
12 31 366  22.00   2.50   1.60                     
12 31 366  23.00   2.40   1.50                     
12 31 366   0.00   2.40   1.40                     
12 31 366   1.00   2.00   1.50                     
12 31 366   4.00   1.80   1.50                     
12 31 366   5.00   3.70   1.90                     
12 31 366   6.00   5.30   2.00                     
12 31 366   7.00   6.30   2.20                     
12 31 366   8.00   6.10   2.10                     
12 31 366   9.00   6.50   2.20                     
12 31 366  10.00   5.50   2.20   2.15              
12 31 366  11.00   5.50   2.00   1.80              
12 31 366  12.00   4.50   1.50   1.50              
12 31 366  13.00   3.30   1.50                     
12 31 366  14.00   2.00   1.50                     
12 31 366  15.00   1.90   1.50                     
12 31 366  19.00   1.80   1.50                     
12 31 366  20.00   1.80   1.50                     
12 31 366  21.00   2.20                            
